asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
559,11,0.034375,6.649779817883265e-05,0.33195020746887965,0.043937398965128036,0.004563914848223587,0.6909090909090909,12.272727272727273,7,4,7,1,0,10,0.0909,False,0.101032,32.093613,5
1756,4,0.0125,0.0017406677221215587,0.3619909502262443,0.033750103551558136,0.003310183960219113,0.16666666666666666,31.75,3,4,3,3,0,1,0.75,False,,0.0,0
3257,11,0.034375,7.141924167786236e-05,0.33195020746887965,0.04457391543648001,0.004582112620263782,0.7090909090909091,12.545454545454545,7,4,7,0,6,4,0.0,True,0.090711,27.331301,2
3491,10,0.03125,0.00024313330347813103,0.33264033264033266,0.03860629579311011,0.004446164966885802,0.6444444444444445,11.6,7,4,7,0,5,5,0.0,True,0.183549,25.806976,13
5511,11,0.034375,5.5605314226003873e-05,0.33195020746887965,0.04536369852144983,0.004541098475694161,0.7272727272727273,12.818181818181818,7,4,7,0,5,6,0.0,True,0.056066,30.626786,2
5542,2,0.00625,0.0006730202628937711,0.3180914512922466,0.02293671568110327,0.0019672468086639437,0.0,55.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009375000000000001,0.007814967541616771,0.4221635883905013,0.07204091190140488,0.0027382607141372144,0.0,86.0,2,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.003125,0.0,0.311284046692607,0.021120090780320816,0.0012752441331649474,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,10,0.03125,4.856135244066278e-05,0.33160621761658027,0.041638816728441906,0.0042156433553416275,0.7333333333333333,12.9,7,4,7,0,6,4,0.0,True,0.096257,29.849623,0
6736,13,0.040625,0.009374072931035586,0.3451995685005394,0.023686882558509936,0.010583570793994064,0.0,3.076923076923077,2,4,3,1,12,0,0.0769,False,1.0,2.645751,1
6762,10,0.03125,9.833557247350351e-05,0.33160621761658027,0.03964446505380991,0.0043468885793631895,0.6888888888888889,12.1,7,4,7,0,5,5,0.0,True,0.157683,24.819347,12
6939,14,0.043750000000000004,0.0001591422227198089,0.3329864724245578,0.05386374051499035,0.005630148605366863,0.6263736263736264,11.928571428571429,7,4,7,1,1,11,0.0714,False,0.250702,23.345235,327
8220,8,0.025,3.284072249589491e-05,0.3309203722854188,0.036334356249412635,0.003440739610890198,0.7142857142857143,14.25,6,4,7,2,1,5,0.25,False,0.119193,21.725561,49
8868,1,0.003125,0.0,0.311284046692607,0.021120090780320816,0.0012752441331649474,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.00625,0.004740675407795365,0.41237113402061853,0.0673912155484825,0.002059452161913254,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,7,0.021875000000000002,2.798925212718316e-06,0.3305785123966942,0.03358678452382744,0.0030892594755596533,0.9523809523809523,15.142857142857142,7,4,7,5,1,0,0.7143,False,0.093978,24.535688,10
12660,2,0.00625,0.0019052984039057096,0.36076662908680945,0.04808774966894413,0.0019435004238734714,0.0,78.0,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.0625,0.14752913753378055,0.5161290322580645,0.12236431375089384,0.01664605850959025,0.04736842105263158,20.45,3,2,3,1,19,0,0.05,False,0.399932,2.0,0
13231,1,0.003125,0.0,0.2728047740835465,0.0036143663087323525,0.0013040919573625927,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
