asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
3,2,0.0005098139179199592,3.014356534679594e-07,0.4887864440568154,0.013385071854467334,0.00013906867628526748,0.0,2292.0,2,4,2,1,0,1,0.5,False,0.435692,18.05547,0
42,5,0.0012745347947998981,1.0882085669939135e-06,0.49879211697393516,0.014450167085395533,0.00026164890963324927,0.7,985.4,4,4,5,1,0,4,0.2,False,0.257993,22.405357,331
46,2,0.0005098139179199592,0.0,0.4877533258734303,0.011667603552060429,0.00013530279197736809,1.0,2012.5,3,4,2,1,0,1,0.5,False,0.399835,18.05547,3
57,4,0.0010196278358399185,1.9498237554307467e-07,0.48497960192854495,0.010860916380075306,0.00027808044576773343,0.5,922.75,3,4,2,2,2,0,0.5,False,0.129246,18.384776,1
72,6,0.0015294417537598777,1.030878394261449e-06,0.4885429638854296,0.012364474760738695,0.000312860159764054,0.4666666666666667,666.8333333333334,4,4,5,6,0,0,1.0,False,0.139214,24.617067,2
77,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,1
109,6,0.0015294417537598777,2.0850166560495797e-07,0.4885429638854296,0.012736126024428977,0.0002884168092200231,0.6,682.8333333333334,5,4,6,5,0,1,0.8333,False,0.143626,27.946377,9
112,1,0.0002549069589599796,0.0,0.341278816876903,0.0005781268177509658,8.19644679365734e-05,0.0,274.0,2,4,1,0,0,1,0.0,False,0.655124,2.0,144
166,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,0
174,902,0.22992607698190162,0.037107197462991064,0.4397982062780269,0.1949241294441419,0.048009313411828645,0.001821085711613851,5.457871396895787,7,3,9,0,880,10,0.0,True,0.382389,455.992324,0
250,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,0,0,1,0.0,False,0.46423,18.05547,8
271,3,0.0007647208768799389,9.107606927374334e-07,0.4878139766227307,0.01184243312395607,0.00019048620717235687,0.6666666666666666,1343.6666666666667,3,4,3,1,0,2,0.3333,False,0.269259,18.734994,1
288,3,0.0007647208768799389,3.1616524898363824e-06,0.3440322722090678,0.0013401523935239123,0.00018382243339752446,0.3333333333333333,122.0,3,3,3,3,0,0,1.0,False,0.641836,3.0,0
293,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,10
297,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,0,0,1,0.0,False,0.46423,18.05547,3
557,3,0.0007647208768799389,3.30658578382855e-06,0.4892741332002994,0.013819360741010077,0.00017987155932470465,0.3333333333333333,1564.0,3,4,3,2,0,1,0.6667,False,0.43033,34.219877,2
577,19,0.004843232220239612,0.00010816094678424502,0.49234437751004023,0.018296900662525106,0.0009864761819442062,0.15789473684210525,280.1578947368421,4,4,7,2,14,3,0.1053,False,0.200411,49.101935,5
600,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,2
668,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,11
714,7,0.0017843487127198574,4.328756773953732e-06,0.3562800835528108,0.004240389326539224,0.0003147481823473721,0.38095238095238093,147.71428571428572,4,4,7,5,0,2,0.7143,False,0.26489,15.684387,80
766,23,0.005862860056079531,0.009648117857045294,0.5014700242873578,0.011057752990749872,0.0014730522047317791,0.011857707509881422,174.04347826086956,3,2,3,0,21,2,0.0,False,0.699919,18.520259,4
800,3,0.0007647208768799389,0.0,0.48624194348041644,0.011133838270734314,0.00016809113275846502,1.0,1262.3333333333333,4,4,3,3,0,0,1.0,False,0.242409,22.561028,1
812,11,0.002803976548559776,4.909776296631858e-05,0.4906816760475297,0.016008357882494204,0.0005873135318301769,0.2545454545454545,451.3636363636364,4,4,5,2,8,1,0.1818,False,0.177478,26.34388,4
819,2,0.0005098139179199592,0.0,0.48491965389369585,0.010530978483730248,0.0001475990287659003,1.0,1843.0,3,4,2,2,0,0,1.0,False,0.235115,18.303005,1
835,16,0.004078511343359674,2.4542988655471976e-05,0.49012993503248375,0.0155318847125231,0.0008095286202070685,0.24166666666666667,282.6875,5,4,5,2,9,1,0.125,False,0.209658,34.539832,10
855,3,0.0007647208768799389,2.435778461601938e-06,0.4876926902038786,0.011643746905296883,0.0001999442358288897,0.3333333333333333,1341.3333333333333,3,4,2,1,1,1,0.3333,False,0.261987,18.303005,2
889,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,0
893,1,0.0002549069589599796,0.0,0.48479980227385067,0.010346584805186168,9.382708548518441e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.46423,18.05547,3
917,10,0.0025490695895997962,1.7222196300168187e-05,0.48829972616380385,0.013122492776141916,0.0005251262566969225,0.24444444444444444,409.4,4,4,4,4,2,1,0.4,False,0.175798,25.099801,22
924,3,0.0007647208768799389,0.0,0.48497960192854495,0.010784780584783998,0.00018331351652589627,1.0,1233.6666666666667,4,4,3,1,1,0,0.3333,False,0.219306,18.788294,10
932,5,0.0012745347947998981,6.175995286917895e-05,0.48636250929828917,0.011167223434956804,0.00027428600264826106,0.4,751.8,4,4,4,3,1,1,0.6,False,0.246755,22.978251,4
955,5,0.0012745347947998981,4.130172866878073e-06,0.48545972033164214,0.011265367757749894,0.00028653206419469376,0.3,759.6,3,4,4,1,0,0,0.2,False,0.222187,22.759613,3
971,4,0.0010196278358399185,4.116164016470874e-06,0.48890827517447655,0.013730056235616257,0.000241973415945746,0.3333333333333333,1148.25,3,4,3,1,2,1,0.25,False,0.218773,18.303005,3
979,3,0.0007647208768799389,1.208848543517638e-06,0.49019117830813447,0.014517882449160519,0.00018123269605522046,0.3333333333333333,1641.3333333333333,3,4,3,3,0,0,1.0,False,0.384367,18.220867,1
983,7,0.0017843487127198574,3.34653415187024e-05,0.49080445389716004,0.015188920636143568,0.0003741335912963563,0.2857142857142857,708.4285714285714,4,4,4,3,3,0,0.4286,False,0.22954,22.022716,13
