asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
174,111,0.33134328358208953,0.07207336965626455,0.5394524959742351,0.2137239433842197,0.030898453605538955,0.09385749385749385,16.603603603603602,11,4,15,0,94,16,0.0,True,0.271309,165.975902,0
714,10,0.029850746268656716,3.43762579817612e-05,0.45026881720430106,0.06067665202376066,0.002625994320789993,0.8444444444444444,89.5,8,4,10,4,0,6,0.4,False,0.179941,29.631065,80
766,7,0.020895522388059702,0.0031216513885393973,0.42085427135678394,0.028644508228037435,0.002741708401667358,0.23809523809523808,64.42857142857143,4,4,4,2,3,2,0.2857,False,0.402169,20.273135,4
1267,7,0.020895522388059702,0.0022403236392122337,0.41205412054120544,0.03921887934213415,0.0022694429580405254,0.6190476190476191,79.71428571428571,6,4,6,3,1,3,0.4286,False,0.288461,22.869193,9
1299,88,0.2626865671641791,0.019323631170036132,0.5218068535825545,0.22326402739694803,0.02128769027213183,0.1862591431556949,23.420454545454547,12,4,15,0,76,12,0.0,True,0.15481,212.70402,0
2134,13,0.03880597014925373,0.009424879783834422,0.431701030927835,0.02648218173523246,0.004280998774107594,0.15384615384615385,29.153846153846153,4,3,7,12,0,1,0.9231,False,0.370198,18.734994,6
2856,5,0.014925373134328358,2.6997523060764893e-05,0.37263626251390436,0.01971850236755049,0.0015443972871451005,0.3,43.0,3,4,5,0,1,4,0.0,False,0.326536,16.155494,2
2914,67,0.2,0.011340644660548054,0.5060422960725075,0.18530632536107444,0.01629499667454698,0.2302125734961556,26.880597014925375,12,4,15,0,53,12,0.0,True,0.139029,189.475592,13
3223,11,0.03283582089552239,0.00011555314501775752,0.45454545454545453,0.061817871784676744,0.0030200071887219503,0.6545454545454545,87.27272727272727,7,4,9,5,2,4,0.4545,False,0.178022,25.573424,14
3257,60,0.1791044776119403,0.010405762626327728,0.4948301329394387,0.17822840167137308,0.014274651476929067,0.27627118644067794,29.3,12,4,15,0,49,10,0.0,True,0.124756,166.442182,2
3320,30,0.08955223880597014,0.005829620707255141,0.47249647390691113,0.12042358214451548,0.0072696455861626505,0.5448275862068965,48.56666666666667,12,4,15,0,12,18,0.0,True,0.100806,105.498815,7
3352,75,0.22388059701492538,0.2918676010813754,0.5630252100840336,0.015172165863510946,0.04610515578223551,0.00036036036036036037,5.373333333333333,3,2,4,1,74,0,0.0133,False,0.380514,6.082763,3
3356,114,0.3402985074626866,0.05651757677814403,0.5537190082644629,0.2366453399784698,0.03032034858595181,0.11085235211923615,18.166666666666668,12,4,15,0,102,12,0.0,True,0.214598,218.538326,3
3816,2,0.005970149253731343,0.00015530140293445652,0.431701030927835,0.009892476092004068,0.0010066638546420523,0.0,120.5,2,4,2,1,1,0,0.5,False,0.615036,3.464102,0
5089,3,0.008955223880597015,9.114131913309677e-06,0.43450064850843056,0.017474398239126807,0.0012334208290471994,0.6666666666666666,114.66666666666667,3,4,3,1,1,1,0.3333,False,0.574754,4.0,2
5405,56,0.16716417910447762,0.007312972566681482,0.48691860465116277,0.1578118010990511,0.01332888852097258,0.2448051948051948,26.75,11,4,15,5,3,47,0.0893,False,0.122904,179.830476,21
5511,36,0.10746268656716418,0.004240728073187329,0.4841040462427746,0.13035671034426252,0.008897127904774224,0.4380952380952381,42.22222222222222,12,4,15,0,21,15,0.0,True,0.131018,117.371206,2
6057,11,0.03283582089552239,5.780292378421342e-05,0.4496644295302014,0.0617885105954619,0.002926281604596443,0.7636363636363637,82.0,9,4,10,6,1,2,0.5455,False,0.155194,31.272992,21
6147,7,0.020895522388059702,0.00039148720193944665,0.4472630173564753,0.027816101928276122,0.0023262755266246857,0.5238095238095238,66.57142857142857,5,4,6,4,3,0,0.5714,False,0.298742,20.297783,1
6204,9,0.026865671641791045,1.6151601748399463e-05,0.447860962566845,0.05535040061021522,0.0024084215162245657,0.8888888888888888,90.88888888888889,8,4,9,3,0,5,0.3333,False,0.174196,29.376862,26
6400,6,0.01791044776119403,0.00020970403234801843,0.44666666666666666,0.03338022781752233,0.002026047173561829,0.6666666666666666,90.5,5,4,5,5,0,0,0.8333,False,0.458536,5.477226,0
6453,51,0.15223880597014924,0.00899008194848628,0.46722454672245467,0.1505357589063681,0.012480172162764924,0.2847058823529412,28.176470588235293,12,4,15,0,41,9,0.0,True,0.147765,150.96026,0
6461,45,0.13432835820895522,0.005176039774849928,0.4799426934097421,0.14686558298439734,0.010640443457693164,0.35353535353535354,34.977777777777774,12,4,15,0,23,22,0.0,True,0.111335,135.159165,42
6507,10,0.029850746268656716,2.72956754075844e-05,0.453929539295393,0.06254199760507922,0.002679813133424268,0.8222222222222222,96.5,7,4,10,6,0,4,0.6,False,0.168764,27.838822,86
6568,4,0.011940298507462687,0.0,0.44370860927152317,0.030311663949898843,0.0014158060992155107,1.0,139.0,5,4,4,3,0,1,0.75,False,0.264692,20.124612,3
6713,4,0.011940298507462687,0.0,0.44370860927152317,0.025178896934761996,0.0014016691852152417,1.0,109.5,5,4,4,4,0,0,1.0,False,0.530889,6.082763,0
6730,6,0.01791044776119403,0.00476532719919081,0.39691943127962087,0.022470827983366533,0.002256620396969162,0.4666666666666667,53.5,5,4,4,0,2,4,0.0,False,0.378521,24.351591,5
6739,5,0.014925373134328358,0.0011194941045687315,0.29385964912280704,0.00029911350401987704,0.0036142705750318448,0.0,2.6,2,4,2,0,5,0,0.0,False,,0.0,0
6752,8,0.023880597014925373,2.0740942818563263e-05,0.45270270270270263,0.04845930169993338,0.0022433954936075975,0.8214285714285714,94.25,7,4,8,5,0,1,0.625,False,0.186047,38.509739,3
6762,67,0.2,0.012694489631198524,0.4985119047619047,0.17482711486968153,0.01735534110688516,0.20850293984622342,25.970149253731343,12,4,15,0,54,13,0.0,True,0.173307,147.455078,12
6805,5,0.014925373134328358,1.4948485441733506e-05,0.4442970822281167,0.03222057566458942,0.001591536494508411,0.8,109.4,4,4,5,1,0,4,0.2,False,0.213209,25.592968,6
6813,1,0.0029850746268656717,0.0,0.36060279870828843,0.00047125720742236454,0.0009689535781476157,0.0,75.0,2,3,1,1,0,0,1.0,False,0.335589,1.732051,0
6939,151,0.4507462686567164,0.1176957341910364,0.5918727915194346,0.2726631280044235,0.04170175718527014,0.07549668874172186,14.71523178807947,12,4,15,3,15,126,0.0199,False,0.227335,229.268402,327
7004,4,0.011940298507462687,0.00021096477132744458,0.44370860927152317,0.019644766873582773,0.0015073610344422568,0.5,99.75,4,4,4,1,1,2,0.25,False,0.314501,19.052559,1
7438,4,0.011940298507462687,0.00022997714156666166,0.43337645536869346,0.014416164844990842,0.0014619516454968074,0.5,68.25,3,4,4,2,2,0,0.5,False,0.428637,9.848858,1
7726,3,0.008955223880597015,6.763067007037066e-05,0.435630689206762,0.018777390730409106,0.001210109604163808,0.6666666666666666,119.33333333333333,3,4,3,3,0,0,1.0,False,0.319938,9.165151,0
7782,3,0.008955223880597015,4.9323279443773936e-05,0.39691943127962087,0.013864281080295124,0.0011540149395862492,0.3333333333333333,71.0,3,4,3,2,1,0,0.6667,False,0.347055,21.118712,3
7979,8,0.023880597014925373,6.406048279231864e-06,0.45331529093369416,0.052838851199812194,0.002264361369183258,0.8928571428571429,105.875,7,4,8,6,0,2,0.75,False,0.212541,37.616486,10
8069,5,0.014925373134328358,1.4211695212572545e-05,0.44607190412782954,0.03306661435723877,0.0015917685829284177,0.9,108.2,5,4,5,5,0,0,1.0,False,0.508474,5.477226,0
8218,71,0.21194029850746268,0.01647735889622116,0.4799426934097421,0.16929027981345823,0.01730940441959142,0.14124748490945674,19.661971830985916,8,4,15,3,1,55,0.0423,False,0.134708,206.79942,19
8220,29,0.08656716417910448,0.016835242498581825,0.431701030927835,0.06618116407559203,0.009506720332511095,0.16502463054187191,25.482758620689655,7,4,12,3,23,3,0.1034,False,0.229381,63.245553,49
8301,6,0.01791044776119403,7.880802088984127e-07,0.44607190412782954,0.042254704597187984,0.00180578385058847,0.9333333333333333,115.5,6,4,6,4,0,2,0.6667,False,0.245874,21.118712,4
8414,2,0.005970149253731343,0.0,0.3062157221206581,0.0008021188978847632,0.001205273037820777,1.0,5.5,3,4,2,2,0,0,1.0,False,0.618916,2.236068,0
8529,22,0.06567164179104477,0.0003440618857674315,0.43506493506493504,0.09741370508525195,0.00514869693430492,0.6536796536796536,51.36363636363637,10,4,15,8,9,5,0.3636,False,0.090516,85.146932,18
8544,6,0.01791044776119403,1.8974905120968218e-05,0.4508748317631225,0.04208386863233909,0.0018192555217170715,0.8,118.33333333333333,5,4,6,3,0,1,0.5,False,0.235166,22.472205,4
8659,5,0.014925373134328358,0.003151890054020469,0.3730512249443207,0.0033529759016755274,0.0025832736324783974,0.1,26.4,3,3,3,4,1,0,0.8,False,0.498631,8.544004,0
8757,7,0.020895522388059702,1.5747881674144307e-05,0.4454787234042553,0.04361221068318033,0.002015449455394495,0.8571428571428571,98.0,6,4,7,3,1,2,0.4286,False,0.155393,26.795522,8
8781,18,0.05373134328358209,0.00037431845958581814,0.43281653746770027,0.08062788268450098,0.0043935487117583,0.6535947712418301,54.888888888888886,10,4,14,7,7,2,0.3889,False,0.125382,59.34644,8
8903,9,0.026865671641791045,0.005114895965363901,0.40312876052948254,0.03384898628322287,0.003009999804146334,0.3611111111111111,49.666666666666664,6,4,6,1,3,4,0.1111,False,0.419891,23.937418,2
9002,65,0.19402985074626866,0.007721677473923541,0.4933726067746686,0.18416834876993252,0.015313015049751482,0.24711538461538463,26.923076923076923,12,4,15,3,15,34,0.0462,False,0.117511,183.564702,24
10429,8,0.023880597014925373,0.0002969766964456148,0.4379084967320261,0.021131934408297685,0.0024633811816607153,0.2857142857142857,41.5,4,4,7,1,6,0,0.125,False,0.259295,24.0,0
10834,3,0.008955223880597015,1.0814078075812752e-05,0.42838874680306904,0.011846013526396238,0.001350079629729725,0.6666666666666666,82.33333333333333,3,4,3,1,2,0,0.3333,False,0.487082,7.416198,0
