asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
174,100,0.3215434083601286,0.05772266135494018,0.5307167235494881,0.23683805045593018,0.033054773558354344,0.09111111111111111,14.58,10,4,12,0,88,11,0.0,True,0.252399,158.098071,0
714,8,0.02572347266881029,4.126705880291921e-05,0.4546783625730994,0.06141560464242186,0.0027000867686475328,0.8571428571428571,89.375,7,4,8,4,0,4,0.5,False,0.174178,29.410882,80
766,8,0.02572347266881029,0.0035522873301834386,0.4242837653478854,0.03990771715657554,0.003388116480298285,0.32142857142857145,57.375,4,4,5,2,3,3,0.25,False,0.343991,27.221315,4
1267,6,0.01929260450160772,0.0022728217295231935,0.40921052631578947,0.03983281273516241,0.0024475463963223804,0.6,71.66666666666667,5,4,5,3,1,2,0.5,False,0.304891,23.937418,9
1299,81,0.2604501607717042,0.022053476367883153,0.520066889632107,0.23524764066600748,0.024448585683090107,0.15524691358024692,19.34567901234568,10,4,12,0,71,10,0.0,True,0.164298,206.900942,0
2134,11,0.03536977491961415,0.009210391740595611,0.426027397260274,0.026992227060504637,0.00455674647133298,0.18181818181818182,27.727272727272727,4,3,6,11,0,0,1.0,False,0.38548,16.792856,6
2856,2,0.006430868167202572,1.6921374845783725e-05,0.3522083805209513,0.006206614516133813,0.0010988111727977484,0.0,28.5,2,4,2,0,1,1,0.0,False,0.368434,8.660254,2
3257,52,0.16720257234726688,0.01308990034325418,0.48976377952755906,0.17970478859965708,0.015685443230928315,0.25037707390648567,25.73076923076923,10,4,12,0,41,10,0.0,True,0.138784,154.418263,2
3303,46,0.14790996784565916,0.011872656695892627,0.48291925465838503,0.14799887875518603,0.014391489801704106,0.20869565217391303,25.108695652173914,9,4,12,4,0,41,0.087,False,0.145963,92.946221,63
3320,22,0.0707395498392283,0.0016060934802410625,0.4331476323119777,0.09812366036827103,0.006674858717392569,0.4935064935064935,36.59090909090909,9,4,12,0,10,12,0.0,True,0.104893,89.0,7
