asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
3,2,0.000510986203372509,3.0277622007202317e-07,0.4887612387612388,0.013369049709786753,0.0001393364614695175,0.0,2286.5,2,4,2,1,0,1,0.5,False,0.440248,18.05547,0
42,5,0.0012774655084312725,1.614036492811738e-07,0.49878934624697335,0.014637085493981416,0.00026236209990919754,0.8,984.6,4,4,5,1,0,4,0.2,False,0.253887,22.405357,331
46,2,0.000510986203372509,0.0,0.4877866400797607,0.011657567977225992,0.00013547807842839105,1.0,2008.0,3,4,2,1,0,1,0.5,False,0.399469,18.05547,3
57,3,0.0007664793050587634,6.529340702434307e-08,0.4849461033329203,0.01068530374157401,0.00021451078796694644,0.6666666666666666,1227.0,3,4,2,2,1,0,0.6667,False,0.170336,18.384776,1
72,6,0.0015329586101175269,1.0336067758028516e-06,0.4885172241637544,0.012350025201043996,0.00031320753448955014,0.4666666666666667,665.1666666666666,4,4,5,6,0,0,1.0,False,0.139013,24.617067,2
77,1,0.0002554931016862545,0.0,0.4848259630868327,0.010336307911116928,9.40278487980095e-05,0.0,3674.0,2,4,1,1,0,0,1.0,False,0.462585,18.05547,1
109,6,0.0015329586101175269,2.083264823542928e-07,0.4885172241637544,0.012761056114024723,0.00028864846024051336,0.6,681.6666666666666,5,4,6,5,0,1,0.8333,False,0.144061,27.946377,9
112,1,0.0002554931016862545,0.0,0.3412677652803209,0.0005788133395530827,8.235572984957037e-05,0.0,273.0,2,4,1,0,0,1,0.0,False,0.654686,2.0,144
166,1,0.0002554931016862545,0.0,0.4848259630868327,0.010336307911116928,9.40278487980095e-05,0.0,3674.0,2,4,1,1,0,0,1.0,False,0.462585,18.05547,0
174,899,0.2296882984159428,0.03684030503371666,0.4397752808988764,0.1944072334972062,0.04792052262920111,0.001860518120851924,5.496106785317019,6,3,9,0,881,9,0.0,True,0.391361,453.001104,0
250,1,0.0002554931016862545,0.0,0.4848259630868327,0.010336307911116928,9.40278487980095e-05,0.0,3674.0,2,4,1,0,0,1,0.0,False,0.462585,18.05547,8
271,3,0.0007664793050587634,8.891357974247917e-07,0.4878474386139847,0.011831885794133471,0.000190773981048316,0.6666666666666666,1340.6666666666667,3,4,3,1,0,2,0.3333,False,0.269126,18.734994,1
288,3,0.0007664793050587634,2.897568334947322e-06,0.34426950479373736,0.0015442977980617068,0.00018458963976812767,0.3333333333333333,124.66666666666667,3,3,3,3,0,0,1.0,False,0.644746,3.0,0
293,1,0.0002554931016862545,0.0,0.4848259630868327,0.010336307911116928,9.40278487980095e-05,0.0,3674.0,2,4,1,1,0,0,1.0,False,0.462585,18.05547,10
297,1,0.0002554931016862545,0.0,0.4848259630868327,0.010336307911116928,9.40278487980095e-05,0.0,3674.0,2,4,1,0,0,1,0.0,False,0.462585,18.05547,3
557,3,0.0007664793050587634,3.129656665816004e-06,0.4891888513935759,0.01382610315837888,0.00018009919703526687,0.3333333333333333,1562.0,3,4,3,2,0,1,0.6667,False,0.436898,34.219877,2
577,19,0.004854368932038835,0.00010226622115089054,0.4923270440251572,0.0184849863826526,0.000988829306284873,0.16374269005847952,279.94736842105266,4,4,7,2,14,3,0.1053,False,0.199861,49.101935,5
