asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
559,11,0.03405572755417957,6.526638115200313e-05,0.3302658486707567,0.03884235044264619,0.004492313658819992,0.6909090909090909,12.272727272727273,7,4,7,1,0,10,0.0909,False,0.101032,32.093613,5
1756,4,0.01238390092879257,0.0016489342653052401,0.3292558613659531,0.030201243885945195,0.0031776409490363857,0.16666666666666666,31.75,3,4,3,3,0,1,0.75,False,,0.0,0
3257,11,0.03405572755417957,7.842954115284557e-05,0.3302658486707567,0.038992033381011405,0.004542296680646499,0.6909090909090909,12.363636363636363,7,4,7,0,6,4,0.0,True,0.095468,27.331301,2
3491,9,0.027863777089783284,0.00019408220954285606,0.33060388945752306,0.032441197764199944,0.0039786272019050415,0.6944444444444444,12.333333333333334,7,4,7,0,4,5,0.0,True,0.162465,25.059928,13
5511,11,0.03405572755417957,5.457560598610153e-05,0.3302658486707567,0.03983940107288024,0.004481087514200224,0.7272727272727273,12.727272727272727,7,4,7,0,5,6,0.0,True,0.056658,30.626786,2
5542,2,0.006191950464396285,0.0006286291285080705,0.31697742885181546,0.022553198564030805,0.0019001568997605307,0.0,54.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009287925696594427,0.005492614220717602,0.4189364461738002,0.07457667139684603,0.0026436158983896094,0.3333333333333333,87.0,3,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.0030959752321981426,0.0,0.3102785782901057,0.020840565435726096,0.001227578193328838,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,10,0.030959752321981428,5.759740967325144e-05,0.3299284984678243,0.036439232774251956,0.004180847827791942,0.7111111111111111,12.7,7,4,7,0,6,4,0.0,True,0.10363,29.849623,0
6736,13,0.04024767801857585,0.009019037972101978,0.3447171824973319,0.022709216006469194,0.010286498327428551,0.0,3.076923076923077,2,4,3,1,12,0,0.0769,False,1.0,2.645751,1
6762,10,0.030959752321981428,0.00010484743096323197,0.3299284984678243,0.03480909875013207,0.004318429842404595,0.6666666666666666,12.0,7,4,7,0,5,5,0.0,True,0.164017,24.819347,12
6939,14,0.043343653250773995,0.00015619520119260517,0.3312820512820513,0.04724965564559939,0.005552738710300459,0.6263736263736264,11.857142857142858,7,4,7,1,1,11,0.0714,False,0.252895,23.345235,327
8220,8,0.02476780185758514,3.223257266293245e-05,0.3292558613659531,0.032058429007447285,0.00339071016770937,0.7142857142857143,14.125,6,4,7,2,1,5,0.25,False,0.119403,21.725561,49
8868,1,0.0030959752321981426,0.0,0.3102785782901057,0.020840565435726096,0.001227578193328838,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006191950464396285,0.003995680834221929,0.4125159642401022,0.06636588056259628,0.0019840062816358127,0.0,121.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,7,0.021671826625386997,2.747094261045379e-06,0.32892057026476573,0.029631904207578014,0.0030487230230991547,0.9523809523809523,15.0,7,4,7,5,1,0,0.7143,False,0.094458,24.535688,10
12660,2,0.006191950464396285,0.0018244001821528363,0.36373873873873874,0.047237948255174876,0.0018919697577016305,0.0,79.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.061919504643962855,0.1438522145708861,0.5159744408945687,0.12394317772774384,0.016068005006755207,0.05263157894736842,20.95,3,2,3,1,19,0,0.05,False,0.399932,2.0,0
13231,1,0.0030959752321981426,0.0,0.2734970364098222,0.00379348484654518,0.0012834916074254638,0.0,31.0,2,4,1,0,0,1,0.0,False,,0.0,0
15547,10,0.030959752321981428,3.7383374402392537e-05,0.3299284984678243,0.03610898349663097,0.00413682151916238,0.7555555555555555,12.5,7,4,7,1,0,9,0.1,False,0.10977,31.304952,7
15611,1,0.0030959752321981426,0.0,0.3533916849015317,0.04552531512687017,0.0012193910512699377,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
16018,1,0.0030959752321981426,0.0,0.3533916849015317,0.04552531512687017,0.0012193910512699377,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
16292,1,0.0030959752321981426,0.0,0.3533916849015317,0.04552531512687017,0.0012193910512699377,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
16320,1,0.0030959752321981426,0.0,0.3533916849015317,0.04552531512687017,0.0012193910512699377,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
20932,8,0.02476780185758514,1.602471652276471e-05,0.3292558613659531,0.030755927139428894,0.0034235556947123155,0.8214285714285714,13.25,7,4,6,0,0,8,0.0,False,0.176553,23.685439,6
21170,1,0.0030959752321981426,0.0,0.2734970364098222,0.00379348484654518,0.0012834916074254638,0.0,31.0,2,4,1,0,0,1,0.0,False,,0.0,0
21341,7,0.021671826625386997,0.015068114952016876,0.3584905660377359,0.024663131571110004,0.006101260825843014,0.047619047619047616,10.0,3,3,3,3,2,2,0.4286,False,0.833333,1.0,0
21419,2,0.006191950464396285,0.0,0.34768568353067814,0.02613657346683313,0.0020127286699473403,1.0,50.0,3,4,2,2,0,0,1.0,False,,0.0,0
24631,25,0.07739938080495357,0.10004536834347233,0.425,0.08466859337133495,0.02426576952202977,0.023333333333333334,8.36,3,3,3,2,20,3,0.08,False,,0.0,0
24707,2,0.006191950464396285,0.0006286291285080705,0.31697742885181546,0.022553198564030805,0.0019001568997605307,0.0,54.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
25091,13,0.04024767801857585,0.00016125443312336378,0.33094262295081966,0.04430356392385369,0.005213457814439043,0.6025641025641025,11.923076923076923,7,4,7,4,0,8,0.3077,False,0.121226,27.0,51
25184,14,0.043343653250773995,0.016842381123962427,0.41516709511568123,0.09958722782201382,0.010992444713886327,0.0989010989010989,15.142857142857142,3,4,3,2,11,0,0.1429,False,0.505545,1.732051,0
29049,10,0.030959752321981428,4.1687155411363624e-05,0.3299284984678243,0.03821055123667724,0.004070579283620827,0.7555555555555555,13.6,7,4,7,3,1,6,0.3,False,0.071855,25.768197,4
29068,4,0.01238390092879257,0.0015405997514773139,0.38498212157330153,0.035070410666912306,0.0032065993537759956,0.16666666666666666,35.5,3,3,3,4,0,0,1.0,False,0.875,1.0,0
29077,1,0.0030959752321981426,0.0,0.3533916849015317,0.04552531512687017,0.0012193910512699377,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
29079,2,0.006191950464396285,0.003995680834221929,0.4125159642401022,0.06636588056259628,0.0019840062816358127,0.0,121.0,2,4,2,2,0,0,1.0,False,,0.0,0
29577,1,0.0030959752321981426,0.0,0.3533916849015317,0.04552531512687017,0.0012193910512699377,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
31182,3,0.009287925696594427,0.006642453954711758,0.4211212516297262,0.07036026851518214,0.0026915754374101427,0.0,86.66666666666667,2,4,3,1,0,1,0.3333,False,,0.0,0
31303,1,0.0030959752321981426,0.0,0.340717299578059,0.009339624342350977,0.0011458531906942703,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
31549,13,0.04024767801857585,0.010704059475847773,0.3576965669988926,0.042134657698724036,0.009536681494095752,0.01282051282051282,6.230769230769231,3,4,3,2,9,0,0.1538,False,0.599906,1.732051,0
33891,7,0.021671826625386997,4.72729137421559e-05,0.32892057026476573,0.027269481813826935,0.003166151788372478,0.7142857142857143,13.428571428571429,6,4,6,0,2,5,0.0,False,0.346935,13.379088,28
34177,11,0.03405572755417957,6.096260014303204e-05,0.3302658486707567,0.03890175244904549,0.004487923127727809,0.7090909090909091,12.272727272727273,7,4,7,1,0,10,0.0909,False,0.101089,31.906112,5
34592,1,0.0030959752321981426,0.0,0.340717299578059,0.009339624342350977,0.0011458531906942703,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
34984,4,0.01238390092879257,0.0,0.32791878172588834,0.020028434337982282,0.0020040595440644474,1.0,17.0,5,4,4,3,1,0,0.75,False,0.468195,5.196152,4
35043,2,0.006191950464396285,0.0006236369906869628,0.37514518002322883,0.05196656367500052,0.0018568602450797888,0.0,87.5,2,4,2,2,0,0,1.0,False,,0.0,0
35088,1,0.0030959752321981426,0.0,0.3102785782901057,0.020840565435726096,0.001227578193328838,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
35285,2,0.006191950464396285,0.0006286291285080705,0.31697742885181546,0.022553198564030805,0.0019001568997605307,0.0,54.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
35372,2,0.006191950464396285,0.0,0.3032863849765258,0.007656590313440767,0.002063725354252786,1.0,14.5,3,4,2,1,0,1,0.5,False,,0.0,0
35615,2,0.006191950464396285,0.0013741324899765339,0.3649717514124294,0.04951970307945604,0.0019269602070442675,0.0,82.0,2,4,2,1,0,1,0.5,False,,0.0,0
35690,2,0.006191950464396285,0.003995680834221929,0.4125159642401022,0.06636588056259628,0.0019840062816358127,0.0,121.0,2,4,2,2,0,0,1.0,False,,0.0,0
35766,1,0.0030959752321981426,0.0,0.2734970364098222,0.00379348484654518,0.0012834916074254638,0.0,31.0,2,4,1,0,0,1,0.0,False,,0.0,0
