asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
559,11,0.033950617283950615,6.550053419678462e-05,0.3312883435582822,0.039175989852969634,0.0045436580113310965,0.6909090909090909,12.272727272727273,7,4,7,1,0,10,0.0909,False,0.101237,32.093613,5
1756,4,0.012345679012345678,0.0017852664374113382,0.3620111731843576,0.03270022529780526,0.0032428789297472486,0.16666666666666666,31.75,3,4,3,3,0,1,0.75,False,,0.0,0
3257,11,0.033950617283950615,6.565979218198001e-05,0.3312883435582822,0.039060383665919116,0.004572492831569498,0.6909090909090909,12.272727272727273,7,4,7,0,6,4,0.0,True,0.089815,27.331301,2
3491,10,0.030864197530864196,0.0002454393063268192,0.331967213114754,0.03377738055986634,0.0044326673841231685,0.6,11.2,6,4,6,0,5,5,0.0,True,0.183403,25.806976,13
5511,9,0.027777777777777776,2.5253766223838457e-05,0.3306122448979592,0.03484341628731077,0.0038041303639459625,0.7777777777777778,13.555555555555555,7,4,7,0,3,6,0.0,True,0.066954,28.583212,2
5542,2,0.006172839506172839,0.0006738025930439059,0.31733594515181196,0.022220336500523075,0.0019459918699022063,0.0,55.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009259259259259259,0.0075449250103226,0.421875,0.07134582080499965,0.002708305294497126,0.0,87.33333333333333,2,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.0030864197530864196,0.0,0.31064237775647174,0.020491191058149165,0.001262439992755813,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,9,0.027777777777777776,3.112356053532524e-05,0.3306122448979592,0.034324221156122936,0.0038159347444691144,0.75,13.222222222222221,7,4,7,0,6,3,0.0,True,0.112863,28.301943,0
6736,13,0.040123456790123455,0.009483288972768922,0.3450479233226837,0.022783344457769195,0.010454323262329068,0.0,3.076923076923077,2,4,3,1,12,0,0.0769,False,1.0,2.645751,1
6762,9,0.027777777777777776,8.458874127948774e-05,0.3306122448979592,0.03290299118522856,0.003988704341200664,0.6388888888888888,12.555555555555555,6,4,6,0,5,4,0.0,True,0.170593,24.819347,12
6939,14,0.043209876543209874,0.00017766365805581494,0.3323076923076923,0.04683322502169916,0.005638306451128809,0.5934065934065934,11.571428571428571,7,4,7,1,1,11,0.0714,False,0.25546,23.345235,327
8220,8,0.024691358024691357,3.917746435806291e-05,0.3302752293577982,0.031767869890437735,0.003435588439849469,0.6785714285714286,13.75,6,4,7,2,1,5,0.25,False,0.1173,21.725561,49
8868,1,0.0030864197530864196,0.0,0.31064237775647174,0.020491191058149165,0.001262439992755813,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006172839506172839,0.0045156457320197066,0.411689961880559,0.06685631909382171,0.0020391273602424036,0.0,122.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,6,0.018518518518518517,2.7301368890636175e-06,0.3296032553407935,0.026803435960831,0.0027297368287781524,0.9333333333333333,15.666666666666666,6,4,6,4,1,0,0.6667,False,0.105346,24.166092,10
12660,2,0.006172839506172839,0.0019575301761813914,0.36160714285714285,0.04809427347804645,0.0019217777061714453,0.0,80.0,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.06172839506172839,0.15057582912632797,0.5159235668789809,0.11916348795610233,0.01643242782236905,0.04736842105263158,20.65,3,2,3,1,19,0,0.05,False,0.399932,2.0,0
13231,1,0.0030864197530864196,0.0,0.2715842414082146,0.0029246161721064334,0.0013026653990470182,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
15547,10,0.030864197530864196,3.7152612832007396e-05,0.33094994892747703,0.036419478705160324,0.00418564965321983,0.7555555555555555,12.5,7,4,7,1,0,9,0.1,False,0.110068,31.304952,7
15611,1,0.0030864197530864196,0.0,0.35140997830802595,0.04636512803567255,0.0012382258290250519,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
16018,1,0.0030864197530864196,0.0,0.35140997830802595,0.04636512803567255,0.0012382258290250519,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
16292,1,0.0030864197530864196,0.0,0.35140997830802595,0.04636512803567255,0.0012382258290250519,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
16320,1,0.0030864197530864196,0.0,0.35140997830802595,0.04636512803567255,0.0012382258290250519,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
20932,8,0.024691358024691357,1.592579851953777e-05,0.3302752293577982,0.03108417143625098,0.0034621072067419403,0.8214285714285714,13.25,7,4,6,0,0,8,0.0,False,0.176942,23.685439,6
21170,1,0.0030864197530864196,0.0,0.2715842414082146,0.0029246161721064334,0.0013026653990470182,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
21341,7,0.021604938271604937,0.014843310697280518,0.3576158940397351,0.02442001898711307,0.006210339874034219,0.047619047619047616,9.714285714285714,3,3,3,3,2,2,0.4286,False,0.833333,1.0,0
21419,2,0.006172839506172839,0.0,0.348762109795479,0.026174009061799338,0.0020521445105091693,1.0,51.0,3,4,2,2,0,0,1.0,False,,0.0,0
24631,23,0.07098765432098765,0.0952180557198264,0.4235294117647059,0.07961391552508694,0.023218883941787123,0.019762845849802372,8.826086956521738,3,3,3,2,19,2,0.087,False,,0.0,0
24707,2,0.006172839506172839,0.0006738025930439059,0.31733594515181196,0.022220336500523075,0.0019459918699022063,0.0,55.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
25091,13,0.040123456790123455,0.0001839657240414034,0.331967213114754,0.04383501315187133,0.005298532658085499,0.5641025641025641,11.538461538461538,7,4,7,4,0,8,0.3077,False,0.123154,27.0,51
25184,13,0.040123456790123455,0.012714620957836334,0.40601503759398494,0.09863590756419982,0.010392413201004718,0.11538461538461539,16.153846153846153,3,4,3,2,11,0,0.1538,False,0.505545,1.732051,0
29049,11,0.033950617283950615,9.443998522085896e-05,0.3312883435582822,0.03979721124540221,0.0045160622957236465,0.6545454545454545,12.545454545454545,7,4,7,4,1,6,0.3636,False,0.106205,26.683328,4
29068,4,0.012345679012345678,0.0016420306591304573,0.38525564803804996,0.03418565707371575,0.0032537028258233873,0.16666666666666666,35.5,3,3,3,4,0,0,1.0,False,0.875,1.0,0
29077,1,0.0030864197530864196,0.0,0.35140997830802595,0.04636512803567255,0.0012382258290250519,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
29079,2,0.006172839506172839,0.0045156457320197066,0.411689961880559,0.06685631909382171,0.0020391273602424036,0.0,122.0,2,4,2,2,0,0,1.0,False,,0.0,0
29577,1,0.0030864197530864196,0.0,0.35140997830802595,0.04636512803567255,0.0012382258290250519,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
31182,3,0.009259259259259259,0.007544271083386642,0.42242503259452413,0.07082487809941548,0.00277070971454416,0.0,87.33333333333333,2,4,3,1,0,1,0.3333,False,,0.0,0
31303,1,0.0030864197530864196,0.0,0.34069400630914826,0.009052478943757908,0.00115991665812929,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
31549,12,0.037037037037037035,0.008805755545549248,0.35604395604395606,0.03837660267293892,0.00860234513537553,0.045454545454545456,6.916666666666667,4,4,3,3,9,0,0.25,False,0.587183,1.732051,0
33891,7,0.021604938271604937,4.6981105632636416e-05,0.329938900203666,0.028061453094665272,0.0032111611674624325,0.7142857142857143,13.714285714285714,6,4,6,0,2,5,0.0,False,0.346816,13.379088,28
34177,10,0.030864197530864196,3.7152612832007396e-05,0.33094994892747703,0.036419478705160324,0.00418564965321983,0.7555555555555555,12.5,7,4,7,0,0,10,0.0,False,0.109283,31.654384,5
34592,1,0.0030864197530864196,0.0,0.34069400630914826,0.009052478943757908,0.00115991665812929,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
34984,6,0.018518518518518517,9.100456296878726e-06,0.3296032553407935,0.025546821506924985,0.0027503308465520564,0.8,14.5,5,4,6,4,2,0,0.6667,False,0.432734,8.124038,4
35043,2,0.006172839506172839,0.001055538562038929,0.375,0.052729142252956336,0.0018806986464048692,0.0,88.0,2,4,2,2,0,0,1.0,False,,0.0,0
35088,1,0.0030864197530864196,0.0,0.31064237775647174,0.020491191058149165,0.001262439992755813,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
35285,2,0.006172839506172839,0.0006738025930439059,0.31733594515181196,0.022220336500523075,0.0019459918699022063,0.0,55.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
35372,1,0.0030864197530864196,0.0,0.2977941176470588,0.006047564416683852,0.0013196276154457268,0.0,23.0,2,4,1,1,0,0,1.0,False,,0.0,0
