asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
1756,4,0.012269938650306749,0.001654807769755507,0.3622222222222222,0.03267229897639615,0.0031690565980772635,0.16666666666666666,32.0,3,4,3,3,0,1,0.75,False,,0.0,0
1764,11,0.03374233128834356,2.013528393896492e-05,0.33130081300813,0.05779625237438619,0.0041322958204327645,0.8727272727272727,14.272727272727273,9,4,9,1,2,8,0.0909,False,0.058132,27.730849,8
3257,12,0.03680981595092025,0.00013434009753028159,0.3316378433367243,0.052548745006960405,0.004752917661152315,0.5909090909090909,12.083333333333334,6,4,6,0,7,4,0.0,True,0.099131,28.248894,2
3491,8,0.024539877300613498,0.00021110586754758534,0.33197556008146634,0.034609866056350296,0.003613143238031853,0.6428571428571429,12.125,6,4,6,0,4,4,0.0,True,0.232132,21.977261,13
5511,7,0.02147239263803681,1.006764196948246e-05,0.3299595141700405,0.03566506683728854,0.0030036705539038763,0.8571428571428571,14.714285714285714,6,4,6,0,2,5,0.0,True,0.123945,21.377558,2
5542,2,0.006134969325153374,0.0009836935430644262,0.31867057673509286,0.022077873731909003,0.001917346649727461,0.0,56.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009202453987730062,0.007410819358524961,0.4211886304909561,0.06995912676546664,0.002668274367978261,0.0,87.33333333333333,2,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.003067484662576687,0.0,0.3107721639656816,0.02026360214039552,0.0012392408283111586,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,7,0.02147239263803681,9.438414346389805e-06,0.3299595141700405,0.03536809439972773,0.0030005131045236456,0.8571428571428571,14.428571428571429,6,4,6,0,4,3,0.0,True,0.175912,21.307276,0
6736,15,0.046012269938650305,0.013153666653044755,0.3464399574920298,0.023954200361740924,0.011966573995864253,0.0,2.933333333333333,2,4,3,1,14,0,0.0667,False,1.0,2.645751,1
6762,9,0.027607361963190184,7.928268050967437e-05,0.3306288032454361,0.03798721512292418,0.003913369209728174,0.6388888888888888,11.88888888888889,6,4,6,0,4,5,0.0,True,0.199738,21.424285,12
6939,16,0.049079754601226995,0.0003254679880446751,0.33299284984678246,0.06968233015338415,0.006001080819534235,0.55,11.6875,9,4,9,1,1,13,0.0625,False,0.311265,21.587033,327
8868,1,0.003067484662576687,0.0,0.3107721639656816,0.02026360214039552,0.0012392408283111586,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006134969325153374,0.00442256600369723,0.4110970996216898,0.06556022937738062,0.0020075751782994344,0.0,122.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,6,0.018404907975460124,8.494572911750825e-06,0.32962588473205257,0.03276965588903256,0.0026480726417087447,0.8666666666666667,15.833333333333334,6,4,6,4,1,1,0.6667,False,0.121817,23.086793,10
12660,2,0.006134969325153374,0.0019232109122494891,0.3622222222222222,0.047110898828498574,0.001905155767734854,0.0,81.0,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.06134969325153374,0.1478806797122344,0.5158227848101266,0.11906891369705558,0.016118135329083946,0.04736842105263158,20.75,3,2,3,1,19,0,0.05,False,0.3992,2.0,0
13231,1,0.003067484662576687,0.0,0.27166666666666667,0.0028783872730964357,0.00128461887490747,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
13237,12,0.03680981595092025,3.350637092968381e-05,0.3316378433367243,0.06095089379197617,0.004469175696464463,0.8333333333333334,13.666666666666666,9,4,9,1,0,11,0.0833,False,0.059439,27.386128,15
15611,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
16018,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
16292,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
16320,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
21170,1,0.003067484662576687,0.0,0.27166666666666667,0.0028783872730964357,0.00128461887490747,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
21341,7,0.02147239263803681,0.014160963005575313,0.3574561403508772,0.024326634630129036,0.006083478043494359,0.047619047619047616,10.0,3,3,3,3,2,2,0.4286,False,0.833333,1.0,0
21419,2,0.006134969325153374,0.0,0.348663101604278,0.025810347463591406,0.0020167862638002555,1.0,51.0,3,4,2,2,0,0,1.0,False,,0.0,0
24631,23,0.0705521472392638,0.0912910038624181,0.42282749675745784,0.07822903138300497,0.021971765889815708,0.019762845849802372,8.91304347826087,3,3,3,2,19,2,0.087,False,,0.0,0
24707,2,0.006134969325153374,0.0009836935430644262,0.31867057673509286,0.022077873731909003,0.001917346649727461,0.0,56.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
25184,13,0.03987730061349693,0.012637848767361909,0.40597758405977585,0.09837397744997631,0.010252136820680323,0.11538461538461539,16.23076923076923,3,4,3,2,11,0,0.1538,False,0.503011,1.732051,0
29049,13,0.03987730061349693,0.00017240836872738712,0.33197556008146634,0.06085424757113224,0.00491019243753904,0.6282051282051282,12.538461538461538,9,4,9,4,1,8,0.3077,False,0.111173,26.551836,4
29068,4,0.012269938650306749,0.001968478562711325,0.3857988165680473,0.0341400264362103,0.0031991380893825797,0.16666666666666666,36.0,3,3,3,4,0,0,1.0,False,0.875,1.0,0
29077,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
29079,2,0.006134969325153374,0.004422566003697229,0.4110970996216898,0.06556022937738062,0.0020075751782994344,0.0,122.0,2,4,2,2,0,0,1.0,False,,0.0,0
29577,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
31182,3,0.009202453987730062,0.00733533933170648,0.422279792746114,0.06957420236391001,0.002715338198166068,0.0,87.66666666666667,2,4,3,1,0,1,0.3333,False,,0.0,0
31303,1,0.003067484662576687,0.0,0.3406478578892372,0.009010678448180157,0.0011437363662650452,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
31510,11,0.03374233128834356,1.0854176498348277e-05,0.33130081300813,0.057252479903842475,0.004129945192595122,0.9090909090909091,13.909090909090908,9,4,9,0,0,11,0.0,False,0.055208,28.106939,3
31549,12,0.03680981595092025,0.00874597299775864,0.35628415300546445,0.0402918433503238,0.00842499806140761,0.045454545454545456,7.0,4,4,3,3,9,0,0.25,False,0.585916,1.732051,0
33891,12,0.03680981595092025,0.00014723926380368098,0.3316378433367243,0.05797939857147987,0.004656016063103665,0.6515151515151515,13.0,9,4,9,1,4,5,0.0833,False,0.108564,26.362853,28
34592,1,0.003067484662576687,0.0,0.3406478578892372,0.009010678448180157,0.0011437363662650452,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
34984,6,0.018404907975460124,1.006764196948246e-05,0.32962588473205257,0.030389624660270446,0.0026848631495050125,0.8,14.5,5,4,6,4,2,0,0.6667,False,0.433878,8.124038,4
35043,2,0.006134969325153374,0.0010428065251801796,0.37471264367816093,0.051547809768665534,0.0018592963813531744,0.0,88.0,2,4,2,2,0,0,1.0,False,,0.0,0
35088,1,0.003067484662576687,0.0,0.3107721639656816,0.02026360214039552,0.0012392408283111586,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
35285,2,0.006134969325153374,0.0009836935430644262,0.31867057673509286,0.022077873731909003,0.001917346649727461,0.0,56.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
35372,1,0.003067484662576687,0.0,0.29744525547445255,0.005920462302037942,0.0012707155961676898,0.0,23.0,2,4,1,1,0,0,1.0,False,,0.0,0
35615,2,0.006134969325153374,0.001492504065382437,0.36465324384787473,0.04931060022351449,0.0019348129661851845,0.0,83.0,2,4,2,1,0,1,0.5,False,,0.0,0
35690,2,0.006134969325153374,0.004422566003697229,0.4110970996216898,0.06556022937738062,0.0020075751782994344,0.0,122.0,2,4,2,2,0,0,1.0,False,,0.0,0
35766,1,0.003067484662576687,0.0,0.27166666666666667,0.0028783872730964357,0.00128461887490747,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
39074,7,0.02147239263803681,0.0028754868928283234,0.3292929292929293,0.01966627415774864,0.0058104389713921146,0.09523809523809523,6.142857142857143,3,4,3,1,0,6,0.1429,False,,0.0,0
39200,2,0.006134969325153374,0.0008195771508654946,0.33608247422680415,0.015444107060494854,0.001587412527865906,0.0,26.5,2,4,2,2,0,0,1.0,False,0.853068,2.0,0
39501,1,0.003067484662576687,0.0,0.35129310344827586,0.0452966272369851,0.0012270499463185513,0.0,147.0,2,4,1,1,0,0,1.0,False,,0.0,0
39533,3,0.009202453987730062,0.0011669107988126397,0.3364293085655315,0.01806448098497978,0.0019713089818534178,0.3333333333333333,20.333333333333332,3,4,3,1,2,0,0.3333,False,0.720505,4.123106,7
39571,3,0.009202453987730062,0.011249461850141113,0.37906976744186044,0.052573911898167555,0.0027136524145745726,0.0,64.33333333333333,2,4,3,2,0,1,0.6667,False,,0.0,0
39650,2,0.006134969325153374,0.0,0.35942668136714445,0.05137798865181461,0.0018912279414776264,1.0,79.5,3,4,2,1,0,1,0.5,False,,0.0,0
41061,2,0.006134969325153374,0.0014202692626267951,0.3247011952191235,0.024277575126924914,0.0019470038481777918,0.0,58.0,2,4,2,1,0,1,0.5,False,,0.0,0
41620,2,0.006134969325153374,0.0014957380450947963,0.27934875749785776,0.004692658864609916,0.001962724696323773,0.0,21.5,2,4,2,1,0,1,0.5,False,1.0,1.0,0
41689,3,0.009202453987730062,0.0015904397939764234,0.35053763440860214,0.02220407240000727,0.002021668172180155,0.3333333333333333,24.666666666666668,3,4,3,2,1,0,0.6667,False,0.736563,1.732051,0
41856,1,0.003067484662576687,0.0,0.27166666666666667,0.0028783872730964357,0.00128461887490747,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
41881,18,0.05521472392638037,0.030388405618643567,0.3654708520179372,0.05807579502221938,0.01399127745300923,0.026143790849673203,5.166666666666667,3,3,3,2,2,14,0.1111,False,,0.0,0
42019,1,0.003067484662576687,0.0,0.27166666666666667,0.0028783872730964357,0.00128461887490747,0.0,28.0,2,4,1,0,0,1,0.0,False,,0.0,0
42043,2,0.006134969325153374,0.00927792781576031,0.3734249713631157,0.048175014510081535,0.0020529532248957463,0.0,87.5,2,4,2,1,0,1,0.5,False,,0.0,0
