asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
3,2,0.0005113781641523907,3.2499311034992896e-07,0.488997249312328,0.013570221951833864,0.0001437389386925218,0.0,2283.5,2,4,2,1,0,1,0.5,False,0.434722,18.05547,0
42,4,0.0010227563283047815,9.84870491165733e-07,0.4987248150981892,0.013240982587907443,0.000228842295519436,0.6666666666666666,1141.0,4,4,4,0,0,4,0.0,False,0.267832,22.405357,331
46,1,0.00025568908207619537,0.0,0.48481467707945947,0.010541250061635473,9.640259287755902e-05,0.0,3671.0,2,4,1,0,0,1,0.0,False,0.462432,18.05547,3
57,4,0.0010227563283047815,1.9618088138838517e-07,0.48499503968253965,0.011067944863284985,0.00028594243179971146,0.5,920.0,3,4,2,2,2,0,0.5,False,0.128782,18.384776,1
72,6,0.0015341344924571722,1.1790801242286036e-06,0.48869174059727605,0.012474992680561047,0.0003291696016416211,0.4666666666666667,663.3333333333334,4,4,4,6,0,0,1.0,False,0.138126,24.617067,2
77,1,0.00025568908207619537,0.0,0.48481467707945947,0.010541250061635473,9.640259287755902e-05,0.0,3671.0,2,4,1,1,0,0,1.0,False,0.462432,18.05547,1
109,6,0.0015341344924571722,2.466768833649315e-07,0.48869174059727605,0.012834510289488088,0.00029993591433452366,0.6,679.6666666666666,5,4,6,5,0,1,0.8333,False,0.14534,27.946377,9
112,1,0.00025568908207619537,0.0,0.3411846811480415,0.0005586540381314509,8.409069294434548e-05,0.0,270.0,2,4,1,0,0,1,0.0,False,0.657931,2.0,144
166,1,0.00025568908207619537,0.0,0.48481467707945947,0.010541250061635473,9.640259287755902e-05,0.0,3671.0,2,4,1,1,0,0,1.0,False,0.462432,18.05547,0
174,896,0.22909741754027105,0.037263098156754444,0.4335920177383592,0.19230992048257115,0.04989807574765854,0.001458998403830806,4.886160714285714,6,3,9,0,886,7,0.0,True,0.383353,457.472404,0
