asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
1756,4,0.012345679012345678,0.002251797869955442,0.32826747720364746,0.029886921871550856,0.0032159686871771937,0.16666666666666666,31.25,3,4,3,3,0,1,0.75,False,,0.0,0
1764,11,0.033950617283950615,1.7836894341882303e-05,0.3306122448979592,0.06052329481562685,0.004141378671775994,0.8909090909090909,14.454545454545455,10,4,9,1,2,8,0.0909,False,0.037143,27.730849,8
3257,12,0.037037037037037035,0.0001519321178763903,0.33094994892747703,0.053913418357361256,0.004810653095748565,0.5757575757575758,12.0,7,4,6,0,7,4,0.0,True,0.102662,28.248894,2
3491,8,0.024691358024691357,0.00022232414733274725,0.3312883435582822,0.035201747224666076,0.00366668185286965,0.6071428571428571,12.0,6,4,5,0,4,4,0.0,True,0.238389,21.977261,13
5511,7,0.021604938271604937,7.007351348596618e-06,0.32926829268292684,0.03697125572850503,0.00302154862896436,0.9047619047619048,14.857142857142858,7,4,6,0,2,5,0.0,True,0.122827,21.377558,2
5542,2,0.006172839506172839,0.0009604738270657035,0.3179587831207066,0.02263392144127132,0.0019221547023566788,0.0,55.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009259259259259259,0.005515478443684806,0.4175257731958763,0.07343071920587801,0.002667842056619705,0.3333333333333333,86.66666666666667,3,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.0030864197530864196,0.0,0.31004784688995213,0.020808224757871113,0.0012420021702584168,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,7,0.021604938271604937,1.242212284523946e-05,0.32926829268292684,0.036348919520716456,0.0030352850034054977,0.8571428571428571,14.428571428571429,7,4,6,0,4,3,0.0,True,0.177506,21.307276,0
6736,15,0.046296296296296294,0.013010698468162815,0.34615384615384615,0.02418327096933837,0.012002692321766678,0.0,2.933333333333333,2,4,3,1,14,0,0.0667,False,1.0,2.645751,1
6762,9,0.027777777777777776,7.99475085680796e-05,0.329938900203666,0.040403887967981465,0.003893637175784328,0.6666666666666666,12.333333333333334,7,4,6,0,3,5,0.0,True,0.208637,21.095023,12
6939,17,0.05246913580246913,0.00035689714482284144,0.3326488706365503,0.07645108444324789,0.006360792981902395,0.5588235294117647,11.588235294117647,10,4,9,1,1,14,0.0588,False,0.308984,23.473389,327
8868,1,0.0030864197530864196,0.0,0.31004784688995213,0.020808224757871113,0.0012420021702584168,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006172839506172839,0.004023621721788855,0.41116751269035534,0.06534428522177377,0.0020053965111981598,0.0,120.5,2,4,2,2,0,0,1.0,False,,0.0,0
12389,5,0.015432098765432098,4.7777395558613305e-06,0.3286004056795132,0.030830609007206286,0.002294646851416884,0.9,17.4,5,4,5,3,1,1,0.6,False,0.16414,21.748563,10
12660,2,0.006172839506172839,0.0018228635508075847,0.36363636363636365,0.04636175714730287,0.0019050853345764663,0.0,80.0,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.06172839506172839,0.14583271667004855,0.5159235668789809,0.12031948645793956,0.016131568891550957,0.04736842105263158,20.85,3,2,3,1,19,0,0.05,False,0.3992,2.0,0
13231,1,0.0030864197530864196,0.0,0.27364864864864863,0.0037501775597009075,0.0012907508569465838,0.0,32.0,2,4,1,0,0,1,0.0,False,,0.0,0
