asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
174,109,0.3303030303030303,0.06366394452438263,0.5383360522022839,0.2119292950045827,0.02961098358957823,0.09887869520897044,17.045871559633028,11,4,15,0,92,16,0.0,True,0.250524,176.337744,0
714,10,0.030303030303030304,3.34906649200782e-05,0.4514363885088919,0.060250462500882875,0.0026222205985681935,0.8444444444444444,89.9,8,4,10,4,0,6,0.4,False,0.178508,29.631065,80
766,7,0.021212121212121213,0.003203508870751955,0.4209183673469387,0.028318870349205775,0.0027630188568429164,0.23809523809523808,64.28571428571429,4,4,4,2,3,2,0.2857,False,0.395814,20.273135,4
1267,7,0.021212121212121213,0.0022999986661795314,0.4130162703379223,0.03895050429960226,0.0022788962803693847,0.6190476190476191,80.14285714285714,6,4,6,3,1,3,0.4286,False,0.283445,22.869193,9
1299,88,0.26666666666666666,0.018870464401756368,0.5221518987341772,0.22318356132009773,0.02109798305772894,0.19122257053291536,23.727272727272727,12,4,15,0,76,12,0.0,True,0.146226,227.975876,0
2134,13,0.03939393939393939,0.009600375984429891,0.43193717277486904,0.026226104382231424,0.0043115399629368575,0.15384615384615385,29.153846153846153,4,3,7,12,0,1,0.9231,False,0.370823,18.734994,6
2856,5,0.015151515151515152,2.7946838255675078e-05,0.3737259343148358,0.019550856411050265,0.0015503022434864185,0.3,43.4,3,4,5,0,1,4,0.0,False,0.328373,16.155494,2
2914,68,0.20606060606060606,0.011496083763995078,0.5069124423963134,0.18665624931730998,0.01643282354723131,0.2317822651448639,26.897058823529413,12,4,15,0,54,12,0.0,True,0.133254,205.08291,13
3223,11,0.03333333333333333,0.0001054661575700085,0.45392022008253097,0.06119785145436465,0.003001608125396567,0.6545454545454545,87.27272727272727,7,4,9,5,2,4,0.4545,False,0.175913,25.573424,14
3257,60,0.18181818181818182,0.010071147416042302,0.4947526236881559,0.17812199281182986,0.014126396555711702,0.2824858757062147,29.65,12,4,15,0,49,10,0.0,True,0.117384,171.924402,2
3320,31,0.09393939393939393,0.005992177599066289,0.47277936962750716,0.12167038518092041,0.007475019096118042,0.5333333333333333,47.61290322580645,12,4,15,0,12,19,0.0,True,0.10309,116.743308,7
3352,72,0.21818181818181817,0.291316211001571,0.5612244897959183,0.014146685676920383,0.045407028117785714,0.0003912363067292645,5.486111111111111,3,2,4,1,71,0,0.0139,False,0.382454,6.082763,3
3356,116,0.3515151515151515,0.05893854648455794,0.5564924114671164,0.23787095164411526,0.030788946031876645,0.11019490254872563,18.137931034482758,12,4,15,0,104,12,0.0,True,0.213656,234.52292,3
3816,2,0.006060606060606061,0.00015562481509228483,0.4325032765399738,0.009694961713781657,0.0010142176157038189,0.0,119.5,2,4,2,1,1,0,0.5,False,0.619569,3.464102,0
5089,3,0.00909090909090909,9.392836140556504e-06,0.43535620052770446,0.017253098378943878,0.0012397125990534833,0.6666666666666666,114.66666666666667,3,4,3,1,1,1,0.3333,False,0.579811,4.0,2
5405,56,0.1696969696969697,0.007360875130552607,0.4888888888888889,0.15716186889672157,0.01325643872123271,0.2487012987012987,26.964285714285715,11,4,15,5,3,47,0.0893,False,0.121949,184.651022,21
5511,37,0.11212121212121212,0.004459941584098654,0.4845814977973568,0.13141545663443802,0.009094615731985169,0.4294294294294294,41.5945945945946,12,4,15,0,22,15,0.0,True,0.129122,122.739562,2
6057,11,0.03333333333333333,5.912820582408448e-05,0.45081967213114754,0.06120288946020573,0.002924658823163769,0.7636363636363637,82.18181818181819,9,4,10,6,1,2,0.5455,False,0.153883,31.272992,21
6147,7,0.021212121212121213,0.000380241659596084,0.4465493910690122,0.02740646890206732,0.002330696379866456,0.5238095238095238,66.14285714285714,5,4,6,4,3,0,0.5714,False,0.299395,20.297783,1
