asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
3,2,0.0005111167901865576,3.2306347774940223e-07,0.48900274931267185,0.013561526445962509,0.00014317477036713782,0.0,2285.5,2,4,2,1,0,1,0.5,False,0.434732,18.05547,0
42,4,0.0010222335803731152,9.78024980516561e-07,0.4987254652052001,0.013246116496309033,0.00022756886974729723,0.6666666666666666,1142.5,4,4,4,0,0,4,0.0,False,0.268213,22.405357,331
46,1,0.0002555583950932788,0.0,0.48482220294882916,0.010526962712425173,9.610025214791228e-05,0.0,3673.0,2,4,1,0,0,1,0.0,False,0.462843,18.05547,3
57,4,0.0010222335803731152,1.9598036433533651e-07,0.4850024789291026,0.01105271478652988,0.00028499900969383094,0.5,920.5,3,4,2,2,2,0,0.5,False,0.12889,18.384776,1
72,6,0.001533350370559673,1.1704090643413557e-06,0.488697389783939,0.01246904876724857,0.00032740540187570704,0.4666666666666667,664.0,4,4,4,6,0,0,1.0,False,0.138225,24.617067,2
77,1,0.0002555583950932788,0.0,0.48482220294882916,0.010526962712425173,9.610025214791228e-05,0.0,3673.0,2,4,1,1,0,0,1.0,False,0.462843,18.05547,1
109,6,0.001533350370559673,2.464247542004711e-07,0.488697389783939,0.012829739163623902,0.00029825130007667214,0.6,680.3333333333334,5,4,6,5,0,1,0.8333,False,0.145427,27.946377,9
112,1,0.0002555583950932788,0.0,0.34121032438088594,0.0005637276970372918,8.369449111579005e-05,0.0,271.0,2,4,1,0,0,1,0.0,False,0.658743,2.0,144
166,1,0.0002555583950932788,0.0,0.48482220294882916,0.010526962712425173,9.610025214791228e-05,0.0,3673.0,2,4,1,1,0,0,1.0,False,0.462843,18.05547,0
174,898,0.22949143879376438,0.03733441582642794,0.433958079183764,0.19281338151642707,0.0497328461046968,0.0015096101084287393,4.94988864142539,6,3,9,0,887,8,0.0,True,0.382442,457.07658,0
