asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
1756,4,0.012307692307692308,0.0015587870068020438,0.3611111111111111,0.03244235334779913,0.0032422862319465033,0.16666666666666666,31.5,3,4,3,3,0,1,0.75,False,,0.0,0
1764,11,0.033846153846153845,1.6822683489350155e-05,0.3319713993871297,0.06993745758545646,0.00410593487556202,0.8909090909090909,15.0,10,4,9,1,2,8,0.0909,False,0.040084,27.730849,8
3257,13,0.04,0.00020752498530276305,0.33265097236438074,0.0640839813394373,0.005135655249794681,0.5256410256410257,11.692307692307692,6,4,7,0,8,4,0.0,True,0.102814,29.154759,2
3491,8,0.024615384615384615,0.0002209559987337765,0.33265097236438074,0.03892820858298,0.0036246791378456,0.6071428571428571,12.25,6,4,5,0,4,4,0.0,True,0.24046,21.977261,13
5511,7,0.021538461538461538,1.1712567268122823e-05,0.3306205493387589,0.04073613304302539,0.003012191101684481,0.8571428571428571,14.857142857142858,6,4,5,0,2,5,0.0,True,0.1273,21.377558,2
5542,2,0.006153846153846154,0.000994832814907957,0.31894013738959764,0.021880190636541584,0.0019403515590228366,0.0,56.0,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.00923076923076923,0.007426322005801015,0.42043984476067264,0.0687748799825407,0.0026962553799599527,0.0,87.0,2,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.003076923076923077,0.0,0.31100478468899523,0.020061807255885033,0.0012578136977993521,0.0,97.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,7,0.021538461538461538,1.7727128838239947e-05,0.3306205493387589,0.04000544223606323,0.0030292545761485294,0.8095238095238095,14.428571428571429,6,4,5,0,4,3,0.0,True,0.182234,21.307276,0
6736,15,0.046153846153846156,0.01334928347566362,0.3468516542155816,0.02402747641794472,0.012044786354827813,0.0,3.0,2,4,3,1,14,0,0.0667,False,1.0,2.645751,1
6762,7,0.021538461538461538,1.076289965178854e-05,0.3306205493387589,0.0377835109644038,0.003087817733626693,0.8571428571428571,13.857142857142858,6,4,5,0,2,5,0.0,True,0.19476,20.518285,12
