asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
174,111,0.3323353293413174,0.07178915760056262,0.5395799676898223,0.21298972295775215,0.03079237908855674,0.09402129402129403,16.56756756756757,11,4,15,0,95,15,0.0,True,0.264173,171.216238,0
714,9,0.02694610778443114,3.131118145047713e-05,0.44952893674293404,0.05588111489934362,0.002417803943714644,0.8888888888888888,93.66666666666667,8,4,9,4,0,5,0.4444,False,0.178063,27.404379,80
766,7,0.02095808383233533,0.00313808806716774,0.42118537200504413,0.028655948806247982,0.002741944343004704,0.23809523809523808,64.71428571428571,4,4,4,2,3,2,0.2857,False,0.395631,20.273135,4
1267,7,0.02095808383233533,0.0022497045287887536,0.4118372379778052,0.039218812292285646,0.002265974171430303,0.6190476190476191,80.0,6,4,6,3,1,3,0.4286,False,0.283852,22.869193,9
1299,88,0.2634730538922156,0.019262285209664512,0.521875,0.22323160737753894,0.021176720228689636,0.18756530825496343,23.522727272727273,12,4,15,0,76,12,0.0,True,0.149197,222.512921,0
2134,13,0.038922155688622756,0.009495492081684785,0.4320827943078913,0.026305883338752015,0.004283429716586167,0.15384615384615385,29.23076923076923,4,3,7,12,0,1,0.9231,False,0.371121,18.734994,6
2856,5,0.014970059880239521,2.7450647576654975e-05,0.3727678571428571,0.019544842544645075,0.001545060082016254,0.3,43.0,3,4,5,0,1,4,0.0,False,0.329466,16.155494,2
2914,67,0.20059880239520958,0.01094605326716458,0.5060606060606061,0.18568884474904424,0.016185783451350636,0.23247399366802352,26.98507462686567,12,4,15,0,53,12,0.0,True,0.130057,199.524435,13
3223,11,0.03293413173652695,0.00011622459495676554,0.454421768707483,0.061634426266278686,0.0030037251048936815,0.6545454545454545,87.36363636363636,7,4,9,5,2,4,0.4545,False,0.175222,25.573424,14
3257,60,0.17964071856287425,0.01047017477047103,0.49481481481481476,0.17735811503801563,0.014257844974690456,0.2751412429378531,29.316666666666666,12,4,15,0,49,10,0.0,True,0.124661,166.442182,2
3320,31,0.09281437125748504,0.005946059204032826,0.4730878186968839,0.12166750969065956,0.007505110521915611,0.524731182795699,47.29032258064516,12,4,15,0,12,19,0.0,True,0.103413,116.743308,7
3352,75,0.22455089820359284,0.2923727163872869,0.5632377740303541,0.015118614423040157,0.04628912937991487,0.00036036036036036037,5.346666666666667,3,2,4,1,74,0,0.0133,False,0.381364,6.082763,3
3356,115,0.344311377245509,0.05665177844493817,0.5548172757475083,0.2384555852704573,0.030325203013327428,0.1110602593440122,18.17391304347826,12,4,15,0,103,12,0.0,True,0.20851,229.534311,3
3816,2,0.005988023952095809,0.00015391684239692905,0.4315245478036176,0.009875474784253404,0.001007601538230693,0.0,120.0,2,4,2,1,1,0,0.5,False,0.619337,3.464102,0
5089,3,0.008982035928143714,9.168871444320545e-06,0.4343302990897269,0.01749601759460204,0.0012327489761752017,0.6666666666666666,114.66666666666667,3,4,3,1,1,1,0.3333,False,0.580513,4.0,2
5405,55,0.16467065868263475,0.007353865797594657,0.4861717612809316,0.15238659428613952,0.013179563299941797,0.24242424242424243,26.672727272727272,11,4,15,5,3,46,0.0909,False,0.122863,169.502212,21
5511,36,0.10778443113772455,0.004267975854474953,0.48405797101449277,0.12986505762631856,0.008883834712608348,0.4365079365079365,42.30555555555556,12,4,15,0,21,15,0.0,True,0.130375,117.371206,2
6057,11,0.03293413173652695,5.778881987922409e-05,0.44952893674293404,0.061801644338388514,0.002918419061889788,0.7636363636363637,82.18181818181819,9,4,10,6,1,2,0.5455,False,0.15413,31.272992,21
6147,7,0.02095808383233533,0.0003901545145885818,0.44712182061579653,0.02768071228220285,0.002326198181371614,0.5238095238095238,66.28571428571429,5,4,6,4,3,0,0.5714,False,0.298299,20.297783,1
6204,9,0.02694610778443114,1.6087890636771514e-05,0.4477211796246649,0.055092226997768036,0.0024052239920841936,0.8888888888888888,90.77777777777777,8,4,9,3,0,5,0.3333,False,0.172552,29.376862,26
6400,5,0.014970059880239521,1.438757525368497e-05,0.44592790387182907,0.03304099891834858,0.001588588798366085,0.9,108.2,5,4,5,5,0,0,1.0,False,0.518905,5.477226,0
6453,52,0.15568862275449102,0.009233469030244879,0.4671328671328671,0.1517726822165842,0.01265873565044804,0.27978883861236803,27.884615384615383,12,4,15,0,42,9,0.0,True,0.140454,161.839427,0
6461,46,0.1377245508982036,0.0053408629834263005,0.4805755395683453,0.14823097593474463,0.010848835709610821,0.3468599033816425,34.47826086956522,12,4,15,0,23,23,0.0,True,0.11228,146.290806,42
6507,10,0.029940119760479042,2.7391109760220416e-05,0.4538043478260869,0.062334513825121146,0.00267420462472298,0.8222222222222222,96.5,7,4,10,6,0,4,0.6,False,0.166144,27.838822,86
6568,4,0.011976047904191617,0.0,0.4435590969455511,0.030334492237127905,0.0014136287338743548,1.0,139.25,5,4,4,3,0,1,0.75,False,0.259002,20.124612,3
6713,4,0.011976047904191617,0.0,0.4435590969455511,0.02508791669634354,0.0014008995311116607,1.0,109.25,5,4,4,4,0,0,1.0,False,0.536935,6.082763,0
6730,6,0.017964071856287428,0.004787493575885082,0.3976190476190476,0.022284345017871573,0.0022595706144513876,0.4666666666666667,53.5,5,4,4,0,2,4,0.0,False,0.375693,24.351591,5
6739,5,0.014970059880239521,0.0011322118108545254,0.29427312775330394,0.00029704147333407794,0.003625712230965017,0.0,2.6,2,4,2,0,5,0,0.0,False,,0.0,0
6752,8,0.023952095808383235,2.0704795316966334e-05,0.45257452574525747,0.04833188146689398,0.002240259191741543,0.8214285714285714,94.25,7,4,8,5,0,1,0.625,False,0.180368,38.509739,3
6762,67,0.20059880239520958,0.012554330456535498,0.49850746268656715,0.17439820591648864,0.017291128144585503,0.20850293984622342,26.029850746268657,12,4,15,0,54,13,0.0,True,0.168657,147.455078,12
6805,6,0.017964071856287428,1.4877548406341795e-05,0.44474034620506,0.03690932335403416,0.0017933479595714011,0.8666666666666667,100.33333333333333,5,4,6,1,0,5,0.1667,False,0.194931,27.604347,6
6813,1,0.0029940119760479044,0.0,0.36069114470842334,0.0004688545532715066,0.0009723712323098886,0.0,75.0,2,3,1,1,0,0,1.0,False,0.335589,1.732051,0
6939,152,0.45508982035928147,0.11932212516666653,0.5932504440497336,0.2735566735254766,0.041869937851709,0.07520041826420355,14.710526315789474,12,4,15,3,15,127,0.0197,False,0.220136,238.861885,327
7004,4,0.011976047904191617,0.00021015595137390016,0.4435590969455511,0.01963941036879144,0.0015072456698586201,0.5,99.75,4,4,4,1,1,2,0.25,False,0.309456,19.052559,1
7438,4,0.011976047904191617,0.000231946461283333,0.4332036316472114,0.014340773819543975,0.001463229130152634,0.5,67.75,3,4,4,2,2,0,0.5,False,0.432926,9.848858,1
7726,3,0.008982035928143714,7.987389762595225e-05,0.43546284224250326,0.018593664111888116,0.0012118965261353708,0.6666666666666666,119.0,3,4,3,3,0,0,1.0,False,0.322288,9.165151,0
7782,3,0.008982035928143714,5.014188431380032e-05,0.3976190476190476,0.013911137343585185,0.00115399167988243,0.3333333333333333,71.66666666666667,3,4,3,2,1,0,0.6667,False,0.341377,21.118712,3
7979,8,0.023952095808383235,6.713502232678279e-06,0.4531886024423338,0.05265331037628933,0.0022604148472202125,0.8928571428571429,105.875,7,4,8,6,0,2,0.75,False,0.205228,37.616486,10
8069,6,0.017964071856287428,1.438757525368497e-05,0.44652406417112295,0.035191289253722176,0.0018092526404425728,0.9333333333333333,92.16666666666667,6,4,6,6,0,0,1.0,False,0.190738,16.401219,0
8075,12,0.035928143712574856,8.311029622864843e-05,0.4562841530054645,0.06933722080204514,0.003115254257345622,0.803030303030303,85.58333333333333,9,4,11,6,1,5,0.5,False,0.178342,28.879058,201
8218,71,0.2125748502994012,0.016421502123939356,0.4805755395683453,0.169189813392827,0.017246002971976582,0.14164989939637826,19.732394366197184,8,4,15,3,1,56,0.0423,False,0.133207,216.714097,19
8220,29,0.08682634730538923,0.016908286055851096,0.4315245478036176,0.06615011925335035,0.009506584205052356,0.16502463054187191,25.586206896551722,7,4,12,3,23,3,0.1034,False,0.228422,63.245553,49
8301,6,0.017964071856287428,8.491525457593322e-07,0.44592790387182907,0.04207578457235931,0.0018044818391972403,0.9333333333333333,115.5,6,4,6,4,0,2,0.6667,False,0.240995,21.118712,4
8414,2,0.005988023952095809,0.0,0.30670339761248855,0.0007944257733538726,0.0012081823909519016,1.0,5.5,3,4,2,2,0,0,1.0,False,0.618916,2.236068,0
8529,22,0.0658682634730539,0.00035120231182842387,0.4348958333333333,0.09699603842809075,0.005140104562614327,0.6493506493506493,51.5,10,4,15,8,9,5,0.3636,False,0.089704,85.146932,18
8544,7,0.02095808383233533,2.301247096902206e-05,0.4513513513513514,0.04673990529103928,0.0020199682489853922,0.8095238095238095,109.28571428571429,6,4,7,3,0,2,0.4286,False,0.215716,24.576411,4
8659,5,0.014970059880239521,0.0031644905485711835,0.37318435754189944,0.0033321066698951485,0.0025900899950065345,0.1,26.4,3,3,3,4,1,0,0.8,False,0.498631,8.544004,0
8781,18,0.05389221556886228,0.0003729847379446061,0.43264248704663216,0.08032529673386175,0.004385136102395475,0.6535947712418301,55.0,10,4,14,7,7,2,0.3889,False,0.123419,59.34644,8
8903,9,0.02694610778443114,0.005168552188238514,0.40338164251207725,0.03367023011164705,0.0030580191804289877,0.3611111111111111,49.666666666666664,6,4,6,1,3,4,0.1111,False,0.418459,23.937418,2
9002,65,0.19461077844311378,0.007677685614937133,0.4933530280649926,0.18401780099527798,0.015244535943272072,0.24807692307692308,27.0,12,4,15,3,15,34,0.0462,False,0.115792,193.331322,24
10429,9,0.02694610778443114,0.00033354259587762696,0.43832020997375326,0.023749727842444026,0.002713683231536548,0.2777777777777778,40.44444444444444,4,4,7,1,7,0,0.1111,False,0.251808,25.455844,0
10834,3,0.008982035928143714,1.0879027493685502e-05,0.4282051282051282,0.011788172309306108,0.001351245337052514,0.6666666666666666,81.66666666666667,3,4,3,1,2,0,0.3333,False,0.492583,7.416198,0
11179,10,0.029940119760479042,0.00029184555644592427,0.4575342465753425,0.04424301479494946,0.0028320585714977486,0.5777777777777777,67.2,6,4,9,10,0,0,1.0,False,0.145003,29.240383,2
11367,1,0.0029940119760479044,0.0,0.4254777070063695,0.009045815368458105,0.0007359797689493108,0.0,223.0,2,4,1,1,0,0,1.0,False,0.597636,3.0,1
11594,2,0.005988023952095809,0.0,0.44063324538258575,0.01565159760763403,0.0009717772630125502,1.0,167.0,3,4,2,2,0,0,1.0,False,0.591478,3.0,0
11816,2,0.005988023952095809,0.0,0.44063324538258575,0.01565159760763403,0.0009717772630125502,1.0,167.0,3,4,2,2,0,0,1.0,False,0.591478,3.0,0
11921,4,0.011976047904191617,3.596410782039524e-06,0.44179894179894175,0.019343530808082092,0.001535052849747772,0.8333333333333334,96.75,4,4,4,3,0,1,0.75,False,0.156556,19.79899,2
12189,8,0.023952095808383235,3.349081215273109e-05,0.45257452574525747,0.054168264355448095,0.0022533389398446705,0.7857142857142857,109.875,6,4,8,6,0,2,0.75,False,0.231556,21.748563,10
12252,8,0.023952095808383235,1.820876170960196e-05,0.4489247311827957,0.04462203367426182,0.002233725055443303,0.8928571428571429,82.0,7,4,8,6,2,0,0.75,False,0.158719,23.537205,0
12338,4,0.011976047904191617,0.0012386638135141138,0.38434982738780205,0.015040424086557825,0.0016681148585433417,0.5,50.25,4,4,3,2,1,1,0.5,False,0.70685,7.071068,2
12357,20,0.059880239520958084,0.004815869659536314,0.33874239350912777,0.0030950563349237243,0.011893984030455775,0.0,3.3,2,4,3,1,19,0,0.05,False,0.857963,7.483315,0
12462,4,0.011976047904191617,0.00012037986089882298,0.3150943396226415,0.0016735755092284542,0.002129901071033563,0.16666666666666666,5.25,3,4,3,3,1,0,0.75,False,0.663119,2.0,0
12479,20,0.059880239520958084,0.028792718086810814,0.42710997442455245,0.030315649029053312,0.009628179385160323,0.04736842105263158,22.6,5,3,5,2,15,3,0.1,False,0.614248,23.259407,4
12541,4,0.011976047904191617,0.00027295465472129346,0.34575569358178054,0.004368873412659499,0.001921033772997783,0.3333333333333333,11.25,3,4,3,2,2,0,0.5,False,0.805621,2.828427,1
12684,10,0.029940119760479042,0.0003466095964615465,0.4531886024423338,0.05236442252522431,0.0028983979835737633,0.6,80.9,7,4,9,5,1,3,0.5,False,0.208419,26.495283,15
12946,3,0.008982035928143714,2.5554213172008945e-05,0.3799772468714448,0.01154633746800093,0.0013350126573333698,0.6666666666666666,55.666666666666664,3,4,3,2,1,0,0.6667,False,,0.0,0
12956,223,0.6676646706586826,0.5427428132578294,0.7389380530973452,0.2916586868017565,0.07561499082397379,0.03446046943804791,10.20627802690583,12,3,15,0,207,13,0.0,True,0.323575,235.276433,9
13041,4,0.011976047904191617,0.001398075050769661,0.40240963855421685,0.010337613644235083,0.002019713411012398,0.3333333333333333,45.25,3,4,3,2,1,1,0.5,False,0.30563,18.894444,1
13150,12,0.035928143712574856,0.00015487230733737288,0.4538043478260869,0.06613256904004569,0.0031446777109029422,0.7272727272727273,80.75,9,4,12,9,0,3,0.75,False,0.106888,37.296112,73
13335,36,0.10778443113772455,0.006844852812775154,0.47375886524822697,0.1197353436948931,0.009181254584321334,0.3476190476190476,40.77777777777778,11,4,15,20,7,9,0.5556,False,0.178896,53.925875,348
13489,6,0.017964071856287428,1.8584283550132874e-05,0.4507422402159244,0.03562447400108386,0.0018782005483273638,0.8,101.5,5,4,6,3,0,3,0.5,False,0.177051,27.820855,3
14178,7,0.02095808383233533,0.00013091955410421028,0.4227848101265823,0.03376205139857866,0.0021035814731928957,0.5238095238095238,72.57142857142857,4,4,7,3,3,1,0.4286,False,0.291955,21.587033,0
14259,7,0.02095808383233533,7.216692623845167e-05,0.45196211096075783,0.04126267240392529,0.002186495550654473,0.7619047619047619,101.14285714285714,6,4,6,4,0,3,0.5714,False,0.206562,36.027767,2
14522,7,0.02095808383233533,0.00019547174342162213,0.4483221476510067,0.03488790727876864,0.00228928257143468,0.6190476190476191,82.85714285714286,6,4,5,4,2,1,0.5714,False,0.321614,19.79899,2
14593,16,0.04790419161676647,0.0005696963091102473,0.45257452574525747,0.08134539142825174,0.003963607865567954,0.7,69.8125,11,4,14,13,0,3,0.8125,False,0.11779,40.360872,67
14907,8,0.023952095808383235,3.426562257775292e-05,0.4483221476510067,0.05228861635012782,0.0022212256060560537,0.75,102.875,6,4,8,6,0,2,0.75,False,0.218093,23.832751,13
14979,3,0.008982035928143714,0.0,0.44121532364597094,0.022938895722987115,0.0011894859279451967,1.0,147.33333333333334,4,4,3,3,0,0,1.0,False,0.265182,19.899749,2
15107,2,0.005988023952095809,7.987389762595225e-05,0.42930591259640105,0.011198067597747328,0.0009877537202062127,0.0,121.0,2,4,2,2,0,0,1.0,False,0.350552,8.888194,0
15608,2,0.005988023952095809,0.00010494422175065292,0.3694690265486726,0.002520393621924807,0.0012510124711342854,0.0,52.0,2,3,2,2,0,0,1.0,False,0.500115,7.615773,0
15633,2,0.005988023952095809,0.0008481745008691117,0.36264929424538545,0.0007894458784197967,0.0014015603486573667,0.0,39.5,2,3,2,2,0,0,1.0,False,0.534781,2.44949,0
15695,13,0.038922155688622756,0.00015092263121398356,0.4613259668508287,0.07743347660341267,0.0033531506139788153,0.8076923076923077,88.15384615384616,10,4,12,12,0,1,0.9231,False,0.157426,34.263683,33
15810,2,0.005988023952095809,7.987389762595225e-05,0.42930591259640105,0.011198067597747328,0.0009877537202062127,0.0,121.0,2,4,2,2,0,0,1.0,False,0.350552,8.888194,0
15830,20,0.059880239520958084,0.007165467575998947,0.45816186556927296,0.07678334540889899,0.005628048609650987,0.3894736842105263,53.6,10,4,11,7,8,5,0.35,False,0.192436,43.852024,72
15964,3,0.008982035928143714,0.0,0.44121532364597094,0.018091641033725906,0.0011965288035429055,1.0,117.33333333333333,4,4,3,3,0,0,1.0,False,0.475839,6.0,2
15994,4,0.011976047904191617,0.0,0.4441489361702128,0.03042629140478216,0.0013962498129116252,1.0,137.5,5,4,4,4,0,0,1.0,False,0.272555,19.313208,1
