window_start,window_id,collector,adj_eig_ratio_1_2,innermost_core_size,kirchhoff_index,rich_club_p75,rich_club_p90,rich_club_p95,symmetry_ratio,as_path_avg,as_path_max,edit_distance_avg,edit_distance_max,unique_as_path_max,flaps,nadas,vf_rate_delta,ego_filter_ratio,ego_origin_violations,ego_valley_free_paths_total,std_edge_ixp_cosine_dist,unique_peers,assortativity,betweenness_centrality,clustering_avg_local,core_std,degeneracy,eigenvector_centrality,frac_p2p_edges,n_customers,number_rare_ases,pagerank,rich_club_p25,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,as_path_std,edit_distance_dict_0,ego_avg_violation_depth,ego_max_violation_depth,ego_valley_free_violations,ann_wd_ratio,new_prefixes,origin_changes
2025-11-01 01:15:00+00:00,20251101_0115,rrc04,2.797892386085096,24,40409.87868496203,0.21245421245421245,0.4946236559139785,0.7416666666666667,28.2,3.3432787937119026,6,1.5584784927124067,5,29,25,327,0.040028,0.06957741539540592,0,38736,0.197321,8,-0.4278593019708212,0.30537732101425746,0.5902019784843838,3.3907772193431267,12,0.0202291835347025,0.2212,68.0,5,0.048992399437237266,0.06319056486654252,0.264599,0.391129,0.7887795635338232,295,0.4863,0.8571,21200,3.662749706227967,278,275
2025-11-01 01:20:00+00:00,20251101_0120,rrc04,2.797892386085096,24,40409.87868496203,0.21245421245421245,0.4946236559139785,0.7416666666666667,28.2,3.861544037694817,7,1.7129971299712996,6,36,21,293,0.077588,0.04485678776843261,0,38186,0.197321,9,-0.4278593019708212,0.30537732101425746,0.5902019784843838,3.3907772193431267,12,0.020229183534702495,0.2212,68.0,11,0.048992399437237266,0.06319056486654252,0.264599,0.391129,0.9841215484099258,330,0.5149,0.8333,17124,7.9971014492753625,270,105
2025-11-01 01:25:00+00:00,20251101_0125,rrc04,2.787454879801863,24,40408.04805259798,0.21312021312021312,0.4989247311827957,0.7583333333333333,28.2,4.353305785123967,7,1.8519362186788155,5,32,47,209,0.049562,0.042553602845929274,0,31146,0.197465,10,-0.4289549154444657,0.305325256184371,0.5922746657318781,3.3907772193431267,12,0.020085390905653082,0.2225,68.0,18,0.048973564404090876,0.0633147113594041,0.264066,0.391129,1.3587383650615115,259,0.4765,0.8333,14249,7.305660377358491,95,67
2025-11-01 01:30:00+00:00,20251101_0130,rrc04,2.7990674705247316,24,40395.50921736654,0.2510974539069359,0.4967741935483871,0.75,28.2,3.75531914893617,7,1.5042075736325387,6,34,14,309,0.073435,0.038241537439437395,0,30941,0.197292,10,-0.4278585318799873,0.30536313326525194,0.5903595244075424,3.3919267742606247,12,0.020107377191078794,0.2217,68.0,11,0.04898210796428861,0.0633147113594041,0.264371,0.391129,1.043325815240491,378,0.5179,0.8333,12868,2.532934131736527,166,44
2025-11-01 01:35:00+00:00,20251101_0135,rrc04,2.811331247841388,24,40496.06435070746,0.24306418219461698,0.4967741935483871,0.75,28.2,3.6678048780487806,8,1.503866745984533,5,31,10,504,0.04569,0.042335064116388245,0,37658,0.196188,9,-0.4284667866494586,0.30418092466312613,0.5900351902002976,3.3933623114766056,12,0.019958282041968128,0.2207,68.0,10,0.048784303556193426,0.06265557646773116,0.263733,0.391111,1.0401353109481104,364,0.4836,0.8,15688,4.083665338645418,228,80
2025-11-01 01:40:00+00:00,20251101_0140,rrc04,2.7963373873286317,24,40396.13236130779,0.25065847234416155,0.4946236559139785,0.7416666666666667,28.2,3.6407337128399746,7,1.6026722925457102,5,31,13,230,0.016,0.03167211716195081,0,37012,0.197241,9,-0.42730751044584697,0.30537496151178906,0.5893460716017292,3.3919267742606247,12,0.020228741154363957,0.2211,68.0,10,0.04898672880014218,0.06325263811297331,0.264596,0.391129,1.1362654655317979,256,0.5212,0.8333,17234,7.865671641791045,67,77
2025-11-01 01:45:00+00:00,20251101_0145,rrc04,2.7963373873286317,24,40396.13236130779,0.25065847234416155,0.4946236559139785,0.7416666666666667,28.2,3.6350574712643677,7,1.5873015873015872,5,32,11,446,0.03568,0.028229888637956547,0,33919,0.197241,9,-0.42730751044584697,0.30537496151178894,0.5893460716017292,3.3919267742606247,12,0.020228741154363957,0.2211,68.0,4,0.04898672880014218,0.06325263811297331,0.264596,0.391129,1.107785096613823,164,0.4984,0.8571,17704,2.5714285714285716,59,36
2025-11-01 01:50:00+00:00,20251101_0150,rrc04,2.7963373873286317,24,40396.13236130779,0.25065847234416155,0.4946236559139785,0.7416666666666667,28.2,3.750955414012739,7,1.6439828080229226,5,34,17,405,0.091247,0.03391827261218174,0,28027,0.197241,10,-0.42730751044584697,0.30537496151178894,0.5893460716017292,3.3919267742606247,12,0.020228741154363957,0.2211,68.0,19,0.04898672880014218,0.06325263811297331,0.264596,0.391129,1.0210104989940478,282,0.5073,0.8333,12342,4.373259052924791,142,42
2025-11-01 01:55:00+00:00,20251101_0155,rrc04,2.7852025519127985,24,40379.00552596147,0.2510974539069359,0.4967741935483871,0.75,28.2,3.57312925170068,6,1.6028858218318696,4,31,23,224,0.013609,0.035973509933774836,0,37552,0.197254,9,-0.4283964903893145,0.305286808003992,0.5900306446090418,3.3921281713066196,12,0.020176847440404964,0.2215,68.0,9,0.048967156922134415,0.06337678460583489,0.264332,0.391129,1.002992212648413,243,0.5005,0.8571,16743,6.461538461538462,121,81
2025-11-01 02:00:00+00:00,20251101_0200,rrc04,2.7990674705247316,24,40395.50921736654,0.2510974539069359,0.4967741935483871,0.75,28.2,3.832807570977918,8,1.671990171990172,4,33,24,318,0.019383,0.04190028792241249,0,42373,0.197292,10,-0.4278585318799873,0.30536313326525205,0.5903595244075424,3.3919267742606247,12,0.020107377191078794,0.2217,68.0,19,0.04898210796428861,0.0633147113594041,0.264371,0.391129,1.1186414337592614,212,0.5243,0.8571,16227,2.203939745075319,191,79
2025-11-01 02:05:00+00:00,20251101_0205,rrc04,2.8025074960064162,24,40394.41295267039,0.2510974539069359,0.4967741935483871,0.7416666666666667,28.2,4.068505143357409,8,1.281259193880553,4,29,12,359,0.154417,0.03395250731441791,0,42861,0.197211,9,-0.42750349112219704,0.3053705676182757,0.5895062716392124,3.3919267742606247,12,0.020174922882690887,0.2209,68.0,20,0.048982332298915014,0.0633147113594041,0.264462,0.391129,1.0036664277484775,716,0.4749,0.875,16949,10.852731591448931,1087,79
2025-11-01 02:10:00+00:00,20251101_0210,rrc04,2.7990674705247316,24,40395.50921736654,0.2510974539069359,0.4967741935483871,0.75,28.2,3.6498893805309733,8,1.37524557956778,5,30,16,220,0.064746,0.026086210699144755,0,43957,0.197292,10,-0.4278585318799873,0.30536313326525194,0.5903595244075424,3.3919267742606247,12,0.020107377191078787,0.2217,68.0,13,0.04898210796428861,0.0633147113594041,0.264371,0.391129,0.9956685322750536,443,0.4976,0.8571,18387,5.632398753894081,174,77
2025-11-01 02:15:00+00:00,20251101_0215,rrc04,2.787204653939645,24,40252.239853966006,0.21462747778537253,0.4967741935483871,0.7416666666666667,28.2,3.645965770171149,7,1.559090909090909,5,31,129,453,0.029322,0.04917474902160966,0,34559,0.198263,8,-0.4267907249721119,0.3064674596279884,0.5891850832022093,3.3747233003055785,12,0.02046854712573196,0.2214,68.0,3,0.04917948842993995,0.06327286422697885,0.266407,0.391149,0.9113545588299609,318,0.5074,0.8571,16523,3.6780575539568345,253,164
2025-11-01 02:20:00+00:00,20251101_0220,rrc04,2.8006589095538175,24,40409.255507137605,0.2127872127872128,0.4967741935483871,0.75,28.2,3.8731067602512006,6,1.7547089041095891,5,28,22,320,0.069153,0.06579394950237565,0,50445,0.197372,9,-0.42841141174945097,0.3053654927677206,0.591215431290197,3.3907772193431267,12,0.020107772579669742,0.2219,68.0,8,0.04898777202224263,0.06325263811297331,0.264374,0.391129,0.804088980259797,328,0.4848,0.8571,16079,9.302405498281788,526,176
2025-11-01 02:25:00+00:00,20251101_0225,rrc04,2.797892386085096,24,40409.87868496203,0.21245421245421245,0.4946236559139785,0.7416666666666667,28.2,3.4822047244094487,7,1.4251432664756447,5,29,14,453,0.127194,0.02409570847876718,0,63197,0.197321,9,-0.4278593019708212,0.3053773210142574,0.5902019784843838,3.3907772193431267,12,0.0202291835347025,0.2212,68.0,22,0.048992399437237266,0.06319056486654252,0.264599,0.391129,0.8147089364959774,565,0.5078,0.8333,20023,4.641812865497076,348,154
2025-11-01 02:30:00+00:00,20251101_0230,rrc04,2.797892386085096,24,40409.87868496203,0.21245421245421245,0.4946236559139785,0.7416666666666667,28.2,3.7340225563909772,8,1.3949152542372882,6,36,11,603,0.037549,0.024219985685378764,0,68546,0.197321,11,-0.4278593019708212,0.3053773210142574,0.5902019784843838,3.3907772193431267,12,0.020229183534702495,0.2212,68.0,15,0.048992399437237266,0.06319056486654252,0.264599,0.391129,1.056792738349197,327,0.4922,0.8571,18118,3.471451876019576,287,39
2025-11-01 02:35:00+00:00,20251101_0235,rrc04,2.7839763121620797,24,40253.33858379618,0.21462747778537253,0.4967741935483871,0.75,28.2,3.782409042741081,7,1.7061128526645768,5,27,17,336,0.048368,0.03280272778659082,0,54971,0.198344,9,-0.4271430316391743,0.306459977156175,0.590044102666636,3.3747233003055785,12,0.02039996319532775,0.2222,68.0,5,0.04917925599071392,0.06327286422697885,0.266317,0.391149,1.0049284858138805,308,0.5292,0.8571,12204,3.6910039113428943,232,173
2025-11-01 02:40:00+00:00,20251101_0240,rrc04,2.797892386085096,24,40409.87868496203,0.21245421245421245,0.4946236559139785,0.7416666666666667,28.2,4.304633585277687,7,1.7950224680262703,6,34,72,423,0.003438,0.056864707487944685,0,47036,0.197321,8,-0.4278593019708212,0.3053773210142575,0.5902019784843838,3.3907772193431267,12,0.020229183534702495,0.2212,68.0,3,0.048992399437237266,0.06319056486654252,0.264599,0.391129,1.1513655195668593,253,0.4971,0.8333,19687,4.3041018387553045,41,117
2025-11-01 02:45:00+00:00,20251101_0245,rrc04,2.8006589095538175,24,40409.255507137605,0.2127872127872128,0.4967741935483871,0.75,28.2,4.087319356808467,8,1.8146785018402252,5,28,70,241,0.042519,0.08899673639176826,0,33727,0.197372,9,-0.42841141174945097,0.3053654927677206,0.591215431290197,3.3907772193431267,12,0.020107772579669742,0.2219,68.0,16,0.04898777202224263,0.06325263811297331,0.264374,0.391129,0.7517000271167606,280,0.5302,0.8571,12228,14.037142857142857,265,198
2025-11-01 02:50:00+00:00,20251101_0250,rrc04,2.807012884632548,24,40407.532933178394,0.21312021312021312,0.4989247311827957,0.75,28.2,3.57492795389049,6,1.5267649340574088,5,29,24,379,0.014414,0.03901417649544738,0,34720,0.197338,11,-0.428609621634411,0.305361180676488,0.5913726820773924,3.3907772193431267,12,0.02005295830772261,0.2217,68.0,5,0.04898339734037536,0.0633147113594041,0.264246,0.391129,0.9928393563894465,240,0.4649,0.8,13524,2.1586314152410577,69,46
2025-11-01 02:55:00+00:00,20251101_0255,rrc04,2.804013531984943,24,40408.14234811521,0.2127872127872128,0.4967741935483871,0.7416666666666667,28.2,3.3833841463414633,8,1.5220282626766417,5,32,14,391,0.045587,0.027817081175698345,0,43277,0.197291,9,-0.4280557919682092,0.30537292712074415,0.590362178521867,3.3907772193431267,12,0.02017536214452433,0.2211,68.0,6,0.04898800065344524,0.06325263811297331,0.264465,0.391129,1.0539084115986195,246,0.5275,0.8571,22480,2.205042016806723,77,46
2025-11-01 03:00:00+00:00,20251101_0300,rrc04,2.797892386085096,24,40409.87868496203,0.21245421245421245,0.4946236559139785,0.7416666666666667,28.2,4.045324622294814,8,1.7057512260365582,6,45,140,249,0.042885,0.08185720774178425,0,44330,0.197321,9,-0.4278593019708212,0.30537732101425763,0.5902019784843838,3.3907772193431267,12,0.0202291835347025,0.2212,68.0,13,0.048992399437237266,0.06319056486654252,0.264599,0.391129,0.8703987727803009,429,0.4831,0.8571,18572,7.1088534107402035,386,321
2025-11-01 03:05:00+00:00,20251101_0305,rrc04,2.8082013660169314,26,40405.81538476782,0.21312021312021312,0.4989247311827957,0.7416666666666667,28.2,3.6676171079429736,8,1.5058990089664936,4,30,12,250,0.085174,0.04227496641289745,0,36126,0.197377,9,-0.42854046904117615,0.30524372761819063,0.5903704056658938,3.4043893525719593,12,0.02016243372331864,0.2217,68.0,11,0.04897610664357728,0.0633147113594041,0.26416,0.391129,0.839813976006369,400,0.5154,0.8571,12528,2.8916372202591285,122,176
2025-11-01 03:10:00+00:00,20251101_0310,rrc04,2.8006589095538175,24,40409.255507137605,0.2127872127872128,0.4967741935483871,0.75,28.2,4.010296010296011,7,1.6412319644839068,5,30,67,380,0.061458,0.06287439972275856,0,58126,0.197372,11,-0.42841141174945097,0.3053654927677206,0.591215431290197,3.3907772193431267,12,0.02010777257966975,0.2219,68.0,6,0.04898777202224263,0.06325263811297331,0.264374,0.391129,0.8426070571915971,363,0.5029,0.8,21440,1.5760649087221095,79,195
2025-11-01 03:15:00+00:00,20251101_0315,rrc04,2.7963373873286317,24,40396.13236130779,0.25065847234416155,0.4946236559139785,0.7416666666666667,28.2,3.7525468287873807,7,1.6622822609313899,4,27,70,492,-0.011341,0.06454773533647065,0,46690,0.197241,10,-0.42730751044584697,0.30537496151178894,0.5893460716017292,3.3919267742606247,12,0.020228741154363957,0.2211,68.0,4,0.04898672880014218,0.06325263811297331,0.264596,0.391129,0.857474343175031,358,0.5199,0.8571,15104,2.331800766283525,94,186
2025-11-01 03:20:00+00:00,20251101_0320,rrc04,2.788856340707723,24,40237.92991994463,0.21145521145521146,0.4989247311827957,0.75,28.2,3.521856449001619,7,1.6080691642651297,5,32,14,632,0.002096,0.052234937597192874,0,52396,0.19823,9,-0.4267915179883361,0.3064532623806376,0.5893435736569098,3.375902604669125,12,0.02034225241522579,0.2219,68.0,2,0.04916905214208902,0.0633984056242546,0.26618,0.391149,1.0314610445913186,337,0.4907,0.8333,18366,0.8921521425132403,66,61
2025-11-01 03:25:00+00:00,20251101_0325,rrc04,2.7858711160634444,24,40394.301845373564,0.2515364354697103,0.4989247311827957,0.7583333333333333,28.2,4.133254716981132,7,1.6959370904325033,5,29,13,550,0.062955,0.04624149484155683,0,37563,0.197385,9,-0.42840120154052863,0.30532289668190227,0.5914187588492236,3.3919267742606247,12,0.020085001585127205,0.2223,68.0,7,0.048967907725591835,0.06337678460583489,0.264063,0.391129,1.4455474173028542,258,0.5272,0.8333,14471,1.1802366040361865,125,74
2025-11-01 03:30:00+00:00,20251101_0330,rrc04,2.7990674705247316,24,40395.50921736654,0.2510974539069359,0.4967741935483871,0.75,28.2,4.377099236641222,8,1.7593201754385965,6,31,12,551,0.069017,0.05388395934796629,0,51473,0.197292,11,-0.4278585318799873,0.30536313326525194,0.5903595244075424,3.3919267742606247,12,0.020107377191078794,0.2217,68.0,8,0.04898210796428861,0.0633147113594041,0.264371,0.391129,1.43131429953643,347,0.4959,0.875,18381,0.6820548420687261,68,67
2025-11-01 03:35:00+00:00,20251101_0335,rrc04,2.779505495209571,24,40240.26414606259,0.21078921078921078,0.4946236559139785,0.7416666666666667,28.2,3.599737532808399,8,1.5287009063444108,5,27,16,440,0.004854,0.04789595634950295,0,42514,0.198212,9,-0.4260360842116073,0.3064695071866127,0.5881644058753699,3.375902604669125,12,0.020524242663662273,0.2214,68.0,13,0.04917820373712286,0.06327286422697885,0.266539,0.391149,1.1516182040335845,288,0.5162,0.8571,13162,0.9071428571428571,122,46
2025-11-01 03:40:00+00:00,20251101_0340,rrc04,2.805470948877168,24,40393.80354310184,0.2515364354697103,0.4989247311827957,0.75,28.2,3.7957317073170733,6,1.66177908113392,5,34,45,524,0.036609,0.053142404717702305,0,48836,0.197258,9,-0.42805621824208373,0.3053588211740194,0.5905167751947379,3.3919267742606247,12,0.020052562414257277,0.2215,68.0,6,0.048977735717010085,0.06337678460583489,0.264243,0.391129,0.9982988080343221,360,0.5012,0.8571,24834,1.4376956793988729,170,82
2025-11-01 03:45:00+00:00,20251101_0345,rrc04,2.7963373873286317,24,40396.13236130779,0.25065847234416155,0.4946236559139785,0.7416666666666667,28.2,3.468122270742358,6,1.377110694183865,4,33,13,416,0.020482,0.0422565926323559,0,37554,0.197241,9,-0.42730751044584697,0.3053749615117889,0.5893460716017292,3.3919267742606247,12,0.02022874115436396,0.2211,68.0,9,0.04898672880014218,0.06325263811297331,0.264596,0.391129,1.1424296518877308,254,0.518,0.8,15782,0.8333333333333334,33,43
2025-11-01 03:50:00+00:00,20251101_0350,rrc04,2.7837325695445734,24,40256.95364819895,0.21112221112221113,0.4967741935483871,0.75,28.2,3.7370833333333335,6,1.5879194630872484,5,31,21,508,0.084001,0.05205283046378537,0,41981,0.19837,11,-0.4267202929682369,0.3064610492946957,0.589587443695568,3.3756759651649886,12,0.02041125711996595,0.2222,68.0,3,0.04917889412763296,0.06327286422697885,0.26648,0.391149,0.9815088178608975,359,0.4919,0.8571,17495,1.2738853503184713,142,74
2025-11-01 03:55:00+00:00,20251101_0355,rrc04,2.8085794013268743,24,40424.13011056502,0.21312021312021312,0.4989247311827957,0.75,28.2,3.397495361781076,7,1.3583333333333334,6,32,18,285,0.104323,0.04172937293729373,0,34279,0.197553,9,-0.42902862453046753,0.305236300362744,0.5916072102656883,3.3905696823989855,12,0.02010777421776429,0.2227,68.0,5,0.04898154954387394,0.06325263811297331,0.26425,0.391129,0.9668151544643427,442,0.5199,0.8333,13589,2.145273631840796,137,50
2025-11-01 04:00:00+00:00,20251101_0400,rrc04,2.7852907630876356,24,40270.66533939121,0.21462747778537253,0.4967741935483871,0.75,28.2,3.569193742478941,8,1.559939301972686,6,31,13,559,0.012702,0.046340114993365766,0,63233,0.198452,9,-0.42727467621402054,0.30646342406902505,0.5904465666950034,3.374493517725805,12,0.020411724356742968,0.2224,68.0,43,0.04918465706645094,0.06321009352834098,0.266484,0.391149,1.1386544018481801,270,0.4989,0.8571,24172,0.6571767497034401,315,45
2025-11-01 04:05:00+00:00,20251101_0405,rrc04,2.8020183204161433,24,40426.63637038642,0.2127872127872128,0.4967741935483871,0.75,28.2,3.3821243523316062,8,1.274962742175857,5,32,13,288,0.094401,0.03443316760488146,0,33996,0.197481,9,-0.42854593143687114,0.30536891751392853,0.5916164082480181,3.3905696823989855,12,0.020118993522233262,0.222,68.0,16,0.04899308517603087,0.06319056486654252,0.264537,0.391129,1.0639154845259549,381,0.5284,0.8571,12779,1.5917525773195875,132,47
2025-11-01 04:10:00+00:00,20251101_0410,rrc04,2.808343666452307,24,40424.91372672448,0.21312021312021312,0.4989247311827957,0.75,28.2,3.8361843119124672,8,1.343025540275049,5,33,31,279,0.077519,0.049510029937203305,0,61429,0.197447,11,-0.428744668319929,0.3053646054226959,0.5917741166743082,3.3905696823989855,12,0.020063344829124353,0.2219,68.0,14,0.04898870443187976,0.06325263811297331,0.264408,0.391129,0.9264625791346512,1228,0.4407,0.875,17347,5.717180616740088,1258,79
2025-11-01 04:15:00+00:00,20251101_0415,rrc04,2.8020183204161433,24,40426.63637038642,0.2127872127872128,0.4967741935483871,0.75,28.2,3.7208245981830887,8,1.3846971307120084,6,30,14,295,0.09677,0.04275469152152728,0,39780,0.197481,9,-0.42854593143687114,0.3053689175139284,0.5916164082480181,3.3905696823989855,12,0.02011899352223326,0.222,68.0,29,0.04899308517603087,0.06319056486654252,0.264537,0.391129,1.0569155849141851,400,0.5065,0.8571,17229,5.110714285714286,236,107
