window_start,window_id,collector,adj_eig_ratio_1_2,innermost_core_size,kirchhoff_index,rich_club_p75,rich_club_p90,rich_club_p95,symmetry_ratio,as_path_avg,as_path_max,edit_distance_avg,edit_distance_max,unique_as_path_max,flaps,nadas,vf_rate_delta,ego_filter_ratio,ego_origin_violations,ego_valley_free_paths_total,std_edge_ixp_cosine_dist,unique_peers,assortativity,betweenness_centrality,clustering_avg_local,core_std,degeneracy,eigenvector_centrality,frac_p2p_edges,n_customers,number_rare_ases,pagerank,rich_club_p25,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,as_path_std,edit_distance_dict_0,ego_avg_violation_depth,ego_max_violation_depth,ego_valley_free_violations,ann_wd_ratio,new_prefixes,origin_changes
2025-11-01 00:00:00+00:00,20251101_0000,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.803422017486134,11,0.13892515230635336,3,20,2,255,0.039717,0.0850070805991583,0,192674,0.362364,14,-0.387541966001055,0.1556182734895778,0.28937816078560813,1.6007229771533789,9,0.1167399034653058,0.2351,19.0,45,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.040856553471333,8451,0.542,0.875,26897,0.7122196183461668,0,1
2025-11-01 00:05:00+00:00,20251101_0005,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.751541560470279,9,0.1905765881382345,3,14,1,107,0.016382,0.08554285550237664,0,187605,0.362364,12,-0.387541966001055,0.15561827348957782,0.28937816078560813,1.6007229771533789,9,0.11673990346530587,0.2351,19.0,14,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.0634396390177074,9697,0.5203,0.875,21144,1.3988499137435308,115,0
2025-11-01 00:10:00+00:00,20251101_0010,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.697432762836185,9,0.21843710438485442,3,23,2,97,0.021963,0.08419124534271381,0,177016,0.362364,13,-0.387541966001055,0.15561827348957788,0.28937816078560813,1.6007229771533789,9,0.11673990346530584,0.2351,19.0,9,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.0751881944406256,7604,0.5394,0.875,20758,0.9431206764027671,0,0
2025-11-01 00:15:00+00:00,20251101_0015,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.832917705735661,11,0.07343334139849989,3,11,2,230,0.067737,0.06723004996545796,0,159391,0.362364,11,-0.387541966001055,0.15561827348957782,0.28937816078560813,1.6007229771533789,9,0.11673990346530587,0.2351,19.0,51,0.01647637155133161,0.030008453085376162,0.345693,0.3992,1.974674205507585,7931,0.4996,0.875,24611,0.8517567926365165,306,0
2025-11-01 00:20:00+00:00,20251101_0020,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.757028630384318,9,0.19279862831015432,3,14,1,138,0.01945,0.07711154521074065,0,177982,0.362364,13,-0.387541966001055,0.15561827348957782,0.28937816078560813,1.6007229771533789,9,0.11673990346530584,0.2351,19.0,7,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.0675056918549535,9314,0.4923,0.875,17182,1.6613340951292672,91,1
2025-11-01 00:25:00+00:00,20251101_0025,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.854534950895436,11,0.15384615384615385,3,16,1,155,0.054745,0.07639080380532194,0,138193,0.362364,14,-0.387541966001055,0.15561827348957788,0.28937816078560813,1.6007229771533789,9,0.11673990346530583,0.2351,19.0,44,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.010828655449826,6685,0.5103,0.875,21820,0.9537190082644628,322,1
2025-11-01 00:30:00+00:00,20251101_0030,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.88245094409478,9,0.16967621419676215,3,12,1,122,0.017998,0.10749976069685077,0,163495,0.362364,12,-0.387541966001055,0.15561827348957777,0.28937816078560813,1.6007229771533789,9,0.11673990346530584,0.2351,19.0,6,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.0296951447760843,8710,0.5418,0.875,21396,0.9268250836407309,148,0
2025-11-01 00:35:00+00:00,20251101_0035,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.650900900900901,9,0.2168660567675346,3,14,1,103,0.021293,0.08655808158327163,0,167258,0.362364,11,-0.387541966001055,0.15561827348957782,0.28937816078560813,1.6007229771533789,9,0.11673990346530583,0.2351,19.0,3,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.0652202907180177,7444,0.5046,0.875,21018,1.0384860727195406,122,0
2025-11-01 00:40:00+00:00,20251101_0040,rrc05,1.1519664727880041,11,79351.39998990399,0.08942161339421613,0.24603174603174602,0.22058823529411764,15.4,5.87109106950299,9,0.132678945626999,3,22,2,103,0.027449,0.11217068695337717,0,170071,0.362075,13,-0.38714832209204086,0.15561827348957782,0.28941642477362206,1.6337830381083813,9,0.11675684781534942,0.2347,19.0,14,0.016472147318333488,0.03007889546351085,0.342322,0.3992,1.9394128067383765,8364,0.5153,0.875,29662,0.6835298847493969,18,1
2025-11-01 00:45:00+00:00,20251101_0045,rrc05,1.1544268270435072,11,79367.693463286,0.08904109589041095,0.24603174603174602,0.22058823529411764,15.4,5.779278948527792,9,0.20427439366044986,3,16,2,100,0.014441,0.09896293666078727,0,208341,0.362364,14,-0.387541966001055,0.15561827348957782,0.28937816078560813,1.6007229771533789,9,0.11673990346530586,0.2351,19.0,8,0.01647637155133161,0.030008453085376162,0.345693,0.3992,2.0616598925745495,11040,0.5314,0.875,24361,1.1328397937115289,14,0
