window_start,window_id,collector,adj_eig_ratio_1_2,innermost_core_size,kirchhoff_index,rich_club_p75,rich_club_p90,rich_club_p95,symmetry_ratio,as_path_avg,as_path_max,edit_distance_avg,edit_distance_max,unique_as_path_max,flaps,nadas,vf_rate_delta,ego_filter_ratio,ego_origin_violations,ego_valley_free_paths_total,std_edge_ixp_cosine_dist,unique_peers,assortativity,betweenness_centrality,clustering_avg_local,core_std,degeneracy,eigenvector_centrality,frac_p2p_edges,n_customers,number_rare_ases,pagerank,rich_club_p25,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,as_path_std,edit_distance_dict_0,ego_avg_violation_depth,ego_max_violation_depth,ego_valley_free_violations,ann_wd_ratio,new_prefixes,origin_changes,discovered_label,event_id,binary_label,provenance,incident_type
2016-10-21T12:15:00+00:00,20161021_1215,rrc05,2.1606541739141014,17,39973.53198373613,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,5.632198871737648,10,1.7118502539837173,7,23,813,527,2.1e-05,0.805932,0,15270,0.239804,7,-0.3968415635795321,0.4826847823965158,0.5112730668031849,2.778176745030648,11,0.0375714012150335,0.243,82.0,85,0.0852408725149299,0.0387968078575813,0.340639,0.467322,1.319622424018586,2671,0.435,0.8889,1158,5.728338068181818,1019,3,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:20:00+00:00,20161021_1220,rrc05,2.1622398316654032,18,39993.03695707201,0.2022598870056497,0.5446153846153846,0.7051282051282052,23.2,4.866651319386492,11,1.9726962457337884,7,19,173,6966,0.01488,0.849633,2,30077,0.240037,9,-0.3968338298726045,0.4821642068759402,0.5136162802985614,2.787813816124093,11,0.0373836672662216,0.2444,82.0,7641,0.0852401034093842,0.0387968078575813,0.341518,0.467322,0.9553795014395322,456,0.5189,0.8571,11571,53.54545454545455,28763,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:25:00+00:00,20161021_1225,rrc05,2.1606541739141014,17,39973.53198373613,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.702675916749257,10,1.905824508320726,6,21,223,598,0.009155,0.787372,0,5325,0.239804,7,-0.3968415635795321,0.4826847823965156,0.5112730668031849,2.778176745030648,11,0.0375714012150335,0.243,82.0,105,0.0852408725149299,0.0387968078575813,0.340639,0.467322,1.2533659719852344,688,0.4025,0.8889,942,8.538787023977433,379,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:30:00+00:00,20161021_1230,rrc05,2.157387929910692,17,39996.388817469546,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,3.851937206843261,9,1.8873967305326067,7,20,192,7931,0.005978,0.909853,0,34296,0.240137,9,-0.3961216508729111,0.4828811325928659,0.5112650586093368,2.7775901640962246,11,0.0376754945402537,0.2433,82.0,219,0.0852577234709983,0.0387354205033763,0.342346,0.467322,1.0423288649887097,1138,0.3735,0.8571,4938,45.47842170160296,8079,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:35:00+00:00,20161021_1235,rrc05,2.157387929910692,17,39996.388817469546,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.728877679697352,9,1.8192698076049083,6,19,130,561,-0.178714,0.657679,0,5537,0.240137,9,-0.3961216508729111,0.4828811325928659,0.5112650586093368,2.7775901640962246,11,0.0376754945402537,0.2433,82.0,154,0.0852577234709983,0.0387354205033763,0.342346,0.467322,1.1263414676270325,751,0.3935,0.8,781,16.21676891615542,960,9,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:40:00+00:00,20161021_1240,rrc05,2.161642247740428,17,39995.249927622215,0.2022598870056497,0.5446153846153846,0.6923076923076923,23.2,4.808753568030447,10,1.6645277496341326,7,20,327,682,-0.050101,0.792736,0,8927,0.240197,9,-0.3965430781209789,0.4828776322322225,0.5121234794809411,2.7775901640962246,11,0.0372406636629277,0.2444,82.0,162,0.0852417570969149,0.0387968078575813,0.34164,0.467322,1.0590876429411769,1146,0.4128,0.8571,918,13.99467376830892,906,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:45:00+00:00,20161021_1245,rrc05,2.161642247740428,17,39995.249927622215,0.2022598870056497,0.5446153846153846,0.6923076923076923,23.2,4.600578132970584,12,1.9051938369781312,9,20,357,539,-0.065249,0.798808,0,10053,0.240197,8,-0.3965430781209789,0.4828776322322227,0.5121234794809411,2.7775901640962246,11,0.0372406636629277,0.2444,82.0,206,0.0852417570969149,0.0387968078575813,0.34164,0.467322,1.193095663044843,644,0.4147,0.875,690,14.291616038882138,2569,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:50:00+00:00,20161021_1250,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.893287886733089,11,1.9751533742331289,8,22,158,636,0.002401,0.791738,0,6459,0.240422,7,-0.3959439995687969,0.4832502203106792,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,113,0.0853364522458864,0.0386740331491712,0.34246,0.467322,1.22381509869934,499,0.3763,0.8571,822,14.39245283018868,629,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T12:55:00+00:00,20161021_1255,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.6838880609372415,10,2.0052073288331727,7,19,128,503,-0.004253,0.791145,0,5182,0.240422,8,-0.3959439995687969,0.4832502203106791,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,80,0.0853364522458864,0.0386740331491712,0.34246,0.467322,1.1582003312647176,493,0.4145,0.7778,737,11.818003913894325,508,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:00:00+00:00,20161021_1300,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.2007078113860885,10,1.6254213483146067,6,19,191,8028,0.008516,0.925505,0,36856,0.240422,7,-0.3959439995687969,0.4832502203106791,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,8581,0.0853364522458864,0.0386740331491712,0.34246,0.467322,0.941967553919796,1066,0.3551,0.8333,8174,71.15217391304348,31823,2,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:05:00+00:00,20161021_1305,rrc05,2.160826633054266,17,40012.81515191628,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.2,4.552848885218827,11,1.9079563182527304,7,20,237,474,-0.002985,0.793615,0,6414,0.240482,7,-0.3963661768090473,0.4832467199500357,0.5120429034239886,2.7756181325910143,11,0.0372615348376038,0.2447,82.0,86,0.0853204909718485,0.0387354205033763,0.341753,0.467322,1.3110891343644735,632,0.396,0.8571,626,8.904411764705882,421,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:10:00+00:00,20161021_1310,rrc05,2.1576112911154097,17,40009.64643687755,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.890380487804878,11,1.5696743845073005,8,22,1639,7084,0.030799,0.749703,2,41693,0.24046,10,-0.395849147306599,0.4832433923995891,0.5113052700090464,2.7817252965437147,11,0.0375400912692016,0.2447,82.0,7651,0.0853159546338788,0.0387354205033763,0.341857,0.467322,1.0025057639714556,2827,0.5163,0.8571,11679,11.743813015582036,34483,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:15:00+00:00,20161021_1315,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.77556843513152,10,2.06970684039088,7,19,225,570,0.043987,0.499381,0,6046,0.240422,8,-0.3959439995687969,0.483250220310679,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,152,0.0853364522458864,0.0386740331491712,0.34246,0.467322,1.122754015131317,754,0.4067,0.8571,728,12.57286995515695,491,25,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:20:00+00:00,20161021_1320,rrc05,2.1619383628526587,17,40006.79704883578,0.2022598870056497,0.5476923076923077,0.6923076923076923,23.2,5.047577477084243,11,1.9418250950570344,6,22,259,566,-0.002283,0.839626,0,8251,0.24037,9,-0.3967808941371064,0.4831396971390122,0.5121442087500218,2.778969225258375,11,0.0371205851182288,0.2444,82.0,121,0.0852850925435368,0.0387968078575813,0.34138,0.467322,1.2244220894915638,868,0.405,0.8571,985,13.822021116138764,947,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:25:00+00:00,20161021_1325,rrc05,2.160309318294342,17,39957.13241061842,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.598368087035358,11,2.097869822485208,7,22,202,500,-0.001312,0.874858,0,9256,0.240682,9,-0.3952784902093657,0.4832388824421985,0.5138850682106713,2.7732371397080136,11,0.0372608928469547,0.2444,82.0,98,0.0853035667788806,0.0387968078575813,0.341267,0.467322,1.1253178547997216,828,0.3902,0.8571,972,15.202143950995406,1082,8,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:30:00+00:00,20161021_1330,rrc05,2.160309318294342,17,39957.13241061842,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.573465859982714,10,1.9564924114671165,7,20,162,578,-0.004971,0.826767,0,6233,0.240682,8,-0.3952784902093657,0.4832388824421984,0.5138850682106713,2.7732371397080136,11,0.0372608928469547,0.2444,82.0,75,0.0853035667788806,0.0387968078575813,0.341267,0.467322,1.0958943176616938,605,0.3929,0.8,660,11.628140703517587,352,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:35:00+00:00,20161021_1335,rrc05,2.160309318294342,17,39957.13241061842,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.661913316865035,11,2.084692339317528,8,22,137,570,-0.000419,0.86557,0,8100,0.240682,8,-0.3952784902093657,0.4832388824421983,0.5138850682106713,2.7732371397080136,11,0.0372608928469547,0.2444,82.0,132,0.0853035667788806,0.0387968078575813,0.341267,0.467322,1.24129856282657,793,0.4124,0.8571,797,19.70353982300885,933,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:40:00+00:00,20161021_1340,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.765169790313601,10,1.7297026394921484,6,19,243,426,-0.111789,0.744873,0,8499,0.240422,9,-0.3959439995687969,0.4832502203106791,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,96,0.0853364522458864,0.0386740331491712,0.34246,0.467322,1.0755382259948314,944,0.4896,0.8333,963,17.053797468354432,1304,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:45:00+00:00,20161021_1345,rrc05,2.164117709684761,17,39989.960116515176,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.2,4.513400322829264,11,2.54521571603713,7,25,199,14437,0.010856,0.901816,2,62568,0.240145,8,-0.3970865078597746,0.4830503697536857,0.5120507787447754,2.776210417896138,11,0.0371608122088484,0.2444,82.0,7802,0.0853036642623382,0.0387968078575813,0.340047,0.467322,1.0075724805196211,1199,0.4535,0.8571,19322,112.1810766721044,33541,41,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:50:00+00:00,20161021_1350,rrc05,2.162978909479643,17,40006.37007112056,0.2022598870056497,0.5446153846153846,0.6923076923076923,23.2,4.176353819279022,10,1.8893067364290383,7,22,241,8212,0.011235,0.915895,0,35288,0.240199,9,-0.3963456358933763,0.4832153699186857,0.5118576510637121,2.7817252965437147,11,0.0371369549336115,0.2444,82.0,8565,0.085300297616483,0.0387968078575813,0.341065,0.467322,0.9800686275766114,700,0.356,0.8571,8227,50.17529880478088,364,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T13:55:00+00:00,20161021_1355,rrc05,2.159697007369416,17,39991.09849054784,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.197023856806206,10,2.030455259026688,7,22,199,8065,0.010395,0.926003,0,35540,0.240089,9,-0.3966649397054341,0.4830538701143289,0.5111924907462323,2.776210417896138,11,0.0375931980040098,0.2433,82.0,8612,0.0853195759461347,0.0387354205033763,0.340751,0.467322,1.012302462209868,612,0.3634,0.8571,8415,61.61011419249592,323,11,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:00:00+00:00,20161021_1400,rrc05,2.158652661985806,17,40007.50665160628,0.2016949152542373,0.5415384615384615,0.6923076923076923,23.2,4.802066816118979,11,2.0205729166666666,7,27,256,6852,0.018959,0.848617,2,31751,0.240139,11,-0.3959259287876761,0.4832188702793291,0.5110018693838452,2.7817252965437147,11,0.0375706863068599,0.2433,82.0,7622,0.0853161964335796,0.0387354205033763,0.341771,0.467322,0.9807308235521822,870,0.5158,0.8571,11959,43.70131421744325,3052,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:05:00+00:00,20161021_1405,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.626640159045726,10,1.9592061742006608,6,21,170,651,0.00265,0.792939,0,6468,0.240422,12,-0.3959439995687969,0.4832502203106793,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,115,0.0853364522458864,0.0386740331491712,0.34246,0.467322,1.1849872437147484,609,0.4031,0.8571,767,12.32843137254902,652,10,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:10:00+00:00,20161021_1410,rrc05,2.156468110314927,17,40013.95353549148,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.2,4.969848819432648,10,1.9384554298193368,6,19,141,465,-0.003493,0.90392,0,11092,0.240422,10,-0.3959439995687969,0.4832502203106791,0.5111844825523842,2.7756181325910143,11,0.037697643257464,0.2437,82.0,109,0.0853364522458864,0.0386740331491712,0.34246,0.467322,1.1627261397305866,816,0.5109,0.875,880,23.690140845070424,1208,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:15:00+00:00,20161021_1415,rrc05,2.160309318294342,17,39957.13241061842,0.2016949152542373,0.5446153846153846,0.6923076923076923,23.0,4.760237892948173,11,1.9221052631578948,7,20,160,565,0.006184,0.806941,0,5208,0.240682,8,-0.3952784902093657,0.4832388824421984,0.5138850682106713,2.7732371397080136,11,0.0372608928469547,0.2444,82.0,57,0.0853035667788806,0.0387968078575813,0.341267,0.467322,1.2057740973552216,569,0.3929,0.8571,815,10.342706502636204,313,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:20:00+00:00,20161021_1420,rrc05,2.1560502726332533,17,39958.27079343683,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.91615692891795,10,1.761689106487148,7,21,202,561,-0.114488,0.72559,0,7446,0.240623,10,-0.3948583323513676,0.4832423828028417,0.513026647339067,2.7732371397080136,11,0.037696836020426,0.2433,82.0,89,0.0853194977005435,0.0387354205033763,0.341972,0.467322,1.1952312145380375,1088,0.4564,0.8571,1128,12.156410256410256,1028,76,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:25:00+00:00,20161021_1425,rrc05,2.1560502726332533,17,39958.27079343683,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.7735158057054745,10,1.938692098092643,6,20,144,452,0.001492,0.807073,0,4610,0.240623,9,-0.3948583323513676,0.4832423828028415,0.513026647339067,2.7732371397080136,11,0.037696836020426,0.2433,82.0,103,0.0853194977005435,0.0387354205033763,0.341972,0.467322,1.1811841042466305,487,0.4172,0.8571,680,9.900763358778626,186,9,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:30:00+00:00,20161021_1430,rrc05,2.1560502726332533,17,39958.27079343683,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.7524734334921215,10,1.9330658783783785,6,19,180,531,0.008128,0.776839,0,4783,0.240623,8,-0.3948583323513676,0.4832423828028417,0.513026647339067,2.7732371397080136,11,0.037696836020426,0.2433,82.0,64,0.0853194977005435,0.0387354205033763,0.341972,0.467322,1.3502177868599796,538,0.4576,0.875,787,7.80829756795422,436,5,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:35:00+00:00,20161021_1435,rrc05,2.159307556258206,17,39935.41625438996,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.745080659457543,9,1.9997995590298656,7,24,145,571,0.000494,0.822133,0,5126,0.240288,8,-0.3955782116567096,0.4830460326064913,0.513034655532915,2.7738140566658083,11,0.0375924130286062,0.243,82.0,139,0.0853026532518864,0.0387968078575813,0.340266,0.467322,1.1717285821665135,740,0.4343,0.8571,847,9.496632996632997,394,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:40:00+00:00,20161021_1440,rrc05,2.1560502726332533,17,39958.27079343683,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.167218086572925,10,1.9458324121158523,6,19,154,7972,0.011984,0.922143,0,33874,0.240623,8,-0.3948583323513676,0.4832423828028416,0.513026647339067,2.7732371397080136,11,0.037696836020426,0.2433,82.0,8617,0.0853194977005435,0.0387354205033763,0.341972,0.467322,0.9505229909935204,516,0.3549,0.875,8190,78.16810344827586,31356,8,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
2016-10-21T14:45:00+00:00,20161021_1445,rrc05,2.1560502726332533,17,39958.27079343683,0.2011299435028248,0.5415384615384615,0.6923076923076923,23.0,4.723089735581928,10,1.8601614434947769,6,21,137,545,-0.000589,0.799316,0,4210,0.240623,11,-0.3948583323513676,0.4832423828028416,0.513026647339067,2.7732371397080136,11,0.037696836020426,0.2433,82.0,79,0.0853194977005435,0.0387354205033763,0.341972,0.467322,1.184878815244265,530,0.4278,0.8571,738,10.351293103448276,242,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack
