asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
3,2,0.0005096839959225281,3.084371741523379e-07,0.4887892376681614,0.013477866124138307,0.00014008278961788443,0.0,2291.0,2,4,2,1,0,1,0.5,False,0.435845,18.05547,0
42,5,0.0012742099898063201,2.1917572038641796e-06,0.4987924240498283,0.01404785344324142,0.0002635126180472433,0.6,965.8,4,4,5,1,0,4,0.2,False,0.246533,23.853721,331
46,1,0.00025484199796126404,0.0,0.4847436689314391,0.010431795677025698,9.446085991949565e-05,0.0,3682.0,2,4,1,0,0,1,0.0,False,0.464244,18.05547,3
57,4,0.0010193679918450561,1.948829961467734e-07,0.4849233811171527,0.010950896099341103,0.00027996096661008776,0.5,922.75,3,4,2,2,2,0,0.5,False,0.129248,18.384776,1
72,6,0.0015290519877675843,1.090502159344287e-06,0.48830263812842206,0.012330359540554479,0.00031806789937902964,0.4666666666666667,662.3333333333334,4,4,4,6,0,0,1.0,False,0.138749,24.617067,2
77,1,0.00025484199796126404,0.0,0.4847436689314391,0.010431795677025698,9.446085991949565e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.464244,18.05547,1
109,6,0.0015290519877675843,2.490727324132523e-07,0.48842419716206126,0.012693900201819677,0.0002901822756441941,0.5333333333333333,678.0,4,4,6,5,0,1,0.8333,False,0.145793,27.946377,9
112,1,0.00025484199796126404,0.0,0.3412470649621706,0.0005768363127592439,8.254912930380604e-05,0.0,273.0,2,4,1,0,0,1,0.0,False,0.653563,2.0,144
166,1,0.00025484199796126404,0.0,0.4847436689314391,0.010431795677025698,9.446085991949565e-05,0.0,3682.0,2,4,1,1,0,0,1.0,False,0.464244,18.05547,0
174,900,0.22935779816513763,0.03703289117090965,0.43784869448783753,0.19465485858134635,0.048305574540748894,0.0018118897540477074,5.355555555555555,7,3,9,0,877,9,0.0,True,0.37717,454.442516,0
250,1,0.00025484199796126404,0.0,0.4847436689314391,0.010431795677025698,9.446085991949565e-05,0.0,3682.0,2,4,1,0,0,1,0.0,False,0.464244,18.05547,8
