asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
174,111,0.3323353293413174,0.07174022168724414,0.5395799676898223,0.21279074048998517,0.030773455885778404,0.09418509418509419,16.594594594594593,11,4,15,0,95,15,0.0,True,0.264008,171.216238,0
714,9,0.02694610778443114,3.130465675747634e-05,0.44952893674293404,0.05587127523488321,0.0024165496786222635,0.8888888888888888,93.88888888888889,8,4,9,4,0,5,0.4444,False,0.178213,27.404379,80
766,7,0.02095808383233533,0.0031416234541776214,0.42118537200504413,0.02862724104822284,0.0027415873170509816,0.23809523809523808,64.85714285714286,4,4,4,2,3,2,0.2857,False,0.395818,20.273135,4
1267,7,0.02095808383233533,0.0022512030332812695,0.4118372379778052,0.039163911873622136,0.0022654374570553666,0.6190476190476191,80.14285714285714,6,4,6,3,1,3,0.4286,False,0.284003,22.869193,9
1299,88,0.2634730538922156,0.019205474231648804,0.521875,0.22309047633360068,0.021158866598666507,0.18808777429467086,23.568181818181817,12,4,15,0,76,12,0.0,True,0.148973,222.512921,0
2134,13,0.038922155688622756,0.009496182034822782,0.4320827943078913,0.026230726103660593,0.004282390673243867,0.15384615384615385,29.23076923076923,4,3,7,12,0,1,0.9231,False,0.371121,18.734994,6
2856,5,0.014970059880239521,2.7657907542244056e-05,0.3727678571428571,0.019637246281936527,0.0015439414910126997,0.3,43.4,3,4,5,0,1,4,0.0,False,0.329855,16.155494,2
2914,67,0.20059880239520958,0.010939227368485778,0.5060606060606061,0.18546362221722712,0.01617769063990758,0.2329262777023971,27.029850746268657,12,4,15,0,53,12,0.0,True,0.129926,199.524435,13
3223,11,0.03293413173652695,0.00011622459495676553,0.454421768707483,0.0614388698104978,0.003013792014124,0.6545454545454545,87.27272727272727,7,4,9,5,2,4,0.4545,False,0.175375,25.573424,14
3257,60,0.17964071856287425,0.010464227447259743,0.49481481481481476,0.17717029397581682,0.014248746834785837,0.27570621468926554,29.366666666666667,12,4,15,0,49,10,0.0,True,0.124528,166.442182,2
3320,31,0.09281437125748504,0.005946382802710967,0.4730878186968839,0.12149788922531501,0.007500753723596966,0.524731182795699,47.354838709677416,12,4,15,0,12,19,0.0,True,0.103474,116.743308,7
3352,75,0.22455089820359284,0.292367434881371,0.5632377740303541,0.015063564578320551,0.04628653214457719,0.00036036036036036037,5.346666666666667,3,2,4,1,74,0,0.0133,False,0.381364,6.082763,3
3356,115,0.344311377245509,0.05664910781752533,0.5548172757475083,0.23800170912049431,0.03032948212566466,0.1110602593440122,18.182608695652174,12,4,15,0,103,12,0.0,True,0.208607,229.534311,3
3816,2,0.005988023952095809,0.00015391684239692905,0.4315245478036176,0.009845465601750559,0.0010074706082689616,0.0,120.0,2,4,2,1,1,0,0.5,False,0.619337,3.464102,0
