window_start,window_id,collector,discovered_label,event_id,binary_label,provenance,incident_type,innermost_core_size,rich_club_p90,symmetry_ratio,frac_p2p_edges,std_edge_ixp_cosine_dist,as_path_max,edit_distance_max,flaps,ego_origin_violations,unique_peers
2016-10-21T13:15:00+00:00,20161021_1315,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.2,0.2437,0.240422,10,7,225,0,8
2016-10-21T13:20:00+00:00,20161021_1320,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5476923076923077,23.2,0.2444,0.24037,11,6,259,0,9
2016-10-21T13:25:00+00:00,20161021_1325,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,11,7,202,0,9
2016-10-21T13:30:00+00:00,20161021_1330,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,10,7,162,0,8
2016-10-21T13:35:00+00:00,20161021_1335,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,11,8,137,0,8
2016-10-21T13:40:00+00:00,20161021_1340,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.2,0.2437,0.240422,10,6,243,0,9
2016-10-21T13:45:00+00:00,20161021_1345,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.2,0.2444,0.240145,11,7,199,2,8
2016-10-21T13:50:00+00:00,20161021_1350,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.2,0.2444,0.240199,10,7,241,0,9
2016-10-21T13:55:00+00:00,20161021_1355,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.2,0.2433,0.240089,10,7,199,0,9
2016-10-21T14:00:00+00:00,20161021_1400,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.2,0.2433,0.240139,11,7,256,2,11
2016-10-21T14:05:00+00:00,20161021_1405,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.2,0.2437,0.240422,10,6,170,0,12
2016-10-21T14:10:00+00:00,20161021_1410,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.2,0.2437,0.240422,10,6,141,0,10
2016-10-21T14:15:00+00:00,20161021_1415,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,11,7,160,0,8
2016-10-21T14:20:00+00:00,20161021_1420,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,7,202,0,10
2016-10-21T14:25:00+00:00,20161021_1425,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,6,144,0,9
2016-10-21T14:30:00+00:00,20161021_1430,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,6,180,0,8
2016-10-21T14:35:00+00:00,20161021_1435,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.243,0.240288,9,7,145,0,8
2016-10-21T14:40:00+00:00,20161021_1440,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,6,154,0,8
2016-10-21T14:45:00+00:00,20161021_1445,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,6,137,0,11
2016-10-21T14:50:00+00:00,20161021_1450,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,6,104,2,7
2016-10-21T14:55:00+00:00,20161021_1455,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.244,0.240342,10,8,401,0,7
2016-10-21T15:00:00+00:00,20161021_1500,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,9,226,0,8
2016-10-21T15:05:00+00:00,20161021_1505,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,9,7,142,0,11
2016-10-21T15:10:00+00:00,20161021_1510,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5476923076923077,23.0,0.2437,0.24019,8,6,110,0,9
2016-10-21T15:15:00+00:00,20161021_1515,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,7,116,0,8
2016-10-21T15:20:00+00:00,20161021_1520,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,10,7,119,0,9
2016-10-21T15:25:00+00:00,20161021_1525,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,12,7,136,0,7
2016-10-21T15:30:00+00:00,20161021_1530,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2426,0.240761,13,8,187,0,9
2016-10-21T15:35:00+00:00,20161021_1535,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2441,0.240275,12,8,166,0,10
2016-10-21T15:40:00+00:00,20161021_1540,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,11,6,414,2,7
2016-10-21T15:45:00+00:00,20161021_1545,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,10,7,158,0,9
2016-10-21T15:50:00+00:00,20161021_1550,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,10,7,141,0,9
2016-10-21T15:55:00+00:00,20161021_1555,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,11,10,371,0,8
2016-10-21T16:00:00+00:00,20161021_1600,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2434,0.240526,9,7,234,0,9
2016-10-21T16:05:00+00:00,20161021_1605,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,9,8,140,0,10
2016-10-21T16:10:00+00:00,20161021_1610,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,15,9,182,0,9
2016-10-21T16:15:00+00:00,20161021_1615,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2423,0.240469,9,6,159,0,9
2016-10-21T16:20:00+00:00,20161021_1620,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2434,0.2405,11,8,132,0,7
2016-10-21T16:25:00+00:00,20161021_1625,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2431,0.240162,11,9,145,0,9
2016-10-21T16:30:00+00:00,20161021_1630,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2434,0.2405,11,8,117,2,9
2016-10-21T16:35:00+00:00,20161021_1635,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240558,9,6,150,0,9
2016-10-21T16:40:00+00:00,20161021_1640,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2431,0.240162,11,7,142,0,9
2016-10-21T16:45:00+00:00,20161021_1645,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240558,13,11,176,0,10
2016-10-21T16:50:00+00:00,20161021_1650,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2434,0.2405,10,7,187,0,10
2016-10-21T16:55:00+00:00,20161021_1655,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2437,0.24026,10,7,245,0,9
2016-10-21T17:00:00+00:00,20161021_1700,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2441,0.240346,10,6,251,0,9
2016-10-21T17:05:00+00:00,20161021_1705,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.243,0.240339,10,7,192,0,8
2016-10-21T17:10:00+00:00,20161021_1710,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,9,6,241,0,8
2016-10-21T17:15:00+00:00,20161021_1715,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,8,232,0,10
2016-10-21T17:20:00+00:00,20161021_1720,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,11,7,236,2,9
2016-10-21T17:25:00+00:00,20161021_1725,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,9,7,244,0,9
2016-10-21T17:30:00+00:00,20161021_1730,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,7,111,0,9
2016-10-21T17:35:00+00:00,20161021_1735,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,6,141,0,10
2016-10-21T17:40:00+00:00,20161021_1740,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,7,161,0,8
2016-10-21T17:45:00+00:00,20161021_1745,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,6,142,0,9
2016-10-21T17:50:00+00:00,20161021_1750,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,8,6,154,0,8
2016-10-21T17:55:00+00:00,20161021_1755,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.243,0.240339,11,6,238,0,7
2016-10-21T18:00:00+00:00,20161021_1800,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.244,0.240342,9,7,179,0,9
2016-10-21T18:05:00+00:00,20161021_1805,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,6,112,0,9
2016-10-21T18:10:00+00:00,20161021_1810,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2444,0.240527,11,6,261,2,9
2016-10-21T18:15:00+00:00,20161021_1815,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2444,0.240527,11,7,299,0,10
2016-10-21T18:20:00+00:00,20161021_1820,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5446153846153846,23.0,0.2444,0.240682,11,7,235,0,9
2016-10-21T18:25:00+00:00,20161021_1825,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,10,7,211,0,9
2016-10-21T18:30:00+00:00,20161021_1830,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,7,205,0,8
2016-10-21T18:35:00+00:00,20161021_1835,rrc05,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc05_as3352,1,historical,dos_attack,17,0.5415384615384615,23.0,0.2433,0.240623,11,8,177,0,8
2017-08-25T03:20:00+00:00,20170825_0320,rrc05,high_confidence_anomaly,hist_google_japan_rrc05_as3352,1,historical,dos_attack,22,0.5138461538461538,23.0,0.2367,0.239982,13,8,647,0,13
2017-08-25T03:25:00+00:00,20170825_0325,rrc05,high_confidence_anomaly,hist_google_japan_rrc05_as3352,1,historical,dos_attack,20,0.556923076923077,24.6,0.2343,0.237326,14,9,2179,1,12
2017-11-06T17:45:00+00:00,20171106_1745,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5533333333333333,22.4,0.2493,0.230311,10,8,590,0,11
2017-11-06T17:50:00+00:00,20171106_1750,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,11,7,261,0,11
2017-11-06T17:55:00+00:00,20171106_1755,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,22,0.5731225296442688,22.8,0.2493,0.226313,10,8,254,0,10
2017-11-06T18:00:00+00:00,20171106_1800,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2482,0.229747,11,10,349,0,10
2017-11-06T18:05:00+00:00,20171106_1805,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5533333333333333,22.4,0.2496,0.2301,13,7,441,0,9
2017-11-06T18:10:00+00:00,20171106_1810,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,9,7,220,0,10
2017-11-06T18:15:00+00:00,20171106_1815,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,11,8,293,0,9
2017-11-06T18:20:00+00:00,20171106_1820,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,12,7,223,0,9
2017-11-06T18:25:00+00:00,20171106_1825,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,12,8,315,0,8
2017-11-06T18:30:00+00:00,20171106_1830,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,14,9,360,2,9
2017-11-06T18:35:00+00:00,20171106_1835,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,12,8,342,0,10
2017-11-06T18:40:00+00:00,20171106_1840,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.4,0.2485,0.230019,12,8,204,0,9
2017-11-06T18:45:00+00:00,20171106_1845,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.8,0.2485,0.22898,12,8,356,0,9
2017-11-06T18:50:00+00:00,20171106_1850,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5533333333333333,22.8,0.25,0.229333,14,8,363,0,8
2017-11-06T18:55:00+00:00,20171106_1855,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5566666666666666,22.8,0.2511,0.2295,13,8,752,0,8
2017-11-06T19:00:00+00:00,20171106_1900,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.55,22.8,0.2489,0.22925,12,8,809,0,8
2017-11-06T19:05:00+00:00,20171106_1905,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5533333333333333,22.8,0.25,0.229333,12,7,585,0,9
2017-11-06T19:10:00+00:00,20171106_1910,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5533333333333333,22.8,0.2485,0.229127,11,7,301,0,11
2017-11-06T19:15:00+00:00,20171106_1915,rrc05,high_confidence_anomaly,hist_level3_leak_rrc05_as3352,1,historical,dos_attack,21,0.5533333333333333,22.8,0.25,0.229348,10,7,684,0,9
2018-11-12T21:10:00+00:00,20181112_2110,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,12,7,922,0,9
2018-11-12T21:15:00+00:00,20181112_2115,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,10,9,664,1,7
2018-11-12T21:20:00+00:00,20181112_2120,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,11,8,638,0,9
2018-11-12T21:25:00+00:00,20181112_2125,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,25,0.6353276353276354,24.6,0.2982,0.211002,11,8,607,0,8
2018-11-12T21:30:00+00:00,20181112_2130,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2975,0.210619,10,7,343,0,8
2018-11-12T21:35:00+00:00,20181112_2135,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,25,0.6353276353276354,24.6,0.2982,0.211002,11,7,499,0,7
2018-11-12T21:40:00+00:00,20181112_2140,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,25,0.6353276353276354,24.6,0.2982,0.211002,11,7,658,0,9
2018-11-12T21:45:00+00:00,20181112_2145,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,25,0.6353276353276354,24.6,0.2982,0.211002,13,7,215,0,8
2018-11-12T21:50:00+00:00,20181112_2150,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,14,8,287,0,10
2018-11-12T21:55:00+00:00,20181112_2155,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,25,0.6353276353276354,24.6,0.2982,0.211002,12,6,347,0,9
2018-11-12T22:00:00+00:00,20181112_2200,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,13,7,208,0,10
2018-11-12T22:05:00+00:00,20181112_2205,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,12,7,179,1,10
2018-11-12T22:10:00+00:00,20181112_2210,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,13,10,275,0,9
2018-11-12T22:15:00+00:00,20181112_2215,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,25,0.6353276353276354,24.6,0.2982,0.211002,12,7,387,0,7
2018-11-12T22:20:00+00:00,20181112_2220,rrc05,high_confidence_anomaly,hist_mainone_google_rrc05_as3352,1,historical,prefix_hijacking,22,0.6381766381766382,24.6,0.2979,0.211016,12,8,153,0,9
