window_start,window_id,collector,algebraic_connectivity,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,as_path_avg,as_path_max,as_path_std,edit_distance_avg,edit_distance_dict_5,unique_as_path_max,origin_changes,unique_peers,vf_rate_delta,ego_origin_violations,adj_eig_ratio_1_2,clustering_avg_local,pagerank,avg_ixp_cosine_dist,n_edges_missing_ixp_data,avg_path_length,edit_distance_max,ego_filter_ratio,flaps,n_customers,nadas,number_rare_ases
2025-11-04 10:55:00+00:00,20251104_1055,rrc04,0.3264875727073005,0.2227,24,0.2103213242453749,0.4989247311827957,0.7583333333333333,0.198208,28.2,4.118148003132341,7,0.9291281056626068,2.002209595959596,126,31,647,9,-0.037228,0,2.7914564227312857,0.5943678397431462,0.04866663390376,0.391129,8,2.3852587452432794,5,0.1277220094717998,178,68.0,361,4
2025-11-04 21:55:00+00:00,20251104_2155,rrc04,0.3252896968534509,0.2204,24,0.2090230444660824,0.4967741935483871,0.7583333333333333,0.198793,28.2,3.7395070948469007,8,0.9217762218991056,1.4558005752636625,4,40,99,10,0.090157,0,2.7680891378686363,0.5968205539060146,0.0484059132743149,0.391129,8,2.3848302190074344,5,0.0425663524209899,16,68.0,286,13
2025-11-05 00:10:00+00:00,20251105_0010,rrc04,0.3188301455716243,0.2199,24,0.2149692412850307,0.4924731182795699,0.75,0.200154,27.4,3.713333333333333,8,0.6587872519495853,1.5447392086330936,5,31,63,10,-0.028166,0,2.7770623816034234,0.6006814733457367,0.0492657601576413,0.390279,6,2.3846358646678136,6,0.1626377152636645,12,68.0,532,96
2025-11-05 00:15:00+00:00,20251105_0015,rrc04,0.3188301455716241,0.2199,24,0.2149692412850307,0.4924731182795699,0.75,0.200154,27.4,3.729307724195108,8,0.5585604271739101,2.454922847967416,3,29,67,10,-0.005482,0,2.7770623816034234,0.6006814733457367,0.0492657601576413,0.390279,6,2.3846358646678136,5,0.2294959435681029,20,68.0,285,5
2025-11-05 01:35:00+00:00,20251105_0135,rrc04,0.3188535254763512,0.2205,24,0.215311004784689,0.4946236559139785,0.75,0.200146,27.4,3.650045433893685,8,0.8783038747764909,1.1896432042204637,4,30,108,8,0.116533,0,2.7785987835750805,0.6010926174908175,0.0492605884805068,0.390279,6,2.3846153846153846,5,0.0460469328293566,15,68.0,570,8
2025-11-05 04:55:00+00:00,20251105_0455,rrc04,0.318875106248642,0.2201,24,0.2114552114552114,0.4924731182795699,0.7416666666666667,0.200149,27.4,3.990198563582594,7,0.7486601763188997,2.1196799155821315,7,32,388,9,-0.023468,0,2.77730862197167,0.5991547495793708,0.049247704344091,0.390279,6,2.384451544195953,5,0.152280576396332,63,68.0,581,6
2025-11-05 05:00:00+00:00,20251105_0500,rrc04,0.3187712316106385,0.2192,24,0.2114552114552114,0.4924731182795699,0.7416666666666667,0.200014,27.4,3.37801440651425,7,0.8880546540316728,1.4254579911560328,0,30,970,9,-0.003449,0,2.77076173661159,0.5967048242371891,0.0491149261972317,0.390279,6,2.384139516900348,4,0.0374331829678496,20,68.0,842,99
2025-11-05 05:25:00+00:00,20251105_0525,rrc04,0.3190977632604884,0.2203,24,0.215311004784689,0.4946236559139785,0.75,0.20031,27.8,3.976385022896651,7,0.7981878981227254,2.0081254724111868,15,31,444,10,-0.021069,0,2.773003243755753,0.6024223696149444,0.0492452553664077,0.390279,6,2.3844105840910954,6,0.1308460740540296,18,68.0,483,9
2025-11-05 05:40:00+00:00,20251105_0540,rrc04,0.3258516313162583,0.2206,24,0.2117882117882117,0.4946236559139785,0.75,0.200227,28.2,3.748081140350877,8,0.916303712169475,1.2829146623908785,0,32,70,9,0.065452,0,2.7769555727527235,0.5962244322160349,0.0487310390103143,0.391154,8,2.3864593720111515,4,0.0413072066615373,23,68.0,338,20
2025-11-05 08:10:00+00:00,20251105_0810,rrc04,0.3259664116570153,0.2189,24,0.2168421052631579,0.4924731182795699,0.7416666666666667,0.201503,28.2,3.60493451111788,9,0.8894062236079208,1.11386442760598,14,29,86,11,0.134034,0,2.718149919701081,0.5944339404045774,0.048932058974504,0.39122,8,2.388711395101172,5,0.0406204142721006,13,68.0,410,18
2025-11-05 10:10:00+00:00,20251105_1010,rrc04,0.3260090901153635,0.2192,27,0.215311004784689,0.4924731182795699,0.7416666666666667,0.200626,28.2,3.663566303481265,8,0.924969237553628,1.2773517860482513,0,33,54,11,0.086408,0,2.735168808478408,0.5955893106266311,0.0487293782908807,0.391199,8,2.3872530066543214,4,0.0449762186174252,15,68.0,300,19
2025-11-05 14:40:00+00:00,20251105_1440,rrc04,0.3259947479350086,0.2183,30,0.2164502164502164,0.5218390804597701,0.75,0.198781,28.6,2.487270051508462,7,0.8566394538422971,1.0767021456327082,1,32,95,10,-0.003308,0,2.799920551707756,0.5960108358040198,0.0484708226603384,0.391089,8,2.3847133757961783,5,0.1039185127462985,16,68.0,470,7
2025-11-05 16:05:00+00:00,20251105_1605,rrc04,0.3257472807066342,0.2169,24,0.2156527682843472,0.4903225806451612,0.75,0.200272,28.2,3.7328471528471527,8,0.6428164876839144,0.6052350091235135,2,33,376,9,-0.009765,0,2.723224421247938,0.5964325351523454,0.048552089433988,0.391199,8,2.386250126377515,5,0.1083878007387871,13,68.0,259,76
2025-11-05 16:30:00+00:00,20251105_1630,rrc04,0.3258350934284605,0.2184,24,0.2159945317840054,0.4946236559139785,0.75,0.199715,28.2,3.78275358082432,8,0.6171952636738279,0.5529425556858147,1,31,411,11,-0.007797,0,2.7684972459631645,0.5973314453056512,0.0485476639916469,0.391154,8,2.3851784450510567,5,0.1203470341555218,26,68.0,756,77
2025-11-05 17:50:00+00:00,20251105_1750,rrc04,0.3260218494667538,0.219,24,0.2163362952836637,0.4946236559139785,0.75,0.199728,28.2,3.758320815874773,7,0.5871283241863564,2.072851911777229,88,31,106,10,0.00427,0,2.771587344357907,0.5984965333370874,0.048537275880153,0.391154,8,2.3848751390152665,5,0.2526350397431682,17,68.0,575,6
2025-11-05 21:05:00+00:00,20251105_2105,rrc04,0.3259143429195691,0.2176,24,0.2196491228070175,0.4924731182795699,0.7416666666666667,0.199759,27.8,3.715954415954416,7,0.8041952196971607,1.538838348495451,8,30,503,9,0.002008,0,2.793839425482405,0.597564776522233,0.0487163922478404,0.391144,8,2.38617447752386,5,0.1509623229499645,135,68.0,443,11
2025-11-05 22:00:00+00:00,20251105_2200,rrc04,0.3256787696408242,0.2171,25,0.2159945317840054,0.4946236559139785,0.75,0.200164,27.8,3.313822342965341,7,0.6489106431028503,1.3539314908524718,4,32,247,11,-0.002719,0,2.788932363092217,0.5986049176814479,0.0485688623673905,0.391144,8,2.3855424122940048,5,0.1111051268586714,17,68.0,288,47
2025-11-05 22:05:00+00:00,20251105_2205,rrc04,0.3259266807935086,0.2176,24,0.219298245614035,0.4924731182795699,0.7416666666666667,0.199758,27.8,3.173465637633223,6,0.5864600535751517,1.330050572265105,1,31,228,9,-0.031834,0,2.796302974608239,0.597510789696051,0.0487168187079584,0.391144,8,2.3861337783113896,5,0.1030205327311547,13,68.0,387,37
2025-11-05 22:45:00+00:00,20251105_2245,rrc04,0.3258852750938308,0.2198,27,0.2166780587833219,0.4967741935483871,0.75,0.200009,28.2,4.069426289034132,12,1.877061687894924,1.7641282193811376,13,32,118,9,0.021791,0,2.793146858435068,0.5983128491229032,0.0485451249085799,0.391154,8,2.3850975634415126,9,0.1011011413779691,86,68.0,608,3
2025-11-06 04:30:00+00:00,20251106_0430,rrc04,0.3230945725865723,0.221,27,0.2159945317840054,0.4946236559139785,0.7416666666666667,0.200469,28.2,4.033988957902001,8,0.755115333863835,1.7965408220197137,93,32,311,10,0.011116,0,2.7759130032828283,0.6004786751798833,0.0482579339641417,0.391083,6,2.3818946326984918,5,0.118419368405654,259,67.0,447,9
2025-11-06 06:55:00+00:00,20251106_0655,rrc04,0.3181254110686277,0.2217,27,0.2156527682843472,0.4924731182795699,0.7416666666666667,0.19905,28.6,3.817136253576932,7,0.584094942360824,2.308464849354376,0,27,345,9,-0.012961,0,2.792288352586516,0.6013175630830239,0.0486825865503542,0.388527,8,2.3839156712317617,4,0.2422165095686946,55,67.0,497,3
2025-11-06 07:00:00+00:00,20251106_0700,rrc04,0.3183684641923044,0.2234,27,0.2170198222829801,0.5010752688172043,0.7666666666666667,0.199314,28.6,3.71660191273162,6,0.5775489656001235,2.108387987573352,6,30,107,9,-0.014198,0,2.783805123745949,0.6056156309400703,0.0486497988409356,0.388527,8,2.383529028713294,5,0.2297833025365362,40,67.0,235,6
2025-11-06 08:00:00+00:00,20251106_0800,rrc04,0.3180486832249529,0.2218,24,0.2156527682843472,0.4924731182795699,0.7583333333333333,0.200291,28.6,3.762147685244229,7,0.8077593594494115,2.0164895066775688,79,33,313,9,-0.004215,0,2.724010237049903,0.6017766659903063,0.0488395444090665,0.388565,8,2.385905627918408,6,0.1182948303503377,231,67.0,296,4
2025-11-06 08:05:00+00:00,20251106_0805,rrc04,0.3180218942989735,0.2218,24,0.2117882117882117,0.4903225806451612,0.7583333333333333,0.200308,28.6,3.609534340828112,6,0.8679812862554812,1.679912831688245,41,29,228,9,0.02554,0,2.7225534336094666,0.6005947921933875,0.0488391121107823,0.388565,8,2.3859875481281234,5,0.1255843299205598,178,67.0,286,11
2025-11-07 01:00:00+00:00,20251107_0100,rrc04,0.3453008210578533,0.3483,31,0.3086419753086419,0.6238859180035651,0.6029411764705882,0.185824,34.0,3.5527230590961763,6,1.032992613754265,1.6521197007481296,1,33,62,9,-3.1e-05,0,2.693486953888485,0.568871519393434,0.0433719102798936,0.528822,6,2.3781213692018945,5,0.0511313757457405,44,69.0,328,13
2025-11-07 01:05:00+00:00,20251107_0105,rrc04,0.3452819340802427,0.3476,31,0.3080246913580247,0.6203208556149733,0.5955882352941176,0.185825,34.0,4.071017274472169,7,0.7994430837803016,1.7998163452708906,5,28,207,8,-0.000245,0,2.688415026579318,0.5681558249100856,0.0433767836953627,0.528822,6,2.378157118598624,5,0.1019891011526207,150,69.0,585,7
2025-11-07 01:10:00+00:00,20251107_0110,rrc04,0.3454347065991625,0.3487,31,0.3089506172839506,0.6256684491978609,0.6029411764705882,0.185933,34.0,3.604896580835796,6,1.0920828413127937,1.6900785854616895,5,38,89,11,-0.000354,0,2.6962120708026998,0.5693175372970081,0.0433647143840801,0.528822,6,2.3779247475198857,5,0.0672817667503078,43,69.0,349,8
2025-11-07 01:15:00+00:00,20251107_0115,rrc04,0.3452984915438283,0.3483,31,0.3086419753086419,0.6238859180035651,0.5955882352941176,0.185847,34.0,3.464796283059328,6,0.7827525123426147,1.7422557585385223,9,30,446,9,-0.000142,0,2.691928191314949,0.5683174584637382,0.0433714149819922,0.528822,6,2.3781213692018945,5,0.1283665562706992,314,69.0,343,7
2025-11-07 01:20:00+00:00,20251107_0120,rrc04,0.3452819340802423,0.3476,31,0.3080246913580247,0.6203208556149733,0.5955882352941176,0.185825,34.0,3.535365152386429,7,1.111343085659808,1.5240174672489082,5,31,64,8,-0.00014,0,2.688415026579318,0.5681558249100856,0.0433767836953627,0.528822,6,2.378157118598624,5,0.0447734979801937,40,69.0,419,10
2025-11-07 01:25:00+00:00,20251107_0125,rrc04,0.3454454977824782,0.3487,31,0.3089506172839506,0.6256684491978609,0.5955882352941176,0.185895,34.0,3.4854099119962947,6,1.0186605563748603,1.25382096069869,0,32,71,8,-0.001999,0,2.694841916586975,0.5683234910400543,0.0433642211584195,0.528822,6,2.3779426222182503,4,0.0310158507321373,27,69.0,439,15
2025-11-07 01:30:00+00:00,20251107_0130,rrc04,0.3454094573800831,0.3494,31,0.3095679012345679,0.6292335115864528,0.6102941176470589,0.185924,34.0,3.8214777420835246,6,1.1758893322127706,1.8899643402954664,59,31,56,10,-0.002287,0,2.701043559960121,0.5700160211122458,0.0433579685745165,0.528822,6,2.377853248726428,5,0.0546239837398374,56,69.0,388,11
2025-11-07 04:30:00+00:00,20251107_0430,rrc04,0.3259843805660432,0.2208,24,0.2121212121212121,0.4946236559139785,0.75,0.20055,28.2,3.743728518942836,7,0.5788958229508051,2.1202773995915587,66,37,107,10,0.000604,0,2.7568990139294534,0.5953216604048073,0.0487252725346069,0.391154,8,2.3863169247675056,5,0.272474203068422,55,68.0,494,12
2025-11-07 06:25:00+00:00,20251107_0625,rrc04,0.3260663563282631,0.222,24,0.2127872127872128,0.4989247311827957,0.7583333333333333,0.200572,28.2,3.763209100434066,8,0.8928690213879611,1.366859344894027,1,31,56,8,0.076849,0,2.759733655141771,0.5964540572413491,0.0487090634008825,0.391154,8,2.38621517673633,5,0.0442420216971882,12,68.0,276,16
2025-11-07 14:00:00+00:00,20251107_1400,rrc04,0.3259661253271236,0.2173,24,0.2189473684210526,0.5103448275862069,0.75,0.199567,27.8,3.2496358162571624,8,0.731980052788249,0.7478897017445132,1,35,146,11,0.012112,0,2.757256770365791,0.5965899608724696,0.0489120622331748,0.39112,8,2.3875030720078643,5,0.0716160277048781,120,68.0,317,194
2025-11-07 14:05:00+00:00,20251107_1405,rrc04,0.3259862669118943,0.217,25,0.219298245614035,0.5103448275862069,0.75,0.19944,27.8,3.359256823413351,8,0.8234841188691705,1.5222575516693164,14,29,153,8,0.018573,0,2.7600022609389585,0.5962236555422696,0.0489017227791291,0.39112,8,2.387359711640862,6,0.0664834600369837,42,68.0,548,190
2025-11-07 17:55:00+00:00,20251107_1755,rrc04,0.3264334967984357,0.2215,24,0.210645894190198,0.5103448275862069,0.7416666666666667,0.194714,28.6,3.968642710002289,9,0.6627128623438295,1.341698034295274,6,33,50,9,-0.019761,0,2.7896263686046923,0.6030806248637574,0.0483524649043154,0.391068,8,2.3818163552340765,5,0.0869647156379124,13,68.0,560,143
2025-11-08 00:15:00+00:00,20251108_0015,rrc04,0.326423688712412,0.2213,27,0.210645894190198,0.5103448275862069,0.7416666666666667,0.194457,28.6,3.502590673575129,8,0.5854302156187939,1.946608040201005,4,28,94,9,-0.005108,0,2.796626904420465,0.6028279091040404,0.0483471223947517,0.391068,8,2.3818565400843883,5,0.1845985731511254,12,68.0,319,6
2025-11-08 08:45:00+00:00,20251108_0845,rrc04,0.326369631774754,0.2217,28,0.2159945317840054,0.5103448275862069,0.75,0.196588,28.2,3.998692499702841,9,0.6819241736460736,1.695595003287311,16,30,128,9,-0.022673,0,2.7322645069007137,0.6022065554527846,0.0487221178356966,0.391142,8,2.385360493274455,5,0.1008031893064431,10,68.0,430,130
2025-11-08 13:50:00+00:00,20251108_1350,rrc04,0.326723946887763,0.2226,28,0.2166780587833219,0.5149425287356322,0.75,0.196359,28.2,3.984986526369819,8,0.8675980129424942,1.9718535802829225,66,34,401,11,-0.000384,0,2.780968260377012,0.6032040789917565,0.0486978633332359,0.391095,8,2.384241264931524,5,0.035826688135322,10,68.0,396,12
