window_start,window_id,collector,adj_eig_ratio_1_2,algebraic_connectivity,ann_rate,ann_wd_ratio,announcements,as_path_avg,as_path_max,as_path_std,asn,assortativity,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,avg_neighbor_degree,avg_path_length,avg_violation_depth,betweenness_centrality,betweenness_max,betweenness_mean,betweenness_skewness,betweenness_std,closeness_centrality,clustering_avg_local,clustering_global,core_mean,core_median,core_number,core_std,degeneracy,degree,degree_centrality,density,diameter,dups,eccentricity,edge_connectivity,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,ego_avg_violation_depth,ego_edges,ego_filter_ratio,ego_max_violation_depth,ego_nodes,ego_nodes_dynamic,ego_origin_violations,ego_transit_vf_rate,ego_transit_violations,ego_updates_filtered,ego_updates_total,ego_valley_free_paths_checked,ego_valley_free_paths_total,ego_valley_free_violation_rate,ego_valley_free_violations,ego_vf_paths_frac,eigenvector_centrality,flaps,frac_p2c_edges,frac_p2p_edges,frac_unknown_edges,imp_wd,imp_wd_dpath,imp_wd_spath,innermost_core_size,is_ixp,is_tier1,ixp_vector_norm,kirchhoff_index,local_clustering,log_spanning_trees,max_violation_depth,mean_adamic_adar,mean_jaccard,median_edge_ixp_cosine_dist,n_customers,n_edges,n_edges_missing_ixp_data,n_edges_with_ixp_data,n_ixp_in_subgraph,n_ixp_memberships,n_nodes,n_peers,n_providers,n_tier1_in_subgraph,n_unknown_rel,nadas,natural_connectivity,new_prefixes,node_clique_number,node_connectivity,number_rare_ases,origin_IGP,origin_INCOMPLETE,origin_changes,p2c_ratio,p2p_ratio,pagerank,percolation_limit,provider_ratio,radius,rare_ases_ratio,rel_coverage,rich_club_p25,rich_club_p50,rich_club_p75,rich_club_p90,rich_club_p95,segment,spectral_gap,spectral_radius,std_edge_ixp_cosine_dist,symmetry_ratio,total_updates,unique_as_path_max,unique_peers,unique_prefixes_ann,unique_prefixes_wd,valley_free_paths_checked,valley_free_violation_rate,valley_free_violations,vf_rate_delta,wd_ann_ratio,wd_rate,withdrawals,iso_forest_score,lof_score,statistical_score,elliptic_score,hdbscan_outlier_score,hdbscan_unscored,equal_consensus_score,fourier_template,fourier_residual,fourier_residual_z,cluster,hdbscan_cluster,kmeans_cluster,kmeans_small_cluster_flag,kmeans_label_boosted,anomaly_votes,consensus_score,discovered_label_pre_kmeans,discovered_label,label_stability_score,label_flip_rate,bootstrap_modal_label,bootstrap_modal_agreement
2025-11-01 00:55:00+00:00,20251101_0055,rrc05,1.1544268270435072,0.2800137791672554,41.59531772575251,0.5598721526964977,12437,5.718742462008523,10,1.9847067496952209,12880,-0.387541966001055,0.345693,0.3992,20.75,2.994492032789905,0.5262,0.1556182734895778,0.5731805009782658,0.0060807683926521,11.125513988105045,0.0401458327381328,0.5156739811912225,0.2893781607856081,0.0477494703116118,1.963636363636364,2.0,3.0,1.6007229771533789,9,20.0,0.060790273556231,0.0108133001750023,4,8496,2.0,1,0.4238327023616369,8621,1033,778,564,69,29,0,5,1129,67,0.5246,587,0.1328887218506473,0.875,330,330,0,0.00172,333,34651,260752,193584,194140,0.21384,41396,0.825895,0.1167399034653058,28,0.7462,0.2351,0.0187,1821,606,1215,11,0.0,0.0,2.0,79367.693463286,0.0421052631578947,183.15990076999063,0.875,0.6894150881077872,0.0911250619389642,0.230173,19.0,587,423,164,0,0.0,330,0.0,1.0,5,0.0,88,7.5875745939374095,208,3.0,1,12,11874,563,131,0.95,0.0,0.0164763715513316,0.0757129814933457,0.05,2,0.0001687194196051,0.9813,0.0300084530853761,0.0890410958904109,0.0890410958904109,0.246031746031746,0.2205882352941176,1,1.7667942987210488,13.207774681121066,0.362364,15.4,34651,27,13,1343,2215,234393,0.179843,42154,0.033997,1.7861220551579964,74.29431438127091,22214,0.03773491641784815,-1.005076254764267,0.08139534883720931,-14214.334086396268,0.9837225586175186,False,0.6,20765.190782560956,13885.809217439044,2.9187021646943005,-1,-1,0,False,False,3.0,0.5853642295186869,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 06:30:00+00:00,20251101_0630,rrc05,1.1496006791474138,0.2767979375664336,39.2943143812709,1.1695202070475812,11749,6.423440292790876,11,2.04395819738223,12880,-0.3823281041914063,0.334602,0.3992,20.75,2.98879985262964,0.5373,0.1582495513833643,0.5715786970374751,0.0060634141848464,11.122429801640282,0.040010848630749,0.5156739811912225,0.2920961889029406,0.0492765563050306,2.003030303030303,2.0,3.0,1.6394723557115358,9,20.0,0.060790273556231,0.0109606705351386,4,6513,2.0,1,0.8438098888463013,6542,1032,1386,1145,209,31,66,8,1234,216,0.5358,595,0.1079206155857274,0.8889,330,330,8,0.001395,216,21795,201954,154810,155378,0.147096,22772,0.822766,0.1162118628530743,79,0.7345,0.242,0.0235,2168,959,1209,11,0.0,0.0,2.0,78658.2077030239,0.0421052631578947,188.0718867872948,0.8889,0.7037624582306364,0.0924630380301824,0.190283,19.0,595,431,164,0,0.0,330,0.0,1.0,5,0.0,128,7.61594475047293,216,3.0,1,10,11347,402,7,0.95,0.0,0.0163812204471957,0.0755866739122632,0.05,2,0.0001325047370443,0.9765,0.0297157622739018,0.0844155844155844,0.0844155844155844,0.246031746031746,0.2197802197802197,1,1.721635932066082,13.229845265591967,0.355738,15.8,21795,39,14,1313,1885,188158,0.124268,23382,0.022828,0.8550514937441485,33.59866220735786,10046,0.047569813080701295,-1.5487344106824734,0.06589147286821706,-40983.15779129411,0.9912443455061926,False,0.8,21766.33586921429,28.664130785709858,0.006025004323713564,-1,-1,0,False,False,4.0,0.8061079277567825,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-01 06:35:00+00:00,20251101_0635,rrc05,1.161889416202318,0.29508925233967,130.2785234899329,3.126097109268057,38823,7.159261262653581,12,1.881217732192922,12880,-0.3847641234839747,0.272361,0.3488,19.9,2.9214758566978194,0.5935,0.1495155425885758,0.6070576146000625,0.0060234352874539,11.51819042408339,0.0419988918372018,0.5161290322580645,0.3207859155570907,0.0491433724075743,2.0,2.0,3.0,1.659486089425544,9,20.0,0.0625,0.0112344236760124,4,18964,2.0,1,1.645503786143523,11887,4988,8949,7970,2575,547,139,9,1594,618,0.5938,577,0.1841157828927039,0.9091,321,321,2,0.015255,3345,51242,278314,219279,219920,0.168771,37008,0.84857,0.1110444679099934,540,0.7452,0.2184,0.0364,6557,4874,1683,11,0.0,0.0,2.0,75168.01291411946,0.0368421052631578,180.35919244469733,0.9091,0.7456321849900089,0.0977817453339667,0.124648,19.0,577,427,150,0,0.0,321,0.0,1.0,5,0.0,154,7.821597147531964,448,3.0,1,6,38029,794,32,0.95,0.0,0.017316325270281,0.0744461273254245,0.05,2,2.158708228995769e-05,0.9636,0.0314230136166392,0.0825840825840825,0.0825840825840825,0.2592592592592592,0.2583333333333333,1,1.8715935959949077,13.432532166901373,0.310373,16.2,51242,84,14,1714,2134,258410,0.14602,37733,0.022751,0.3198876954382711,41.6744966442953,12419,-0.15708075269552235,-1.9101478493691346,0.32558139534883723,-8988094.62141205,0.9995852418535295,False,1.0,21809.26930475826,29432.73069524174,6.186558770026796,-1,-1,0,False,False,5.0,1.0,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-01 06:40:00+00:00,20251101_0640,rrc05,1.1548211921551903,0.2825881491260017,64.17725752508362,1.7627227631820688,19189,6.360362707801345,11,1.524128293898489,12880,-0.3829724708220999,0.324259,0.3992,19.85,2.9311721183800623,0.5321,0.1570945026593673,0.6027946317809589,0.0060538310921005,11.446269226520355,0.0418668036021172,0.5161290322580645,0.2984024573590075,0.049267846247712,2.006230529595016,2.0,3.0,1.6575960701880403,9,20.0,0.0625,0.0112733644859813,4,6332,2.0,1,1.3581100220950657,6612,1463,6709,2506,279,43,31,7,1253,469,0.5306,579,0.1389986550753573,0.8889,321,321,0,0.011896,1805,30075,216369,151727,152381,0.152326,23112,0.751202,0.1123577688049256,3,0.7547,0.2124,0.0328,4691,3506,1185,11,0.0,0.0,2.0,74923.94800124515,0.0368421052631578,182.01309702266747,0.8889,0.7298901368996457,0.0966679610814158,0.146204,19.0,579,416,163,0,0.0,321,0.0,1.0,5,0.0,118,7.744824528011742,13,3.0,1,25,18806,383,24,0.95,0.0,0.0172224774763429,0.0749458431983492,0.05,2,0.0002048357626854,0.9672,0.0309602044541803,0.0856140350877193,0.0856140350877193,0.2389162561576354,0.2307692307692307,1,1.7888260558817848,13.342968166405608,0.349745,15.8,30075,110,14,1538,1646,201979,0.118096,23853,0.03423,0.5673041846891448,36.408026755852845,10886,-0.00834902496668688,-1.4793560600348616,0.1511627906976744,-80777.37993346399,0.987466383147098,False,0.8,21853.590735740734,8221.409264259266,1.7280840202164929,-1,-1,0,False,False,4.0,0.7792563017619045,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-01 06:45:00+00:00,20251101_0645,rrc05,1.1526630557311524,0.2820128603953097,129.54849498327758,5.684619900205459,38735,6.270349812830773,10,1.4958756120582213,12880,-0.3847392706066241,0.320087,0.3992,19.7,2.9277027161081683,0.5688,0.1582164569094839,0.6021255992152462,0.0061003250509752,11.363027551750376,0.0421455506674783,0.5162866449511401,0.302153757819738,0.049789333059295,2.009433962264151,2.0,3.0,1.6644372177791282,9,20.0,0.0630914826498422,0.0113882110191853,4,17009,2.0,1,1.6610251040104151,8495,6799,11070,6305,2506,137,21,6,1987,1659,0.5687,574,0.1766964981903243,0.8889,318,318,0,0.008031,1603,45549,257781,199602,200216,0.133701,26687,0.807347,0.112783826303981,37,0.7578,0.2125,0.0296,8287,6164,2123,11,0.0,0.0,2.0,73689.87415577799,0.0368421052631578,180.2582609727052,0.8889,0.7364762528005746,0.0976023478205778,0.145151,19.0,574,412,162,0,0.0,318,0.0,1.0,5,0.0,102,7.729385976367149,2043,3.0,1,19,37134,1601,432,0.95,0.0,0.0174457265057401,0.0751080270619689,0.05,2,7.822728732470912e-05,0.9704,0.0314230136166392,0.0856140350877193,0.0856140350877193,0.2539682539682539,0.2727272727272727,1,1.7633772084373138,13.314156144388347,0.346757,15.8,45549,40,14,3402,1706,247232,0.111321,27522,0.02238,0.1759132567445462,22.789297658862875,6814,-0.09966237983415671,-1.1599343214057047,0.29069767441860467,-887995.2563660985,0.9986269595234952,False,0.8,21899.07413161357,23649.92586838643,4.971052730598429,-1,-1,0,False,False,4.0,0.7792563017619045,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-01 06:50:00+00:00,20251101_0650,rrc05,1.155628530576553,0.2820128595460894,77.7190635451505,3.3301805674978504,23238,5.930889061020742,10,1.6835427819516755,12880,-0.385160383898813,0.322204,0.3992,19.7,2.927722556197052,0.5366,0.1582164569094839,0.6021255992152461,0.0061003878360666,11.362970936153566,0.0421456563381421,0.5162866449511401,0.301823967200266,0.0490513651087459,2.009433962264151,2.0,3.0,1.6644372177791282,9,20.0,0.0630914826498422,0.0113683709303017,4,9753,2.0,1,1.178419923142187,9268,2135,5522,2072,983,57,0,5,1592,902,0.5361,573,0.1342008838355799,0.8889,318,318,16,0.00341,588,30216,225155,172424,172986,0.101036,17421,0.803849,0.1128534681247402,30,0.7574,0.2129,0.0297,4473,2537,1936,11,0.0,0.0,2.0,73702.35300786965,0.0368421052631578,179.9825762412934,0.8889,0.7276314729683685,0.0958068769245227,0.146204,19.0,573,412,161,0,0.0,318,0.0,1.0,5,0.0,115,7.722804017280205,71,3.0,1,31,21790,1448,469,0.95,0.0,0.0174498586475376,0.0751216971491082,0.05,2,0.0002249278054301,0.9703,0.0313481969175519,0.0852631578947368,0.0852631578947368,0.2592592592592592,0.2727272727272727,1,1.7926915468827644,13.311733333381843,0.347136,15.8,30216,33,14,3201,1311,214498,0.085698,18382,0.015338,0.300284017557449,23.337792642140467,6978,-0.02746075094135303,-1.6884083195782034,0.20155038759689922,-117663.06343812062,0.9954165565556413,False,1.0,21945.48270313991,8270.51729686009,1.738406192933362,-1,-1,0,False,False,5.0,1.0,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-01 06:55:00+00:00,20251101_0655,rrc05,1.155628530576553,0.2820128595460867,44.02675585284281,1.5787958743103865,13164,6.04071710726223,11,1.7183374833368414,12880,-0.385160383898813,0.322204,0.3992,19.7,2.927722556197052,0.4826,0.1582164569094839,0.6021255992152462,0.0061003878360666,11.36297093615356,0.0421456563381421,0.5162866449511401,0.301823967200266,0.0490513651087459,2.009433962264151,2.0,3.0,1.6644372177791282,9,20.0,0.0630914826498422,0.0113683709303017,4,8761,2.0,1,0.5545493747304873,8625,807,1223,588,347,5,0,5,1460,169,0.4776,573,0.0703530412590387,0.875,318,318,0,0.001639,272,21502,305630,165936,166533,0.135179,22431,0.564281,0.1128534681247402,1,0.7574,0.2129,0.0297,2115,750,1365,11,0.0,0.0,2.0,73702.35300786965,0.0368421052631578,179.9825762412934,0.875,0.7276314729683685,0.0958068769245227,0.146204,19.0,573,412,161,0,0.0,318,0.0,1.0,5,0.0,261,7.722804017280205,284,3.0,1,37,12220,944,180,0.95,0.0,0.0174498586475376,0.0751216971491082,0.05,2,0.000465291750503,0.9703,0.0313481969175519,0.0852631578947368,0.0852631578947368,0.2592592592592592,0.2727272727272727,1,1.7926915468827644,13.31173333338185,0.347136,15.8,21502,29,13,1569,1534,294066,0.08154,23978,0.053639,0.6333941051352172,27.88628762541806,8338,0.026956945166121737,-1.6196709410601602,0.1434108527131783,6490.042917330648,0.9688493515783365,False,0.6,21992.5706830513,-490.5706830513009,-0.10311460370341062,-1,-1,0,False,False,3.0,0.610594657005296,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 07:05:00+00:00,20251101_0705,rrc05,1.1557086999241568,0.28212505884674,30.953177257525084,0.9337167070217918,9255,5.907833603457591,9,1.95227204017279,12880,-0.3847760191437092,0.33052,0.3992,19.7,2.9273059143304963,0.4984,0.15806195986648,0.6019893348168844,0.0060990693491471,11.366729883630956,0.0421194059662476,0.5162866449511401,0.2999947310354159,0.0490186003493988,2.0125786163522013,2.0,3.0,1.663471483342874,9,20.0,0.0630914826498422,0.0113882110191853,4,6110,2.0,1,0.2943315776272887,6875,342,434,247,30,9,30,8,1188,56,0.4962,574,0.0975246139364489,0.875,318,318,0,0.001668,249,19167,196535,149246,149843,0.167368,24979,0.816114,0.112882070032344,3,0.7578,0.2125,0.0296,1426,128,1298,11,0.0,0.0,2.0,73533.9413910146,0.0368421052631578,180.7538060330636,0.875,0.7263638223185978,0.0956399659891142,0.151762,19.0,574,411,163,0,0.0,318,0.0,1.0,5,0.0,99,7.723684531012243,95,3.0,1,19,8965,290,2,0.95,0.0,0.0174344359219433,0.0751165311733291,0.05,2,0.0003474952905243,0.9704,0.0311160384331116,0.0852631578947368,0.0852631578947368,0.2592592592592592,0.2307692307692307,1,1.793613944642379,13.312648818840282,0.352977,15.8,19167,55,14,1281,1760,182874,0.140665,25724,0.026703,1.070988654781199,33.1505016722408,9912,0.04280272623189918,-1.7312167805757532,0.12790697674418605,1387.2522720510133,0.9415730289976914,False,0.6,22087.76807289352,-2920.7680728935193,-0.6139254805703395,-1,-1,0,False,False,3.0,0.610594657005296,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 07:10:00+00:00,20251101_0710,rrc05,1.1561547867611144,0.2820257701730808,24.431438127090303,1.0873771955939269,7305,6.07542778918549,9,1.857735938182006,12880,-0.386048518816943,0.33052,0.3992,19.75,2.92892490290018,0.4865,0.1577842525185059,0.6003355299515755,0.0060849366022087,11.356477189923057,0.0420774591238381,0.5162337662337663,0.2999945507165852,0.0487730061349693,2.0094043887147337,2.0,3.0,1.661826417940911,9,20.0,0.0628930817610062,0.0113365272766704,4,5031,2.0,1,0.1952184927169094,5808,161,153,103,32,25,34,6,923,41,0.4831,575,0.0829115720265827,0.875,319,319,0,0.001851,231,14023,169132,124801,125357,0.167731,20933,0.782579,0.1129340691002454,1,0.7583,0.2122,0.0296,1035,87,948,11,0.0,0.0,2.0,74090.93311196145,0.0368421052631578,180.7538060330636,0.875,0.7250947145841086,0.0954714883774812,0.151762,19.0,575,412,163,0,0.0,319,0.0,1.0,5,0.0,101,7.725656205286254,14,3.0,1,7,7054,251,1,0.95,0.0,0.0173895665762371,0.0750874017187098,0.05,2,0.0001577251526554,0.9704,0.0311160384331116,0.0852631578947368,0.0852631578947368,0.2592592592592592,0.2307692307692307,1,1.7987559498718273,13.31781333633263,0.352977,15.8,14023,37,13,989,1172,159474,0.138524,22091,0.029207,0.9196440793976728,22.468227424749163,6718,0.03368933402164198,-1.507044134750594,0.12790697674418605,-25262.79329317387,0.9674099971934974,False,0.8,22135.35798686887,-8112.3579868688685,-1.7051621872575395,-1,-1,0,False,False,4.0,0.8061079277567825,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-01 07:15:00+00:00,20251101_0715,rrc05,1.1562789380266014,0.2822271663428589,33.67892976588629,0.9152049441061528,10070,5.785004965243297,9,2.0752918839982555,12880,-0.3855792115620031,0.342619,0.3992,19.8,2.9303487460815045,0.5055,0.1570229219837162,0.5992629358651778,0.006070279075728,11.371899745548571,0.0419179905199361,0.5161812297734628,0.2981760162195261,0.0486436875382418,2.0125,2.0,3.0,1.6601487132181865,9,20.0,0.0626959247648902,0.0113244514106583,4,7143,2.0,1,0.2503133189016748,7619,523,343,237,13,27,15,6,1219,43,0.5029,578,0.0954747687093938,0.875,320,320,0,0.001298,219,21073,220718,168784,169408,0.150518,25405,0.821905,0.113005216327192,4,0.7595,0.2111,0.0294,1464,120,1344,11,0.0,0.0,2.0,74355.1011021821,0.0368421052631578,182.1046212996768,0.875,0.7212915719111387,0.0949623253251457,0.230173,19.0,578,412,166,0,0.0,320,0.0,1.0,5,0.0,104,7.723800357796501,340,3.0,1,5,9713,357,0,0.95,0.0,0.0172888804015205,0.0750791393316376,0.05,2,8.582954252853832e-05,0.9706,0.0309602044541803,0.0840738209159261,0.0840738209159261,0.2592592592592592,0.2307692307692307,1,1.800190854434934,13.319278948881198,0.360963,15.8,21073,28,13,1293,1774,205357,0.130962,26894,0.019556,1.092651439920556,36.79933110367893,11003,0.06865105719301517,-1.66412301789867,0.09302325581395349,-16631.335466416676,0.9676589825232011,False,0.8,22182.59224264489,-1109.5922426448888,-0.233228703478682,-1,-1,0,False,False,4.0,0.8061079277567825,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
