window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,unique_peers,as_path_max,edit_distance_dict_5,edit_distance_max,unique_as_path_max,flaps,nadas,origin_changes,ego_filter_ratio,ego_origin_violations,avg_ixp_cosine_dist,betweenness_skewness,clustering_avg_local,degeneracy,kirchhoff_index,median_edge_ixp_cosine_dist,spectral_gap,as_path_avg,as_path_std,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_6,ego_avg_violation_depth,ego_valley_free_violations,ego_vf_paths_frac,vf_rate_delta,new_prefixes,rich_club_p25,unique_prefixes_wd
2025-11-01 01:15:00+00:00,20251101_0115,rrc04,0.2182,17,0.084855403348554,0.1935483870967742,0.2058823529411764,0.34549,15.6,8,11,0,4,11,1,35,3,0.0139575661932316,0,0.399932,11.117555874198828,0.2791159135441468,6,79364.7501300752,0.28481,2.7877848999232158,7.487179487179487,1.6522997509340045,1.8,3,0,0.5051,26065,0.861591,0.074147,3,0.0296515402929081,339
2025-11-01 01:20:00+00:00,20251101_0120,rrc04,0.2182,17,0.084855403348554,0.1935483870967742,0.2058823529411764,0.34549,15.6,8,4,0,2,6,0,71,1,0.0134974999277435,0,0.399932,11.117555874198835,0.2791159135441468,6,79364.7501300752,0.28481,2.7877848999232158,3.8333333333333335,0.4082482904638629,1.6,0,0,0.5297,22623,0.865178,0.037569,0,0.0296515402929081,464
2025-11-01 01:25:00+00:00,20251101_0125,rrc04,0.2195,17,0.0852359208523592,0.1955645161290322,0.2058823529411764,0.345455,15.6,9,11,0,4,7,1,40,2,0.0173230477737176,0,0.399932,11.11765067131036,0.2810064229196861,6,79357.05790641333,0.279505,2.705775711870446,7.861111111111111,2.576296098530133,1.121212121212121,7,0,0.5053,19420,0.861917,0.052461,2,0.0297236851598008,400
2025-11-01 01:30:00+00:00,20251101_0130,rrc04,0.2195,17,0.0852359208523592,0.1955645161290322,0.2058823529411764,0.345455,15.6,7,11,0,3,6,1,67,1,0.0118937663053165,0,0.399932,11.117650671310365,0.2810064229196861,6,79357.05790641333,0.279505,2.705775711870446,6.9,2.378141197564929,2.0,0,0,0.5384,18094,0.845935,0.027812,1,0.0297236851598008,334
2025-11-01 01:35:00+00:00,20251101_0135,rrc04,0.2195,17,0.0852359208523592,0.1955645161290322,0.2058823529411764,0.345455,15.6,9,8,0,4,8,0,37,1,0.0115791045271312,0,0.399932,11.11765067131036,0.2810064229196861,6,79357.05790641333,0.279505,2.705775711870446,6.238095238095238,1.445847914020071,1.9444444444444444,2,0,0.5078,20844,0.865378,0.045492,0,0.0297236851598008,280
2025-11-01 01:40:00+00:00,20251101_0140,rrc04,0.2182,17,0.084855403348554,0.1935483870967742,0.2058823529411764,0.34549,15.6,8,11,0,3,12,1,40,1,0.0141475899331721,0,0.399932,11.117555874198834,0.2791159135441468,6,79364.7501300752,0.28481,2.7877848999232158,6.818181818181818,3.472838329177744,1.55,0,0,0.5356,22381,0.834373,0.081129,1,0.0296515402929081,316
2025-11-01 01:45:00+00:00,20251101_0145,rrc04,0.2182,17,0.084855403348554,0.1935483870967742,0.2058823529411764,0.34549,15.6,9,9,0,4,16,2,48,3,0.0134919398800716,0,0.399932,11.117555874198832,0.2791159135441468,6,79364.7501300752,0.28481,2.7877848999232158,6.666666666666667,1.609630109965979,2.0,3,0,0.5182,22723,0.84713,0.08008,2,0.0296515402929081,240
2025-11-01 01:50:00+00:00,20251101_0150,rrc04,0.2182,17,0.084855403348554,0.1935483870967742,0.2058823529411764,0.34549,15.6,6,8,0,2,6,1,38,1,0.0131171754114502,0,0.399932,11.11755587419883,0.2791159135441468,6,79364.7501300752,0.28481,2.7877848999232158,4.769230769230769,1.9644272343292224,1.4545454545454546,0,0,0.5303,17736,0.874287,0.020587,0,0.0296515402929081,290
2025-11-01 01:55:00+00:00,20251101_0155,rrc04,0.2182,17,0.084855403348554,0.1935483870967742,0.2058823529411764,0.34549,15.6,8,4,0,3,10,0,57,1,0.0150110375275938,0,0.399932,11.117555874198834,0.2791159135441468,6,79364.7501300752,0.28481,2.7877848999232158,3.9,0.3162277660168379,2.2222222222222223,0,0,0.519,21946,0.838598,0.075611,0,0.0296515402929081,382
2025-11-01 02:00:00+00:00,20251101_0200,rrc04,0.2195,17,0.0852359208523592,0.1955645161290322,0.2058823529411764,0.345455,15.6,7,8,0,3,10,0,40,1,0.0145476587361721,0,0.399932,11.11765067131036,0.2810064229196861,6,79357.05790641333,0.279505,2.705775711870446,6.625,1.3601470508735445,1.4285714285714286,2,0,0.5376,21488,0.776234,0.095049,1,0.0297236851598008,367
2025-11-01 02:10:00+00:00,20251101_0210,rrc04,0.2191,9,0.0856164383561643,0.1969696969696969,0.2058823529411764,0.345548,15.6,8,9,0,4,9,18,44,18,0.0163084764868772,0,0.399932,11.117689547903606,0.2815139839062889,7,79346.151983118,0.274201,2.635471913674875,6.3780821917808215,0.934422101384392,2.6282722513089007,1,0,0.5195,23526,0.773795,0.043607,10,0.0297958300266936,357
2025-11-01 02:15:00+00:00,20251101_0215,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,7,4,0,3,8,0,36,1,0.0176961034541432,0,0.399932,11.117595979751256,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,3.75,0.4629100498862757,1.8571428571428568,0,0,0.5265,21636,0.863284,0.061827,0,0.0297236851598008,287
2025-11-01 02:20:00+00:00,20251101_0220,rrc04,0.2191,9,0.0856164383561643,0.1969696969696969,0.2058823529411764,0.345548,15.6,9,8,0,3,9,0,73,2,0.0179627577277166,0,0.399932,11.117689547903606,0.2815139839062889,7,79346.151983118,0.274201,2.635471913674875,5.35,2.007223796297028,1.8125,1,0,0.5082,20935,0.857277,0.032929,3,0.0297958300266936,571
2025-11-01 02:30:00+00:00,20251101_0230,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,8,8,0,3,10,1,64,1,0.0347969002659692,0,0.399932,11.117595979751265,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,5.458333333333333,1.1741043934678737,1.8888888888888888,2,0,0.5123,23334,0.812735,0.047247,1,0.0297236851598008,3400
2025-11-01 02:40:00+00:00,20251101_0240,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,8,7,0,4,12,0,39,4,0.020122524489734,0,0.399932,11.117595979751258,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,4.191489361702128,1.512819105717368,2.186046511627907,1,0,0.5148,24768,0.835894,0.075352,1,0.0297236851598008,678
2025-11-01 02:45:00+00:00,20251101_0245,rrc04,0.2205,14,0.0859969558599695,0.1988636363636363,0.2058823529411764,0.345792,15.6,9,8,0,4,14,0,37,3,0.017467913489017,0,0.399932,11.117787183159768,0.2811511245613937,7,79335.27004094933,0.274201,2.5631317855509312,5.319148936170213,1.5195305765228857,2.0,2,0,0.546,17334,0.861952,0.041903,1,0.0298679748935863,315
2025-11-01 02:50:00+00:00,20251101_0250,rrc04,0.2191,9,0.0856164383561643,0.1969696969696969,0.2058823529411764,0.345548,15.6,8,4,0,2,7,0,52,1,0.0194206462023128,0,0.399932,11.117689547903607,0.2815139839062889,7,79346.151983118,0.274201,2.635471913674875,3.75,0.4629100498862757,1.8571428571428568,0,0,0.4969,18277,0.84125,0.060806,0,0.0297958300266936,305
2025-11-01 02:55:00+00:00,20251101_0255,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,8,8,0,3,8,1,38,2,0.0160746845598424,0,0.399932,11.117595979751256,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,5.5,2.007339474206065,1.6875,0,0,0.5393,28041,0.85948,0.067444,1,0.0297236851598008,439
2025-11-01 03:00:00+00:00,20251101_0300,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,6,3,0,1,2,0,67,0,0.0215668175757842,0,0.399932,11.117595979751256,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,2.333333333333333,0.5773502691896258,1.0,0,0,0.5045,23481,0.828627,0.070338,2,0.0297236851598008,469
2025-11-01 03:05:00+00:00,20251101_0305,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,9,4,0,2,8,0,52,1,0.0194101465037425,0,0.399932,11.117595979751258,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,3.1538461538461537,0.3755338080994054,1.0909090909090908,1,0,0.5359,17963,0.893059,0.009505,2,0.0297236851598008,422
2025-11-01 03:10:00+00:00,20251101_0310,rrc04,0.2205,14,0.0859969558599695,0.1988636363636363,0.2058823529411764,0.345792,15.6,9,8,0,4,11,0,54,2,0.0215555225506213,0,0.399932,11.11778718315977,0.2811511245613937,7,79335.27004094933,0.274201,2.5631317855509312,5.703703703703703,1.5144131845197644,1.8333333333333333,1,0,0.5196,27008,0.852795,0.038299,2,0.0298679748935863,641
2025-11-01 03:15:00+00:00,20251101_0315,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,9,9,0,3,10,1,45,2,0.0233814818663618,0,0.399932,11.117595979751258,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,6.55,1.9324105480761045,1.8333333333333333,1,0,0.5359,20338,0.805476,0.071583,0,0.0297236851598008,327
2025-11-01 03:20:00+00:00,20251101_0320,rrc04,0.2191,9,0.0856164383561643,0.1969696969696969,0.2058823529411764,0.345548,15.6,9,8,0,3,21,2,42,2,0.0239509815649215,0,0.399932,11.11768954790361,0.2815139839062889,7,79346.151983118,0.274201,2.635471913674875,5.612903225806452,1.1453505825681705,1.8928571428571428,1,0,0.5107,23522,0.801178,0.07591,1,0.0297958300266936,407
2025-11-01 03:25:00+00:00,20251101_0325,rrc04,0.2205,14,0.0859969558599695,0.1988636363636363,0.2058823529411764,0.345792,15.6,6,4,0,1,2,0,44,0,0.0278216462739657,0,0.399932,11.117787183159768,0.2811511245613937,7,79335.27004094933,0.274201,2.5631317855509312,3.5,0.5773502691896257,1.0,0,0,0.5417,19734,0.897986,0.026395,0,0.0298679748935863,540
2025-11-01 03:35:00+00:00,20251101_0335,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,9,8,0,3,11,0,49,2,0.0335002616040062,0,0.399932,11.11759597975126,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,5.651162790697675,1.3781236541767763,1.8695652173913044,1,0,0.5355,18456,0.855949,0.043636,1,0.0297236851598008,367
2025-11-01 03:40:00+00:00,20251101_0340,rrc04,0.2191,9,0.0856164383561643,0.1969696969696969,0.2058823529411764,0.345548,15.6,9,9,0,4,13,1,38,2,0.0280659604674019,0,0.399932,11.117689547903604,0.2815139839062889,7,79346.151983118,0.274201,2.635471913674875,6.458333333333333,1.910592138275613,1.7272727272727273,2,0,0.5163,29926,0.896909,0.046599,0,0.0297958300266936,402
2025-11-01 03:45:00+00:00,20251101_0345,rrc04,0.2178,17,0.0852359208523592,0.1950757575757575,0.2058823529411764,0.345602,15.6,8,4,0,2,8,0,35,1,0.031973428168825,0,0.399932,11.11759597975125,0.2796900081302174,6,79353.7850249389,0.279505,2.718034901563364,3.7857142857142856,0.4258153136263201,1.4615384615384617,1,0,0.5332,20901,0.868581,0.051676,0,0.0297236851598008,452
2025-11-01 03:50:00+00:00,20251101_0350,rrc04,0.2209,13,0.0856164383561643,0.1975806451612903,0.2058823529411764,0.34572,15.6,9,4,0,3,13,0,50,1,0.0198539507417892,0,0.399932,11.11774831156776,0.2806435635747908,7,79346.15550306327,0.274201,2.631718336040132,3.882352941176471,0.3321055820775357,2.125,0,0,0.514,22727,0.845696,0.014821,0,0.0297958300266936,338
2025-11-01 03:55:00+00:00,20251101_0355,rrc04,0.2209,13,0.0856164383561643,0.1975806451612903,0.2058823529411764,0.34572,15.6,8,8,0,3,10,0,40,1,0.0186006600660066,0,0.399932,11.117748311567762,0.2806435635747908,7,79346.15550306327,0.274201,2.631718336040132,6.235294117647059,1.521898968587677,1.8,2,0,0.5389,18907,0.894608,0.001931,1,0.0297958300266936,257
2025-11-01 04:00:00+00:00,20251101_0400,rrc04,0.2209,13,0.0856164383561643,0.1975806451612903,0.2058823529411764,0.34572,15.6,9,8,0,4,12,1,62,1,0.0240601503759398,0,0.399932,11.11774831156776,0.2806435635747908,7,79346.15550306327,0.274201,2.631718336040132,3.0163934426229506,1.9789879844564369,2.5,0,0,0.5138,29316,0.876081,0.045655,48,0.0297958300266936,662
2025-11-01 04:05:00+00:00,20251101_0405,rrc04,0.2195,17,0.0852359208523592,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,9,0,3,10,1,45,1,0.0177233567544616,0,0.399932,11.117650671310358,0.2810064229196861,6,79357.05790641333,0.279505,2.705775711870446,5.777777777777778,2.1897195699156997,1.35,2,0,0.545,18047,0.899845,0.009466,6,0.0297236851598008,302
2025-11-01 04:15:00+00:00,20251101_0415,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,9,8,0,3,15,1,44,3,0.0148929258602163,0,0.399932,11.115725616931645,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,6.351351351351352,1.4184540923174118,1.8235294117647056,2,0,0.5312,21988,0.877289,-0.002396,1,0.0297958300266936,347
2025-11-01 04:20:00+00:00,20251101_0420,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,7,0,3,17,0,56,1,0.011058016296024,0,0.399932,11.115725616931645,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,5.43859649122807,1.1652336347526608,1.09375,13,0,0.5108,25086,0.926384,0.015216,23,0.0297958300266936,477
2025-11-01 04:25:00+00:00,20251101_0425,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,5,4,0,1,2,0,54,0,0.0214557088582283,0,0.399932,11.115725616931645,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,3.5,0.7071067811865476,1.0,0,0,0.5407,18362,0.869276,0.049453,0,0.0297958300266936,382
2025-11-01 04:30:00+00:00,20251101_0430,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,9,0,4,13,1,67,1,0.0169247197010144,0,0.399932,11.11572561693164,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,7.045454545454546,1.8638739158070683,1.6,3,0,0.5069,19208,0.841087,0.056161,1,0.0297958300266936,462
2025-11-01 04:50:00+00:00,20251101_0450,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,9,10,0,4,15,2,39,5,0.0181727138058378,0,0.399932,11.11572561693164,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,7.3625,1.8707864047378309,2.3466666666666667,2,0,0.5376,20550,0.885542,0.048663,3,0.0297958300266936,398
2025-11-01 04:55:00+00:00,20251101_0455,rrc04,0.2178,17,0.0836727138097001,0.1935483870967742,0.2058823529411764,0.34549,15.6,6,9,0,2,3,2,61,2,0.0097865608915332,0,0.399932,11.115630714024388,0.2811589249809467,6,79300.34490909397,0.28481,2.792702551281645,7.0,1.7580981459830651,1.1111111111111112,2,0,0.5166,19463,0.866665,-0.028504,0,0.0297236851598008,371
2025-11-01 05:00:00+00:00,20251101_0500,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,7,8,0,3,9,0,46,1,0.0170736712497434,0,0.399932,11.115725616931648,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,5.785714285714286,1.2868895275370984,1.5,2,0,0.5178,17732,0.853922,0.05522,14,0.0297958300266936,346
2025-11-01 05:05:00+00:00,20251101_0505,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,9,1,5,14,0,49,3,0.0283792401834249,0,0.399932,11.115725616931636,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,4.942857142857143,1.8873009198071096,1.8571428571428568,3,0,0.5345,21349,0.883072,0.040127,27,0.0297958300266936,677
2025-11-01 05:10:00+00:00,20251101_0510,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,8,0,2,6,0,52,1,0.0118334042306353,0,0.399932,11.11572561693164,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,4.9,0.6717752982077052,1.6,0,0,0.5015,28949,0.81827,0.081628,34,0.0297958300266936,405
2025-11-01 05:15:00+00:00,20251101_0515,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,9,0,4,12,1,37,2,0.0091566110945294,0,0.399932,11.115725616931645,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,6.3023255813953485,1.520258181721748,1.8333333333333333,2,0,0.5269,22066,0.847086,-0.013809,18,0.0297958300266936,411
2025-11-01 05:20:00+00:00,20251101_0520,rrc04,0.2191,17,0.0840429470566456,0.1955645161290322,0.2058823529411764,0.345455,15.6,8,8,0,4,22,1,46,1,0.01634063806301,0,0.399932,11.115725616931638,0.283049434356486,6,79292.65267869474,0.279505,2.710665919171568,6.571428571428571,1.2325436150766438,2.193548387096774,1,0,0.5336,20072,0.843854,0.019053,10,0.0297958300266936,350
2025-11-01 05:40:00+00:00,20251101_0540,rrc04,0.2255,17,0.0799726589200273,0.1856060606060606,0.2058823529411764,0.34549,16.0,9,8,0,4,10,1,55,4,0.0227310594339847,0,0.399932,11.141110641015306,0.2790534145318182,6,78986.75341832006,0.28481,2.7974850570413867,5.857142857142857,1.342327574764204,1.9074074074074077,2,0,0.5531,14152,0.85343,0.048675,7,0.0290333677330581,344
2025-11-01 05:50:00+00:00,20251101_0550,rrc04,0.2255,17,0.0799726589200273,0.1856060606060606,0.2058823529411764,0.34549,16.0,8,8,0,3,9,0,35,11,0.0120523121634327,0,0.399932,11.14111064101531,0.2790534145318182,6,78986.75341832006,0.28481,2.7974850570413867,5.2317073170731705,0.8210018042987779,1.7941176470588236,2,0,0.5513,24730,0.746205,0.120889,11,0.0290333677330581,321
2025-11-01 06:00:00+00:00,20251101_0600,rrc04,0.2255,17,0.0799726589200273,0.1856060606060606,0.2058823529411764,0.34549,16.0,9,9,0,4,11,2,70,15,0.0172636187150656,0,0.399932,11.141110641015308,0.2790534145318182,6,78986.75341832006,0.28481,2.7974850570413867,5.865,0.883560066978923,1.6826923076923077,3,0,0.5053,31797,0.84543,0.064912,39,0.0290333677330581,447
2025-11-01 06:05:00+00:00,20251101_0605,rrc04,0.2255,17,0.0799726589200273,0.1856060606060606,0.2058823529411764,0.34549,16.0,8,9,0,2,9,1,42,2,0.0132115886739942,0,0.399932,11.141110641015306,0.2790534145318182,6,78986.75341832006,0.28481,2.7974850570413867,5.235294117647059,1.8210371963768983,1.6428571428571428,0,0,0.513,21662,0.807103,0.073491,1,0.0290333677330581,376
2025-11-01 06:10:00+00:00,20251101_0610,rrc04,0.2268,17,0.0803144224196855,0.1875,0.2058823529411764,0.345455,16.0,9,8,0,4,12,2,44,3,0.0108673878205128,0,0.399932,11.14120563688049,0.2808997014658245,6,78979.03778171999,0.279505,2.7154140572029686,6.4,1.4287684593190133,2.1153846153846154,1,0,0.5483,22597,0.852543,0.026082,2,0.0291021671826625,366
2025-11-01 06:15:00+00:00,20251101_0615,rrc04,0.2255,17,0.0799726589200273,0.1856060606060606,0.2058823529411764,0.34549,16.0,9,7,5,6,15,1,43,3,0.0165265492784182,0,0.399932,11.14111064101531,0.2790534145318182,6,78986.75341832006,0.28481,2.7974850570413867,5.28,0.8815570640309437,2.3684210526315788,2,1,0.5039,23208,0.793277,0.07733,11,0.0290333677330581,528
2025-11-01 06:20:00+00:00,20251101_0620,rrc04,0.2251,17,0.0803144224196855,0.2165242165242165,0.2058823529411764,0.345602,16.0,8,9,2,5,8,2,44,4,0.019581153549699,0,0.399932,11.141150817995236,0.2796140800047644,6,78975.75498456313,0.279505,2.7276826953034607,6.366666666666666,1.1639597329319455,2.1,3,0,0.532,20008,0.799929,0.071525,17,0.0291021671826625,660
2025-11-01 06:25:00+00:00,20251101_0625,rrc04,0.2264,9,0.0806561859193438,0.2193732193732193,0.2058823529411764,0.345548,16.0,5,8,0,3,3,2,51,0,0.017369160730802,0,0.399932,11.141244582055686,0.2813953896808109,7,78968.09870976975,0.274201,2.645056021549843,5.6,1.9550504398153568,1.8,0,0,0.5051,24567,0.880659,0.027591,2,0.0291709666322669,743
2025-11-01 07:25:00+00:00,20251101_0725,rrc04,0.219,17,0.0803144224196855,0.1875,0.2058823529411764,0.345455,16.0,9,8,0,4,9,0,45,2,0.0108321972615731,0,0.399932,11.31211063122779,0.286299512828317,6,79479.19107825254,0.279505,2.79664293625099,5.742857142857143,1.171797441411048,1.9130434782608696,0,0,0.5137,19311,0.876907,0.022778,9,0.0295153564384333,341
2025-11-01 07:30:00+00:00,20251101_0730,rrc04,0.2176,17,0.0799726589200273,0.1856060606060606,0.2058823529411764,0.34549,16.0,9,8,0,3,13,1,48,4,0.0133218088025463,0,0.399932,11.3120146748721,0.2844313763447958,6,79486.90676738427,0.28481,2.8786190531279576,5.465517241379311,1.9842849013871364,1.5434782608695652,4,0,0.5309,20359,0.913309,0.013985,5,0.0294449140602986,370
2025-11-01 07:35:00+00:00,20251101_0735,rrc04,0.2186,17,0.0803144224196855,0.1875,0.2058823529411764,0.345455,16.0,8,9,7,6,24,6,53,7,0.0214800464936071,0,0.399932,11.320048683868064,0.2846119879872978,6,79245.5855871501,0.279505,2.797998731629109,6.470899470899471,1.32305647724041,2.463687150837989,7,8,0.5221,24986,0.785886,0.106953,7,0.0293073442394709,617
