window_start,window_id,collector,algebraic_connectivity,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,as_path_avg,as_path_max,as_path_std,edit_distance_avg,edit_distance_dict_5,unique_as_path_max,origin_changes,unique_peers,vf_rate_delta,ego_origin_violations,adj_eig_ratio_1_2,clustering_avg_local,pagerank,avg_ixp_cosine_dist,n_edges_missing_ixp_data,avg_path_length,edit_distance_max,ego_filter_ratio,flaps,n_customers,nadas,number_rare_ases
2025-11-01 07:40:00+00:00,20251101_0740,rrc05,0.2874011037387166,0.2328,11,0.0832500832500832,0.2413793103448276,0.2424242424242424,0.364238,15.8,6.836396881917044,13,1.6541285191051651,1.4212533498247784,0,35,11,13,0.021817,0,1.1564607902223678,0.2930626439763755,0.0163075534279021,0.3992,430,2.979987183008331,4,0.1632432885378806,2,19.0,2264,14
2025-11-01 07:55:00+00:00,20251101_0755,rrc05,0.3040303750364155,0.2337,11,0.0832500832500832,0.2413793103448276,0.2424242424242424,0.364238,15.8,6.852903695612598,13,1.645446419621419,1.4979030310732668,19,62,12,14,0.058212,0,1.1570651960210585,0.2896909896023947,0.0162217569120659,0.3992,432,2.974897006316946,6,0.1386976213270491,6,19.0,3994,3
2025-11-01 08:45:00+00:00,20251101_0845,rrc05,0.2930413041108551,0.237,11,0.0844155844155844,0.246031746031746,0.2307692307692307,0.361265,15.8,7.194067028985507,14,2.158651448294268,1.3981851481851482,91,50,2,14,0.044859,0,1.1578289087269822,0.2902334680135605,0.0163144166822509,0.3992,430,2.9783918209450126,8,0.1469521145484255,102,19.0,93,11
2025-11-01 08:55:00+00:00,20251101_0855,rrc05,0.2853258288450443,0.2387,11,0.0840738209159261,0.246031746031746,0.2424242424242424,0.362364,15.8,6.458180813592099,10,2.082601946201767,0.7055472263868066,4,37,1,14,0.021383,0,1.1599415041654175,0.2908524118193153,0.0162904919617243,0.3992,431,2.9849491897830265,6,0.1063095311386883,3,19.0,104,0
2025-11-01 09:15:00+00:00,20251101_0915,rrc05,0.2853258288515525,0.2383,11,0.0844155844155844,0.2413793103448276,0.2424242424242424,0.361939,15.8,5.967280163599182,11,1.4591122289609963,1.524098643280114,20,34,384,13,0.040038,12,1.1572348960564751,0.2906592959721747,0.016286483343049,0.3992,431,2.9849308797949283,6,0.1506493608529294,167,19.0,159,33
2025-11-01 10:20:00+00:00,20251101_1020,rrc05,0.285325828851552,0.2383,11,0.0844155844155844,0.2413793103448276,0.2424242424242424,0.361939,15.8,6.18890743904333,10,1.3693603856222738,1.7411872488391946,178,43,664,14,0.014656,12,1.1572348960564751,0.2906592959721747,0.016286483343049,0.3992,431,2.9849308797949283,6,0.2284599297931137,7,19.0,87,14
2025-11-01 11:00:00+00:00,20251101_1100,rrc05,0.2853258288515518,0.2383,11,0.0844155844155844,0.2413793103448276,0.2424242424242424,0.361939,15.8,6.317054812715842,13,1.990330515973027,1.0535953337158157,13,35,136,14,0.020488,0,1.1572348960564751,0.2906592959721747,0.016286483343049,0.3992,431,2.9849308797949283,5,0.1036042209127038,2,19.0,1413,1
2025-11-01 11:10:00+00:00,20251101_1110,rrc05,0.2853258288515521,0.2383,11,0.0844155844155844,0.2413793103448276,0.2424242424242424,0.361939,15.8,6.627187555241294,13,1.7012570823044937,1.22003618272275,4,32,50,14,0.049003,0,1.1572348960564751,0.2906592959721747,0.016286483343049,0.3992,431,2.9849308797949283,6,0.1181297749527878,2,19.0,2557,5
2025-11-01 13:55:00+00:00,20251101_1355,rrc05,0.2894817479079945,0.2395,11,0.0835830835830835,0.2413793103448276,0.2307692307692307,0.360852,15.8,5.989951944080384,13,1.8230311903506995,0.8986438647132509,144,60,230,14,0.018757,0,1.152393156613864,0.2919880297008143,0.0162907819209044,0.3992,431,2.9853550704614533,7,0.1306573638197713,149,19.0,179,19
2025-11-01 14:30:00+00:00,20251101_1430,rrc05,0.2893962093461216,0.2387,11,0.0839160839160839,0.2413793103448276,0.2307692307692307,0.360648,15.8,5.94119907763259,11,2.027370885579109,0.2180177052595035,5,28,16,13,0.031617,0,1.1516224852626045,0.2925329353948347,0.0162468927038172,0.3992,432,2.984528060056761,7,0.0947803111243122,3,19.0,147,40
2025-11-01 16:15:00+00:00,20251101_1615,rrc05,0.2804421126112594,0.2549,12,0.0865800865800865,0.2494623655913978,0.238095238095238,0.3543,16.0,5.790171248605734,11,1.9706669077302668,0.3700787401574803,0,18,33,14,0.03381,0,1.093989791137399,0.2917334266293478,0.0162405142989386,0.398113,430,2.991577405474686,4,0.0786144390109149,3,19.0,151,48
2025-11-01 16:35:00+00:00,20251101_1635,rrc05,0.2805187148872688,0.2554,12,0.0865800865800865,0.2494623655913978,0.238095238095238,0.3543,16.0,5.675770997375328,9,2.1228630852767374,0.2316086205328726,7,24,0,13,0.017591,0,1.0927079387501406,0.2917336941012685,0.0162803317327067,0.398113,429,2.9923735838629457,6,0.107150987904886,1,19.0,106,6
2025-11-01 16:50:00+00:00,20251101_1650,rrc05,0.280518714887269,0.2554,12,0.0865800865800865,0.2494623655913978,0.238095238095238,0.3543,16.0,5.467616825376806,11,1.8976328468070327,0.4558948261238337,0,35,30,14,0.032811,0,1.0927079387501406,0.2917336941012685,0.0162803317327067,0.398113,429,2.9923735838629457,4,0.1007609351945523,3,19.0,146,42
2025-11-01 18:05:00+00:00,20251101_1805,rrc05,0.2781089031805047,0.2471,12,0.0901754385964912,0.2494623655913978,0.2416666666666666,0.352045,15.6,5.734011377348733,11,2.055206492620105,0.1939858490566037,10,33,1,13,0.037358,0,1.0875528292186831,0.2948323701648245,0.0164278241235961,0.398113,422,2.9933093631848173,5,0.0747998538351659,2,19.0,186,48
2025-11-01 19:05:00+00:00,20251101_1905,rrc05,0.2781082025549974,0.2475,12,0.0898245614035087,0.2494623655913978,0.238095238095238,0.352958,15.6,5.690252257863594,9,2.021570246433563,0.2919884493989658,11,41,9,13,0.018214,0,1.0896197360514908,0.2954791540878464,0.0164313602713792,0.398113,422,2.993327896804804,5,0.1019538994297872,1,19.0,78,1
2025-11-01 19:20:00+00:00,20251101_1920,rrc05,0.2781082025549973,0.2475,12,0.0898245614035087,0.2494623655913978,0.238095238095238,0.352958,15.6,5.268345679012346,9,1.8796025648472023,0.7987266598897865,0,27,311,13,0.018952,0,1.0896197360514908,0.2954791540878464,0.0164313602713792,0.398113,422,2.993327896804804,4,0.1083389280082436,2,19.0,58,5
2025-11-01 23:30:00+00:00,20251101_2330,rrc05,0.2877320327342002,0.2492,12,0.0894736842105263,0.2473118279569892,0.238095238095238,0.353602,15.6,5.984390243902439,10,1.7570009119777603,1.2035872887709786,5,52,398,13,0.026871,0,1.086808247389903,0.2710310132831117,0.0164207644656102,0.398113,423,2.998832381940841,6,0.1278284953952155,3,19.0,108,17
2025-11-02 00:45:00+00:00,20251102_0045,rrc05,0.2893642796324169,0.2368,11,0.0864864864864864,0.2364532019704433,0.2205882352941176,0.361853,15.4,6.024255537208905,10,1.8023834190129275,1.2953072336012446,2,22,366,13,0.029111,0,1.1474609552548032,0.270093607945802,0.0165143045200686,0.3992,423,2.9987879465950624,5,0.1510910553209113,2,19.0,86,15
2025-11-02 11:15:00+00:00,20251102_1115,rrc05,0.2863273144971763,0.2454,11,0.0842490842490842,0.2237903225806451,0.2424242424242424,0.35893,15.8,5.807972883354212,11,1.7997702574669274,0.7285304538552387,29,81,22,13,0.054689,0,1.1453045877285248,0.2900305389502298,0.0162837831582516,0.3992,430,2.995811401883016,7,0.078520447755726,55,19.0,153,41
2025-11-02 13:55:00+00:00,20251102_1355,rrc05,0.2858688586914103,0.2462,11,0.0839160839160839,0.2237903225806451,0.2424242424242424,0.353817,15.8,6.206460907630077,11,1.715119229665968,1.2114733542319749,1,41,326,13,0.02645,0,1.1479465457245928,0.2912869552729947,0.0163025323208877,0.3992,431,2.9963303432426422,9,0.1161475733430685,5,19.0,111,9
2025-11-02 19:05:00+00:00,20251102_1905,rrc05,0.2818362390734261,0.2454,11,0.0854408749145591,0.2258064516129032,0.2307692307692307,0.347436,15.8,5.931615836332639,10,1.575239939272577,1.1458511722731906,6,33,474,14,0.017299,0,1.1441862865893964,0.2905895369079929,0.0163851786685686,0.3992,430,2.993678675318863,6,0.1420565973835721,191,19.0,130,18
2025-11-02 22:00:00+00:00,20251102_2200,rrc05,0.2819430825129859,0.2458,11,0.0854408749145591,0.2258064516129032,0.2307692307692307,0.347436,15.8,6.563690671329181,13,1.7768760811589337,1.1830110218418184,3,26,133,14,0.019163,129,1.1422564044107957,0.2905898054724742,0.016425664854953,0.3992,429,2.9945029173936697,5,0.1395044578215842,273,19.0,1767,12
2025-11-02 22:05:00+00:00,20251102_2205,rrc05,0.2814431354157546,0.2545,11,0.0869130869130869,0.2338709677419354,0.2416666666666666,0.342261,16.0,6.320595552791168,12,1.7836468169625137,1.2688279954620822,0,32,103,14,0.016136,57,1.0924074581516916,0.2937116604481866,0.016346967593979,0.399127,429,2.9946669650182742,8,0.1313574139308207,237,19.0,927,10
2025-11-02 22:10:00+00:00,20251102_2210,rrc05,0.2814431354157545,0.2545,11,0.0869130869130869,0.2338709677419354,0.2416666666666666,0.342261,16.0,6.346199059561129,12,1.902938317387,0.8653664902486768,0,34,12,14,0.045338,0,1.0924074581516916,0.2937116604481866,0.016346967593979,0.399127,429,2.9946669650182742,4,0.0884060851725386,2,19.0,1090,5
2025-11-02 22:15:00+00:00,20251102_2215,rrc05,0.2814431354157548,0.2545,11,0.0869130869130869,0.2338709677419354,0.2416666666666666,0.342261,16.0,6.596313778377163,13,1.863265180568644,1.1563490129173777,0,31,12,14,0.018467,0,1.0924074581516916,0.2937116604481866,0.016346967593979,0.399127,429,2.9946669650182742,4,0.1184553606308655,1,19.0,1619,3
2025-11-02 23:55:00+00:00,20251102_2355,rrc05,0.2814432210308791,0.2541,11,0.0872460872460872,0.231060606060606,0.2416666666666666,0.3419,16.0,6.661717131752275,13,1.5245516555851408,1.6064036222509703,2,38,190,14,0.02082,117,1.090944319608305,0.2939381718229088,0.0163434532239573,0.399127,429,2.9946483180428136,5,0.2242027761398588,279,19.0,3072,6
2025-11-03 00:05:00+00:00,20251103_0005,rrc05,0.2785902166984488,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,6.559672976095263,13,1.804464571015936,1.2166571265025758,0,46,13,14,0.061004,0,1.095517914378432,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,4,0.1320780814435987,3,19.0,2235,8
2025-11-03 00:35:00+00:00,20251103_0035,rrc05,0.2785902166984489,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,6.721511302073604,13,1.589779077446312,1.563807662432033,3,41,184,14,0.041617,52,1.095517914378432,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,5,0.1846538730586463,281,19.0,3555,6
2025-11-03 01:20:00+00:00,20251103_0120,rrc05,0.2785912219925466,0.2479,11,0.0891228070175438,0.2338709677419354,0.2416666666666666,0.342598,15.4,5.115486362392435,11,1.778063253588034,1.6661131492566132,0,13,400,12,0.026926,0,1.093346202696586,0.2982545917823348,0.0165096855027416,0.399127,422,2.9957036453349843,7,0.0710726879369949,1,19.0,335,79
2025-11-03 01:45:00+00:00,20251103_0145,rrc05,0.2785912219925467,0.2479,11,0.0891228070175438,0.2338709677419354,0.2416666666666666,0.342598,15.4,5.81307072515667,11,1.4944656196689998,1.2860762500494871,288,33,604,14,0.027479,0,1.093346202696586,0.2982545917823348,0.0165096855027416,0.399127,422,2.9957036453349843,6,0.1196789478773813,200,19.0,179,51
2025-11-03 02:25:00+00:00,20251103_0225,rrc05,0.2785912219925465,0.2479,11,0.0891228070175438,0.2338709677419354,0.2416666666666666,0.342598,15.4,6.183741348528944,12,1.8122913946202004,1.3848808456291948,16,34,287,14,0.011989,96,1.093346202696586,0.2982545917823348,0.0165096855027416,0.399127,422,2.9957036453349843,5,0.1233279667942611,27,19.0,1938,16
2025-11-03 02:30:00+00:00,20251103_0230,rrc05,0.2785902166984488,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,5.208933512079637,11,1.9833191217118904,1.1387225548902196,0,30,646,14,0.01323,29,1.095517914378432,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,4,0.0863130310489954,3,19.0,220,33
2025-11-03 02:35:00+00:00,20251103_0235,rrc05,0.2785902166984491,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,6.578452106551339,12,1.5263145015557409,1.6125595738716008,30,39,181,14,0.049328,251,1.0955179143784315,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,5,0.1765934187414786,272,19.0,2539,6
2025-11-03 02:45:00+00:00,20251103_0245,rrc05,0.2785902166984489,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,6.736499939051644,13,1.752437231311034,1.4350832934626594,0,37,32,14,0.059311,0,1.0955179143784315,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,4,0.1405462679538497,1,19.0,2618,10
2025-11-03 03:15:00+00:00,20251103_0315,rrc05,0.2785902166984496,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,5.788718760999648,11,2.0179977351836174,0.2894213561344204,0,27,47,13,0.01904,7,1.0955179143784315,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,4,0.0946499172812158,10,19.0,109,15
2025-11-03 03:30:00+00:00,20251103_0330,rrc05,0.2785997893844157,0.2487,11,0.0898245614035087,0.2463054187192118,0.238095238095238,0.342314,15.4,5.892942521567405,9,1.9750978500778025,0.1155307527903111,0,12,0,13,0.010368,0,1.0913042960299235,0.300300107674047,0.0165021987401188,0.399127,422,2.9956661225868184,3,0.1058423015198716,1,19.0,131,18
2025-11-03 03:50:00+00:00,20251103_0350,rrc05,0.278590224796175,0.2479,11,0.0891228070175438,0.231060606060606,0.238095238095238,0.343043,15.6,6.18631758596899,11,1.7407611187381404,1.1099545874693566,16,40,97,13,0.035688,154,1.0941230569406108,0.2986174778069855,0.0165098702858418,0.399127,422,2.9957036453349843,5,0.1323628331596945,50,19.0,165,23
2025-11-03 03:55:00+00:00,20251103_0355,rrc05,0.2785941121674315,0.2479,11,0.0891228070175438,0.2338709677419354,0.238095238095238,0.343182,15.6,6.539192688499619,13,1.842406643831216,1.2251887724217032,13,38,13,14,0.016491,0,1.0942340953758056,0.2988064422816642,0.0165096197645146,0.399127,422,2.9957036453349843,5,0.1417794263976227,7,19.0,2851,3
2025-11-03 04:50:00+00:00,20251103_0450,rrc05,0.2785902166984489,0.2483,11,0.0887719298245614,0.2338709677419354,0.238095238095238,0.343506,15.6,5.646063281824871,9,2.0000287801589867,0.3906288532675709,0,24,72,13,0.023921,0,1.0955179143784315,0.2989052256096604,0.0165136228898207,0.399127,422,2.9957224067090675,4,0.0810537498585338,18,19.0,129,8
2025-11-03 05:25:00+00:00,20251103_0525,rrc05,0.2785902247961754,0.2479,11,0.0891228070175438,0.231060606060606,0.238095238095238,0.343043,15.6,5.897097625329815,9,1.8385251519299888,0.3767293976110681,48,27,132,13,0.015212,0,1.0941230569406108,0.2986174778069855,0.0165098702858418,0.399127,422,2.9957036453349843,5,0.114798780587923,28,19.0,110,11
2025-11-03 05:35:00+00:00,20251103_0535,rrc05,0.281346837271159,0.2545,11,0.0862470862470862,0.2338709677419354,0.238095238095238,0.343506,16.0,5.858040352784825,12,2.0785155401088344,0.2422796181920269,26,18,0,14,0.018809,0,1.0978848548587437,0.2984926475308606,0.0162995230933465,0.399127,431,2.993809770924457,5,0.072141467074006,1,19.0,131,5
2025-11-03 07:10:00+00:00,20251103_0710,rrc05,0.2812549038402622,0.2541,11,0.0862470862470862,0.2338709677419354,0.238095238095238,0.343506,16.0,5.976210705182668,10,1.963140730884484,0.1295016369588941,5,71,0,14,0.02627,0,1.099285424760933,0.29849238005894,0.0162596237536222,0.399127,432,2.992981486598508,5,0.0787628521273928,4,19.0,119,12
2025-11-03 08:50:00+00:00,20251103_0850,rrc05,0.2818322649474756,0.2462,11,0.0847573479152426,0.2258064516129032,0.2424242424242424,0.348704,15.8,5.698038091598191,11,1.5924354089835615,1.0354252400548696,2,33,391,14,0.023562,5,1.150679010564108,0.2912929122827604,0.016393551789722,0.3992,430,2.9937159692697843,5,0.1606975595117204,158,19.0,123,6
2025-11-03 11:05:00+00:00,20251103_1105,rrc05,0.2882613688095245,0.2433,11,0.0839160839160839,0.2389162561576354,0.2307692307692307,0.353885,16.2,5.78979324784088,10,1.3971366703449035,1.251382317733569,38,49,919,14,0.015855,28,1.1495088699804286,0.2912380247920851,0.0163728131861068,0.3992,431,2.9879354068770048,5,0.1882867809835538,383,19.0,148,22
2025-11-03 12:45:00+00:00,20251103_1245,rrc05,0.2882960938072895,0.2441,11,0.0835830835830835,0.2389162561576354,0.2307692307692307,0.353885,15.8,6.364102564102564,12,2.0984089563579382,0.5269001490312966,26,46,0,13,0.01432,0,1.1493774162769457,0.2891708413295528,0.016397898291064,0.3992,429,2.982739535843605,7,0.0840362363537726,37,19.0,155,5
2025-11-03 13:05:00+00:00,20251103_1305,rrc05,0.2882960938072896,0.2441,11,0.0835830835830835,0.2389162561576354,0.2307692307692307,0.353885,15.8,5.9775460631554,10,1.8107604851709973,0.8031918552658733,440,56,57,14,0.025501,82,1.1493774162769457,0.2891708413295528,0.016397898291064,0.3992,429,2.982739535843605,7,0.0931715896218231,56,19.0,169,20
2025-11-03 13:10:00+00:00,20251103_1310,rrc05,0.2883021215887966,0.2437,11,0.0824407659850697,0.2344827586206896,0.2307692307692307,0.353194,15.8,5.909807654754931,10,1.5550824821249245,1.3813501300835274,237,63,537,14,0.015084,127,1.1490325091000255,0.2908402411017677,0.0163875486851781,0.3992,429,2.982702013095439,7,0.1787062629453369,59,19.0,199,7
2025-11-03 14:20:00+00:00,20251103_1420,rrc05,0.2892277333036575,0.2425,11,0.0824407659850697,0.2344827586206896,0.2307692307692307,0.353194,15.8,6.923725904648348,13,1.6343347887715691,1.565227070347284,20,49,18,14,0.019299,4,1.1519774906945983,0.2932754234330538,0.0161047312169844,0.3992,432,2.979879913478034,5,0.2275535817725429,7,19.0,6959,1
2025-11-03 22:10:00+00:00,20251103_2210,rrc05,0.2865623874566235,0.2376,11,0.0856140350877193,0.2389162561576354,0.2205882352941176,0.355627,15.4,5.925899738386481,11,1.673601942824176,1.245200629425649,608,33,163,14,0.040076,32,1.1518436336722435,0.2963314486392526,0.0163800715981161,0.3992,422,2.988069844266163,5,0.1332900103400735,47,19.0,169,39
2025-11-03 23:20:00+00:00,20251103_2320,rrc05,0.2850632310538482,0.2458,11,0.0864661654135338,0.2367816091954023,0.238095238095238,0.35182,15.8,6.142291549846222,10,1.3190612928649454,1.7261830578057988,600,41,592,14,0.006335,251,1.1237654130240349,0.2975360732807705,0.0162977975308038,0.400539,422,2.9881803343276863,7,0.2325175485914742,466,19.0,104,7
2025-11-03 23:25:00+00:00,20251103_2325,rrc05,0.2837409964323445,0.2466,11,0.0861244019138756,0.2413793103448276,0.238095238095238,0.35402,15.8,6.042361456042007,10,1.815341906342908,0.6570717544587308,79,17,158,14,0.010422,3,1.1231018530637844,0.2989880643051699,0.0163460145735281,0.400539,421,2.9890136857008023,6,0.1017939109641126,312,19.0,88,21
2025-11-04 01:35:00+00:00,20251104_0135,rrc05,0.2827234662530279,0.2432,11,0.0857826384142173,0.2389162561576354,0.238095238095238,0.352254,15.8,6.14749404131356,11,1.4462288647674963,1.6516228528885186,690,40,436,14,0.030009,262,1.1255873642025085,0.2918966990238689,0.0163029002508375,0.400539,422,2.9824768766064427,7,0.1749730829637385,402,19.0,194,21
2025-11-04 01:55:00+00:00,20251104_0155,rrc05,0.2826368814859236,0.2398,11,0.0870175438596491,0.2389162561576354,0.2416666666666666,0.351574,15.8,6.595160552310715,12,1.901480464595411,1.6161837869476148,619,72,213,14,0.020149,32,1.123751044832343,0.2910986709258407,0.0164005523006132,0.400539,418,2.975004748338081,8,0.1838474707126313,93,19.0,430,12
2025-11-04 02:40:00+00:00,20251104_0240,rrc05,0.2865182676880047,0.2372,11,0.0856140350877193,0.2389162561576354,0.2205882352941176,0.355627,15.4,6.410075698251109,11,1.9164681697136747,0.9663093415007658,51,41,16,14,0.064905,0,1.15537185327832,0.2903752421371778,0.0163244020644672,0.3992,423,2.9812573872910453,6,0.1123874305422494,3,19.0,216,43
2025-11-04 04:55:00+00:00,20251104_0455,rrc05,0.2865313104797368,0.2381,11,0.0863157894736842,0.2367816091954023,0.2205882352941176,0.354267,15.4,6.429218106995885,12,2.1622830223050418,1.0717485234074602,195,92,25,14,0.015593,0,1.1483167689732918,0.2909666818375513,0.0163161890038568,0.3992,423,2.981219864542879,10,0.127619620153141,20,19.0,105,3
2025-11-04 05:00:00+00:00,20251104_0500,rrc05,0.2853947987523006,0.238,11,0.0888559792669381,0.2365591397849462,0.2205882352941176,0.353815,15.4,6.322529427867506,12,2.1609941978522627,1.3017095053346266,140,51,84,14,0.025049,0,1.144937804168072,0.2825909777946836,0.0164477182445399,0.3992,418,2.9805002359603585,6,0.1304490543557988,103,19.0,186,13
2025-11-04 05:10:00+00:00,20251104_0510,rrc05,0.2853842362148043,0.2367,11,0.0884857460199926,0.2367816091954023,0.2205882352941176,0.354152,15.4,7.106821106821107,12,1.9680095717319035,1.5706933478246972,309,98,137,14,0.021484,0,1.147884909140019,0.2814715097625183,0.0164517664625791,0.3992,418,2.980519112789052,7,0.13792885407064,180,19.0,621,3
2025-11-04 10:25:00+00:00,20251104_1025,rrc05,0.2890633651811576,0.2425,11,0.0822784810126582,0.2413793103448276,0.2307692307692307,0.356513,15.8,6.029407962771458,11,1.9823019444804917,0.1802841277853897,30,54,3,13,0.051497,6,1.1545849942356528,0.2864800706107637,0.0160994866776199,0.3992,432,2.974672144987899,7,0.064369536254631,7,19.0,266,35
2025-11-04 11:25:00+00:00,20251104_1125,rrc05,0.2889061585951872,0.2441,11,0.083089905874716,0.2413793103448276,0.2435897435897435,0.35756,15.8,5.89762779819579,11,1.9246561707893564,0.3673904761904762,1,35,2,14,0.040399,9,1.1542818172340106,0.2900285159398414,0.0154149604298914,0.3992,429,2.978669183577159,5,0.0956748993640776,7,18.0,211,38
2025-11-04 12:00:00+00:00,20251104_1200,rrc05,0.2889050279062919,0.2433,11,0.0819620253164557,0.2413793103448276,0.2435897435897435,0.35756,15.8,6.534291019251442,13,1.4974053498551254,1.855855078714686,13,61,393,14,0.017259,175,1.1606333168811782,0.2890488885272237,0.0153585764870958,0.3992,431,2.974203110635823,6,0.22373302552481,274,18.0,2787,10
2025-11-04 12:10:00+00:00,20251104_1210,rrc05,0.2889050279062921,0.2433,11,0.0819620253164557,0.2413793103448276,0.2435897435897435,0.35756,15.8,6.368983514207605,12,1.8783814197396715,1.0153043170559095,8,70,11,14,0.025519,0,1.1606333168811782,0.2890488885272237,0.0153585764870958,0.3992,431,2.974203110635823,5,0.1287949308672946,3,18.0,1809,8
2025-11-04 12:15:00+00:00,20251104_1215,rrc05,0.2890072603312988,0.2425,11,0.0819620253164557,0.2413793103448276,0.2435897435897435,0.35756,15.8,6.687940888113059,13,1.5419712608268732,1.490445201941948,2,39,177,14,0.049015,105,1.160791910638709,0.2871049862785852,0.0160639976197639,0.3992,433,2.973875587379727,5,0.1656548440094534,272,19.0,3442,20
