window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,unique_peers,as_path_max,edit_distance_dict_5,edit_distance_max,unique_as_path_max,flaps,nadas,origin_changes,ego_filter_ratio,ego_origin_violations,avg_ixp_cosine_dist,betweenness_skewness,clustering_avg_local,degeneracy,kirchhoff_index,median_edge_ixp_cosine_dist,spectral_gap,as_path_avg,as_path_std,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_6,ego_avg_violation_depth,ego_valley_free_violations,ego_vf_paths_frac,vf_rate_delta,new_prefixes,rich_club_p25,unique_prefixes_wd
2025-11-01 01:00:00+00:00,20251101_0100,rrc04,0.2206,24,0.2121212121212121,0.4924731182795699,0.7416666666666667,0.197682,28.2,8,10,42,6,37,48,226,98,0.049707911036036,0,0.391174,13.06137308423785,0.5896879441829314,12,40411.2799462764,0.204393,17.96692887252655,4.159538066723695,1.477472008168588,1.892922794117647,256,1,0.517,13755,0.689372,0.001652,135,0.0631284916201117,403
2025-11-01 01:05:00+00:00,20251101_0105,rrc04,0.2225,24,0.2131202131202131,0.4989247311827957,0.7583333333333333,0.197465,28.2,9,8,25,6,28,23,201,84,0.036894804215547,0,0.391129,13.085263061987687,0.5922746657318781,12,40408.04805259798,0.20394,18.21635628751745,4.235849056603773,1.3901593417632867,1.777634130575307,227,3,0.471,18273,0.721034,0.029966,42,0.0633147113594041,343
2025-11-01 01:10:00+00:00,20251101_0110,rrc04,0.2219,24,0.2127872127872128,0.4967741935483871,0.75,0.197372,28.2,11,7,1,5,34,14,339,82,0.0575081499592502,0,0.391129,13.085150239775947,0.591215431290197,12,40409.255507137605,0.204201,18.237567273974285,3.9315975286849074,1.040546132914042,1.682328907048008,312,0,0.5155,11335,0.596788,0.01656,230,0.0632526381129733,1094
2025-11-01 01:15:00+00:00,20251101_0115,rrc04,0.2212,24,0.2124542124542124,0.4946236559139785,0.7416666666666667,0.197321,28.2,8,6,16,5,29,25,327,275,0.0695774153954059,0,0.391129,13.085699737661065,0.5902019784843838,12,40409.87868496203,0.204297,18.18767345651535,3.3432787937119026,0.7887795635338232,1.558478492712407,295,0,0.4863,21200,0.744315,0.040028,278,0.0631905648665425,831
2025-11-01 01:20:00+00:00,20251101_0120,rrc04,0.2212,24,0.2124542124542124,0.4946236559139785,0.7416666666666667,0.197321,28.2,9,7,14,6,36,21,293,105,0.0448567877684326,0,0.391129,13.085699737661065,0.5902019784843838,12,40409.87868496203,0.204297,18.18767345651535,3.861544037694817,0.9841215484099258,1.7129971299712996,330,1,0.5149,17124,0.596746,0.077588,270,0.0631905648665425,303
2025-11-01 01:25:00+00:00,20251101_0125,rrc04,0.2225,24,0.2131202131202131,0.4989247311827957,0.7583333333333333,0.197465,28.2,10,7,7,5,32,47,209,67,0.0425536028459292,0,0.391129,13.085263061987687,0.5922746657318781,12,40408.04805259798,0.20394,18.21635628751745,4.353305785123967,1.3587383650615117,1.8519362186788155,259,0,0.4765,14249,0.636436,0.049562,95,0.0633147113594041,243
2025-11-01 01:30:00+00:00,20251101_0130,rrc04,0.2217,24,0.2510974539069359,0.4967741935483871,0.75,0.197292,28.2,10,7,12,6,34,14,309,44,0.0382415374394373,0,0.391129,13.084864247175991,0.5903595244075424,12,40395.50921736654,0.204297,18.23332007862626,3.75531914893617,1.043325815240491,1.5042075736325389,378,2,0.5179,12868,0.536069,0.073435,166,0.0633147113594041,647
2025-11-01 01:35:00+00:00,20251101_0135,rrc04,0.2207,24,0.2430641821946169,0.4967741935483871,0.75,0.196188,28.2,9,8,4,5,31,10,504,80,0.0423350641163882,0,0.391111,13.109543400136886,0.5900351902002976,12,40496.06435070746,0.203409,18.359011050233057,3.6678048780487806,1.0401353109481104,1.503866745984533,364,0,0.4836,15688,0.651127,0.04569,228,0.0626555764677311,490
2025-11-01 01:40:00+00:00,20251101_0140,rrc04,0.2211,24,0.2506584723441615,0.4946236559139785,0.7416666666666667,0.197241,28.2,9,7,5,5,31,13,230,77,0.0316721171619508,0,0.391129,13.08541383780035,0.5893460716017292,12,40396.13236130779,0.204393,18.18357265314299,3.640733712839975,1.136265465531798,1.6026722925457102,256,0,0.5212,17234,0.732004,0.016,67,0.0632526381129733,164
2025-11-01 01:45:00+00:00,20251101_0145,rrc04,0.2211,24,0.2506584723441615,0.4946236559139785,0.7416666666666667,0.197241,28.2,9,7,1,5,32,11,446,36,0.0282298886379565,0,0.391129,13.085413837800353,0.5893460716017292,12,40396.13236130779,0.204393,18.18357265314299,3.635057471264368,1.107785096613823,1.5873015873015872,164,0,0.4984,17704,0.715982,0.03568,59,0.0632526381129733,392
2025-11-01 01:50:00+00:00,20251101_0150,rrc04,0.2211,24,0.2506584723441615,0.4946236559139785,0.7416666666666667,0.197241,28.2,10,7,5,5,34,17,405,42,0.0339182726121817,0,0.391129,13.08541383780035,0.5893460716017292,12,40396.13236130779,0.204393,18.18357265314299,3.750955414012739,1.0210104989940478,1.6439828080229226,282,0,0.5073,12342,0.511407,0.091247,142,0.0632526381129733,350
2025-11-01 01:55:00+00:00,20251101_0155,rrc04,0.2215,24,0.2510974539069359,0.4967741935483871,0.75,0.197254,28.2,9,6,0,4,31,23,224,81,0.0359735099337748,0,0.391129,13.081792235418776,0.5900306446090418,12,40379.00552596147,0.204393,18.18259921484044,3.57312925170068,1.002992212648413,1.6028858218318696,243,0,0.5005,16743,0.728368,0.013609,121,0.0633767846058348,210
2025-11-01 02:00:00+00:00,20251101_0200,rrc04,0.2217,24,0.2510974539069359,0.4967741935483871,0.75,0.197292,28.2,10,8,0,4,33,24,318,79,0.0419002879224124,0,0.391129,13.084864247175991,0.5903595244075424,12,40395.50921736654,0.204297,18.23332007862626,3.832807570977918,1.1186414337592614,1.671990171990172,212,0,0.5243,16227,0.701668,0.019383,191,0.0633147113594041,744
2025-11-01 02:10:00+00:00,20251101_0210,rrc04,0.2217,24,0.2510974539069359,0.4967741935483871,0.75,0.197292,28.2,10,8,4,5,30,16,220,77,0.0260862106991447,0,0.391129,13.08486424717599,0.5903595244075424,12,40395.50921736654,0.204297,18.23332007862626,3.649889380530973,0.9956685322750536,1.37524557956778,443,0,0.4976,18387,0.574357,0.064746,174,0.0633147113594041,300
2025-11-01 02:15:00+00:00,20251101_0215,rrc04,0.2214,24,0.2146274777853725,0.4967741935483871,0.7416666666666667,0.198263,28.2,8,7,6,5,31,129,453,164,0.0491747490216096,0,0.391149,13.0635591814745,0.5891850832022093,12,40252.239853966006,0.206404,18.05133062344001,3.645965770171149,0.9113545588299607,1.559090909090909,318,0,0.5074,16523,0.703889,0.029322,253,0.0632728642269788,521
2025-11-01 02:20:00+00:00,20251101_0220,rrc04,0.2219,24,0.2127872127872128,0.4967741935483871,0.75,0.197372,28.2,9,6,1,5,28,22,320,176,0.0657939495023756,0,0.391129,13.085150239775947,0.591215431290197,12,40409.255507137605,0.204201,18.237567273974285,3.8731067602512006,0.804088980259797,1.7547089041095891,328,0,0.4848,16079,0.583914,0.069153,526,0.0632526381129733,519
2025-11-01 02:25:00+00:00,20251101_0225,rrc04,0.2212,24,0.2124542124542124,0.4946236559139785,0.7416666666666667,0.197321,28.2,9,7,2,5,29,14,453,154,0.0240957084787671,0,0.391129,13.085699737661075,0.5902019784843838,12,40409.87868496203,0.204297,18.18767345651535,3.4822047244094487,0.8147089364959774,1.4251432664756447,565,0,0.5078,20023,0.415762,0.127194,348,0.0631905648665425,549
2025-11-01 02:30:00+00:00,20251101_0230,rrc04,0.2212,24,0.2124542124542124,0.4946236559139785,0.7416666666666667,0.197321,28.2,11,8,1,6,36,11,603,39,0.0242199856853787,0,0.391129,13.085699737661066,0.5902019784843838,12,40409.87868496203,0.204297,18.18767345651535,3.734022556390977,1.056792738349197,1.3949152542372882,327,1,0.4922,18118,0.65551,0.037549,287,0.0631905648665425,453
2025-11-01 02:35:00+00:00,20251101_0235,rrc04,0.2222,24,0.2146274777853725,0.4967741935483871,0.75,0.198344,28.2,9,7,1,5,27,17,336,173,0.0328027277865908,0,0.391149,13.062722498505558,0.590044102666636,12,40253.33858379618,0.20684,18.0607124886057,3.782409042741081,1.0049284858138805,1.7061128526645768,308,0,0.5292,12204,0.54042,0.048368,232,0.0632728642269788,654
2025-11-01 02:40:00+00:00,20251101_0240,rrc04,0.2212,24,0.2124542124542124,0.4946236559139785,0.7416666666666667,0.197321,28.2,8,7,4,6,34,72,423,117,0.0568647074879446,0,0.391129,13.085699737661065,0.5902019784843838,12,40409.87868496203,0.204297,18.18767345651535,4.304633585277687,1.1513655195668593,1.7950224680262703,253,1,0.4971,19687,0.778116,0.003438,41,0.0631905648665425,690
2025-11-01 02:45:00+00:00,20251101_0245,rrc04,0.2219,24,0.2127872127872128,0.4967741935483871,0.75,0.197372,28.2,9,8,8,5,28,70,241,198,0.0889967363917682,0,0.391129,13.085150239775947,0.591215431290197,12,40409.255507137605,0.204201,18.237567273974285,4.087319356808467,0.7517000271167606,1.8146785018402247,280,0,0.5302,12228,0.607062,0.042519,265,0.0632526381129733,200
2025-11-01 02:50:00+00:00,20251101_0250,rrc04,0.2217,24,0.2131202131202131,0.4989247311827957,0.75,0.197338,28.2,11,6,2,5,29,24,379,46,0.0390141764954473,0,0.391129,13.0854388938057,0.5913726820773924,12,40407.5329331784,0.20394,18.27969238502156,3.57492795389049,0.9928393563894464,1.5267649340574088,240,0,0.4649,13524,0.696232,0.014414,69,0.0633147113594041,443
2025-11-01 02:55:00+00:00,20251101_0255,rrc04,0.2211,24,0.2127872127872128,0.4967741935483871,0.7416666666666667,0.197291,28.2,9,8,3,5,32,14,391,46,0.0278170811756983,0,0.391129,13.085988557373314,0.590362178521867,12,40408.14234811521,0.204201,18.228332815241245,3.383384146341464,1.0539084115986197,1.5220282626766417,246,0,0.5275,22480,0.717927,0.045587,77,0.0632526381129733,342
2025-11-01 03:05:00+00:00,20251101_0305,rrc04,0.2217,26,0.2131202131202131,0.4989247311827957,0.7416666666666667,0.197377,28.2,9,8,0,4,30,12,250,176,0.0422749664128974,0,0.391129,13.087548748192573,0.5903704056658938,12,40405.81538476782,0.204018,18.261880524478983,3.6676171079429736,0.839813976006369,1.5058990089664936,400,0,0.5154,12528,0.487762,0.085174,122,0.0633147113594041,283
2025-11-01 03:10:00+00:00,20251101_0310,rrc04,0.2219,24,0.2127872127872128,0.4967741935483871,0.75,0.197372,28.2,11,7,7,5,30,67,380,195,0.0628743997227585,0,0.391129,13.085150239775947,0.591215431290197,12,40409.255507137605,0.204201,18.237567273974285,4.010296010296011,0.8426070571915971,1.6412319644839068,363,0,0.5029,21440,0.634653,0.061458,79,0.0632526381129733,2027
2025-11-01 03:15:00+00:00,20251101_0315,rrc04,0.2211,24,0.2506584723441615,0.4946236559139785,0.7416666666666667,0.197241,28.2,10,7,0,4,27,70,492,186,0.0645477353364706,0,0.391129,13.085413837800353,0.5893460716017292,12,40396.13236130779,0.204393,18.18357265314299,3.7525468287873807,0.857474343175031,1.66228226093139,358,0,0.5199,15104,0.750836,-0.011341,94,0.0632526381129733,499
2025-11-01 03:20:00+00:00,20251101_0320,rrc04,0.2219,24,0.2114552114552114,0.4989247311827957,0.75,0.19823,28.2,9,7,3,5,32,14,632,61,0.0522349375971928,0,0.391149,13.062722397366526,0.5893435736569098,12,40237.92991994463,0.206864,18.099418368926106,3.521856449001619,1.0314610445913186,1.6080691642651297,337,0,0.4907,18366,0.756816,0.002096,66,0.0633984056242546,1037
2025-11-01 03:25:00+00:00,20251101_0325,rrc04,0.2223,24,0.2515364354697103,0.4989247311827957,0.7583333333333333,0.197385,28.2,9,7,6,5,29,13,550,74,0.0462414948415568,0,0.391129,13.084976967735177,0.5914187588492236,12,40394.30184537357,0.204201,18.212059103244023,4.133254716981132,1.4455474173028542,1.6959370904325033,258,0,0.5272,14471,0.596424,0.062955,125,0.0633767846058348,504
2025-11-01 03:30:00+00:00,20251101_0330,rrc04,0.2217,24,0.2510974539069359,0.4967741935483871,0.75,0.197292,28.2,11,8,32,6,31,12,551,67,0.0538839593479662,0,0.391129,13.08486424717599,0.5903595244075424,12,40395.50921736654,0.204297,18.23332007862626,4.377099236641222,1.43131429953643,1.7593201754385963,347,15,0.4959,18381,0.618642,0.069017,68,0.0633147113594041,1881
2025-11-01 03:35:00+00:00,20251101_0335,rrc04,0.2214,24,0.2107892107892107,0.4946236559139785,0.7416666666666667,0.198212,28.2,9,8,3,5,27,16,440,46,0.0478959563495029,0,0.391149,13.06298537423118,0.5881644058753699,12,40240.26414606259,0.206864,18.006092315715236,3.599737532808399,1.1516182040335845,1.5287009063444108,288,0,0.5162,13162,0.686596,0.004854,122,0.0632728642269788,344
2025-11-01 03:40:00+00:00,20251101_0340,rrc04,0.2215,24,0.2515364354697103,0.4989247311827957,0.75,0.197258,28.2,9,6,4,5,34,45,524,82,0.0531424047177023,0,0.391129,13.085152899121752,0.5905167751947379,12,40393.80354310184,0.204201,18.275648120773027,3.795731707317073,0.998298808034322,1.66177908113392,360,0,0.5012,24834,0.758942,0.036609,170,0.0633767846058348,454
2025-11-01 03:45:00+00:00,20251101_0345,rrc04,0.2211,24,0.2506584723441615,0.4946236559139785,0.7416666666666667,0.197241,28.2,9,6,0,4,33,13,416,43,0.0422565926323559,0,0.391129,13.085413837800354,0.5893460716017292,12,40396.13236130779,0.204393,18.18357265314299,3.468122270742358,1.1424296518877308,1.377110694183865,254,0,0.518,15782,0.704244,0.020482,33,0.0632526381129733,322
2025-11-01 03:50:00+00:00,20251101_0350,rrc04,0.2222,24,0.2111222111222111,0.4967741935483871,0.75,0.19837,28.2,11,6,7,5,31,21,508,74,0.0520528304637853,0,0.391149,13.06346883704657,0.589587443695568,12,40256.95364819895,0.207326,18.05645809369738,3.7370833333333335,0.9815088178608976,1.5879194630872484,359,0,0.4919,17495,0.543555,0.084001,142,0.0632728642269788,757
2025-11-01 03:55:00+00:00,20251101_0355,rrc04,0.2227,24,0.2131202131202131,0.4989247311827957,0.75,0.197553,28.2,9,7,5,6,32,18,285,50,0.0417293729372937,0,0.391129,13.08780985373611,0.5916072102656883,12,40424.13011056502,0.204393,18.278498847428125,3.397495361781076,0.9668151544643429,1.3583333333333334,442,2,0.5199,13589,0.478281,0.104323,137,0.0632526381129733,197
2025-11-01 04:00:00+00:00,20251101_0400,rrc04,0.2224,24,0.2146274777853725,0.4967741935483871,0.75,0.198452,28.2,9,8,6,6,31,13,559,45,0.0463401149933657,0,0.391149,13.063755806268624,0.5904465666950034,12,40270.66533939121,0.207153,18.060589358921337,3.569193742478941,1.13865440184818,1.559939301972686,270,1,0.4989,24172,0.784421,0.012702,315,0.0632100935283409,1331
2025-11-01 04:05:00+00:00,20251101_0405,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,9,8,1,5,32,13,288,47,0.0344331676048814,0,0.391129,13.08618059989364,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,3.3821243523316062,1.0639154845259549,1.274962742175857,381,0,0.5284,12779,0.494238,0.094401,132,0.0631905648665425,260
2025-11-01 04:15:00+00:00,20251101_0415,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,9,8,9,6,30,14,295,107,0.0427546915215272,0,0.391129,13.086180599893645,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,3.7208245981830887,1.0569155849141851,1.3846971307120084,400,1,0.5065,17229,0.531066,0.09677,236,0.0631905648665425,157
2025-11-01 04:20:00+00:00,20251101_0420,rrc04,0.2224,24,0.2146274777853725,0.4967741935483871,0.75,0.198452,28.2,8,8,7,5,26,12,253,54,0.0337356286630317,0,0.391149,13.063755806268624,0.5904465666950034,12,40270.66533939121,0.207153,18.060589358921337,3.9122862571247614,0.9926405296817126,1.2369042000943842,418,0,0.489,19301,0.414681,0.224538,385,0.0632100935283409,124
2025-11-01 04:25:00+00:00,20251101_0425,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,8,7,8,5,33,127,275,195,0.058368326334733,0,0.391129,13.086180599893636,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,4.016845329249617,0.9529849506510452,1.7074089577228966,333,0,0.5227,13153,0.681236,0.00953,184,0.0631905648665425,290
2025-11-01 04:30:00+00:00,20251101_0430,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,11,6,6,5,30,45,295,185,0.0662929346858871,0,0.391129,13.086180599893645,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,3.946233292831106,0.7794620020955212,2.0116240451677183,196,0,0.4799,14165,0.676046,0.020873,125,0.0631905648665425,338
2025-11-01 04:35:00+00:00,20251101_0435,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,9,6,2,5,29,16,207,42,0.027486576323191,0,0.391129,13.08618059989364,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,3.4959807073954985,1.106180946333536,1.5820642978003383,205,0,0.5244,14520,0.695864,0.000628,32,0.0631905648665425,210
2025-11-01 04:40:00+00:00,20251101_0440,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,8,6,3,5,34,15,241,50,0.025416292334371,0,0.391129,13.08618059989364,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,3.477547078705939,0.9248856670846728,1.4046632124352332,493,0,0.492,15879,0.378559,0.196256,98,0.0631905648665425,311
2025-11-01 04:45:00+00:00,20251101_0445,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,8,8,1,5,29,10,293,36,0.0261277488569109,0,0.391129,13.08618059989364,0.5916164082480181,12,40426.63637038642,0.204393,18.23764816774096,3.62133072407045,1.2636928728921042,1.3581599123767798,248,0,0.5255,11090,0.574935,0.05376,65,0.0631905648665425,273
2025-11-01 04:50:00+00:00,20251101_0450,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,11,6,1,5,30,10,253,39,0.0265392559828079,0,0.391129,13.085894539518756,0.5907605013653635,12,40412.88586663881,0.204393,18.23344778289842,3.5664335664335662,1.0713692957296133,1.513089005235602,198,0,0.5231,15909,0.681493,0.051804,24,0.0632526381129733,230
2025-11-01 04:55:00+00:00,20251101_0455,rrc04,0.2216,24,0.2107892107892107,0.4946236559139785,0.7416666666666667,0.198318,28.2,8,7,0,4,30,13,225,90,0.0355102233555272,0,0.391149,13.06401833697031,0.5885664105441948,12,40257.586791789545,0.207499,18.00587082616805,3.590909090909091,0.8881804494556587,1.881141045958796,369,0,0.4908,14278,0.388615,0.146914,307,0.0632100935283409,137
2025-11-01 05:00:00+00:00,20251101_0500,rrc04,0.2223,26,0.2519754170324846,0.5010752688172043,0.75,0.197452,28.2,8,8,3,5,35,15,347,61,0.040508926739175,0,0.391129,13.087744055351967,0.5909262724509043,12,40408.86784506937,0.204393,18.309680267275827,3.5779490219324246,1.0608697677219203,1.6762886597938145,231,0,0.4919,12658,0.629138,0.041268,194,0.0633767846058348,273
2025-11-01 05:05:00+00:00,20251101_0505,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,8,8,1,5,29,15,226,73,0.0289562391812687,0,0.391129,13.085894539518758,0.5907605013653635,12,40412.88586663881,0.204393,18.23344778289842,3.595289079229122,1.0648705179245677,1.4739454094292803,244,0,0.5201,16552,0.674214,0.046634,123,0.0632526381129733,436
2025-11-01 05:10:00+00:00,20251101_0510,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,11,7,8,5,29,164,840,334,0.0683063279064671,0,0.391129,13.085894539518758,0.5907605013653635,12,40412.88586663881,0.204393,18.23344778289842,4.239595579590877,1.1063882856680234,1.7412131519274376,280,0,0.4835,23855,0.789338,0.009316,673,0.0632526381129733,743
2025-11-01 05:20:00+00:00,20251101_0520,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,8,6,2,5,32,14,327,46,0.0302202276469843,0,0.391129,13.08589453951876,0.5907605013653635,12,40412.88586663881,0.204393,18.23344778289842,3.5635687732342007,1.0974859222875717,1.578099838969404,237,0,0.519,14578,0.602912,0.026971,26,0.0632526381129733,301
2025-11-01 05:25:00+00:00,20251101_0525,rrc04,0.2222,24,0.2111222111222111,0.4967741935483871,0.75,0.19837,28.2,9,6,0,4,30,9,219,40,0.0283973758200562,0,0.391149,13.063468837046573,0.589587443695568,12,40256.95364819895,0.207326,18.05645809369738,3.4394661582459487,1.023766293967872,1.43248730964467,225,0,0.4865,12521,0.646432,0.030486,42,0.0632728642269788,150
2025-11-01 05:30:00+00:00,20251101_0530,rrc04,0.2219,24,0.2131202131202131,0.4989247311827957,0.75,0.197447,28.2,10,6,0,4,30,10,337,48,0.0224758124534854,0,0.391129,13.086469247847422,0.5917741166743082,12,40424.91372672448,0.204393,18.27965319456693,3.4993006993006994,0.9811018001547192,1.4149606299212598,267,0,0.5372,18888,0.525525,0.143514,139,0.0632526381129733,350
2025-11-01 05:35:00+00:00,20251101_0535,rrc04,0.2204,24,0.2124542124542124,0.4967741935483871,0.7416666666666667,0.197428,28.2,8,8,5,5,27,14,168,46,0.0217427282883031,0,0.391129,13.0899640939366,0.5908668565139759,12,40415.53871020478,0.20394,18.214371858932463,3.586803677663602,0.9853686132453944,1.584870848708487,291,0,0.4738,18822,0.481955,0.111536,84,0.0631905648665425,226
2025-11-01 05:40:00+00:00,20251101_0540,rrc04,0.2212,24,0.2127872127872128,0.4967741935483871,0.7416666666666667,0.1974,28.2,9,8,5,5,33,14,213,75,0.0438911765405945,0,0.391129,13.087018642087251,0.5907631554796882,12,40425.52326609911,0.204393,18.228152971662,3.449184441656211,1.1896139629729825,1.5508650519031142,199,0,0.5334,9097,0.621856,-0.000868,103,0.0631905648665425,204
2025-11-01 05:45:00+00:00,20251101_0545,rrc04,0.2212,24,0.2146274777853725,0.4967741935483871,0.7416666666666667,0.198201,28.2,8,8,4,5,28,12,423,39,0.0302300973089611,0,0.391149,13.063678704056278,0.5891696691141425,12,40236.40054294271,0.205384,18.06619785006713,3.562615669339914,1.1490453658650943,1.212036389083275,461,0,0.4869,23091,0.541969,0.151317,167,0.0633356349256167,1278
2025-11-01 05:50:00+00:00,20251101_0550,rrc04,0.2211,24,0.2127872127872128,0.4967741935483871,0.7416666666666667,0.197291,28.2,10,8,2,5,34,10,603,39,0.0374960822862352,0,0.391129,13.085988557373316,0.590362178521867,12,40408.14234811521,0.204201,18.228332815241245,3.538808664259928,1.1465872646284498,1.4480077745383868,238,0,0.5422,19561,0.748488,0.012793,45,0.0632526381129733,1224
