window_start,window_id,collector,adj_eig_ratio_1_2,algebraic_connectivity,ann_rate,ann_wd_ratio,announcements,as_path_avg,as_path_max,as_path_std,asn,assortativity,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,avg_neighbor_degree,avg_path_length,avg_violation_depth,betweenness_centrality,betweenness_max,betweenness_mean,betweenness_skewness,betweenness_std,closeness_centrality,clustering_avg_local,clustering_global,core_mean,core_median,core_number,core_std,degeneracy,degree,degree_centrality,density,diameter,dups,eccentricity,edge_connectivity,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,ego_avg_violation_depth,ego_edges,ego_filter_ratio,ego_max_violation_depth,ego_nodes,ego_nodes_dynamic,ego_origin_violations,ego_transit_vf_rate,ego_transit_violations,ego_updates_filtered,ego_updates_total,ego_valley_free_paths_checked,ego_valley_free_paths_total,ego_valley_free_violation_rate,ego_valley_free_violations,ego_vf_paths_frac,eigenvector_centrality,flaps,frac_p2c_edges,frac_p2p_edges,frac_unknown_edges,imp_wd,imp_wd_dpath,imp_wd_spath,innermost_core_size,is_ixp,is_tier1,ixp_vector_norm,kirchhoff_index,local_clustering,log_spanning_trees,max_violation_depth,mean_adamic_adar,mean_jaccard,median_edge_ixp_cosine_dist,n_customers,n_edges,n_edges_missing_ixp_data,n_edges_with_ixp_data,n_ixp_in_subgraph,n_ixp_memberships,n_nodes,n_peers,n_providers,n_tier1_in_subgraph,n_unknown_rel,nadas,natural_connectivity,new_prefixes,node_clique_number,node_connectivity,number_rare_ases,origin_IGP,origin_INCOMPLETE,origin_changes,p2c_ratio,p2p_ratio,pagerank,percolation_limit,provider_ratio,radius,rare_ases_ratio,rel_coverage,rich_club_p25,rich_club_p50,rich_club_p75,rich_club_p90,rich_club_p95,segment,spectral_gap,spectral_radius,std_edge_ixp_cosine_dist,symmetry_ratio,total_updates,unique_as_path_max,unique_peers,unique_prefixes_ann,unique_prefixes_wd,valley_free_paths_checked,valley_free_violation_rate,valley_free_violations,vf_rate_delta,wd_ann_ratio,wd_rate,withdrawals,iso_forest_score,lof_score,statistical_score,elliptic_score,hdbscan_outlier_score,hdbscan_unscored,equal_consensus_score,fourier_template,fourier_residual,fourier_residual_z,cluster,hdbscan_cluster,kmeans_cluster,kmeans_small_cluster_flag,kmeans_label_boosted,anomaly_votes,consensus_score,discovered_label_pre_kmeans,discovered_label,label_stability_score,label_flip_rate,bootstrap_modal_label,bootstrap_modal_agreement
2025-11-01 00:15:00+00:00,20251101_0015,rrc04,2.751553912513037,0.3266506725781932,55.92307692307692,51.608024691358025,16721,3.949046109682435,9,0.7236019057667499,3352,-0.4291903453647237,0.264874,0.391174,5.376811594202898,2.385542913677962,0.5215,0.3054188824547179,0.5831351326355408,0.0044694932699289,13.06053443738532,0.0379341670639542,0.5623869801084991,0.589846965723334,0.1307804168686379,4.285256410256411,3.0,4.0,3.3919267742606247,12,69.0,0.2218649517684887,0.0254555198285101,4,582,2.0,1,1.4163715072805982,223,1452,520,284,56,5,1,6,45,1046,0.5059,1235,0.0856640281442392,0.875,312,312,0,0.0,0,17045,198975,178217,178408,0.118962,21201,0.91585,0.0200889835349866,17,0.7684,0.2211,0.0105,369,327,42,24,0.0,0.0,6.082763,40396.909691211295,0.0004262574595055,395.6765693253115,0.875,2.06997416219809,0.0943974808539016,0.204393,68.0,1235,8,1227,0,3.0,312,0.0,1.0,10,0.0,399,22.55184670280637,14091,3.0,1,146,13783,2937,84,0.9855,0.0,0.0489870997898295,0.0353421207250523,0.0145,2,0.0022110491882723,0.9895,0.0632526381129733,0.0936294442706704,0.2506584723441615,0.4946236559139785,0.75,1,18.011624183793035,28.294849869921585,0.197653,28.2,17045,28,10,14180,262,194592,0.137431,26743,-0.018469,0.0193768315292147,1.0836120401337792,324,-0.0561717678565582,-1.1055086127687064,0.14728682170542637,-48851.58635791551,0.9732834796402551,False,0.8,2618.020704629311,14426.97929537069,14.474396946674254,-1,-1,0,False,False,4.0,0.780162702783588,high_confidence_anomaly,high_confidence_anomaly,0.75,0.25,high_confidence_anomaly,0.75
2025-11-01 09:10:00+00:00,20251101_0910,rrc04,2.799166865413958,0.3268635164410157,75.6923076923077,24.127931769722814,22632,3.695519618239661,7,0.5237003958408281,3352,-0.4291813684867088,0.263571,0.391129,5.391304347826087,2.3843680435320307,0.5251,0.3050557784229413,0.5845801600402482,0.0044657033662323,13.08637899075805,0.0379842494208184,0.5623869801084991,0.5933370530235241,0.1322778509264909,4.282051282051282,3.0,4.0,3.3907772193431267,12,69.0,0.2218649517684887,0.0254967433424025,4,12205,2.0,1,2.040966738454176,253,7057,5230,8298,50,7,0,5,34,1669,0.5092,1237,0.2721237660913236,0.8571,312,312,0,0.0,0,23570,86615,66523,66741,0.284503,18926,0.823009,0.0200436221789251,17,0.768,0.2223,0.0097,5031,5004,27,24,0.0,0.0,6.082763,40405.75412344614,0.0004262574595055,395.5887318151079,0.8571,2.098669642872799,0.0955398753472403,0.203505,68.0,1237,8,1229,0,3.0,312,0.0,1.0,10,0.0,462,22.69738721822736,1708,3.0,1,3,22102,530,44,0.9855,0.0,0.0489695606388205,0.0351612613715413,0.0145,2,3.586929229886294e-05,0.9903,0.0633767846058348,0.093837973099781,0.2134532134532134,0.4989247311827957,0.7583333333333333,2,18.28008492840307,28.44039038967398,0.197498,28.2,23570,31,11,1737,891,80829,0.302651,24463,-0.018148,0.0414457405443619,3.137123745819398,938,-0.09149954944202732,-1.03150038215527,0.12403100775193798,-1740.7258396626203,0.9614039216887393,False,0.6,2597.176457786687,20972.823542213315,21.0417556459625,-1,-1,0,False,False,3.0,0.5692189364798577,likely_anomaly,likely_anomaly,0.95,0.050000000000000044,likely_anomaly,0.95
2025-11-01 14:30:00+00:00,20251101_1430,rrc04,2.797120592098973,0.3267329788611733,17.224080267558527,1.302478502781993,5150,3.442135922330097,7,0.8138269679870224,3352,-0.4283725801446881,0.264242,0.391129,5.391304347826087,2.3843062082611923,0.4771,0.3052541547777108,0.5842751907731161,0.0044655038976167,13.073869517929648,0.0379846307659326,0.5623869801084991,0.5898959796546861,0.1300572457708882,4.285256410256411,3.0,4.0,3.388144952079982,12,69.0,0.2218649517684887,0.0254761315854563,4,2215,2.0,1,1.3657613535173645,1011,1555,1318,503,90,15,0,5,288,403,0.4723,1236,0.0472964548439383,0.8889,312,312,0,0.0,0,9104,192488,101119,101346,0.515057,52082,0.638882,0.0201728815191693,17,0.7678,0.2209,0.0113,962,777,185,24,0.0,0.0,6.082763,40374.32754985841,0.0004262574595055,395.88930432966015,0.8889,2.066631557017388,0.0939343647165917,0.204393,68.0,1236,8,1228,0,3.0,312,0.0,1.0,10,0.0,588,22.598474467445023,513,3.0,1,12,3547,1503,280,0.9855,0.0,0.0489815587363435,0.0352839754084252,0.0145,2,0.0006769334912844,0.9887,0.0633147113594041,0.0927029804727646,0.2550881953867028,0.5011494252873563,0.7416666666666667,2,18.209101608538155,28.341477637500468,0.196602,28.2,9104,29,11,658,3085,158275,0.377438,59739,0.137619,0.7677669902912622,13.224080267558527,3954,-0.024809217062480293,-1.6182551451078466,0.1434108527131783,590.0591648879185,0.8442298538954071,False,0.6,2759.5790692832707,6344.420930716729,6.365273358190046,-1,-1,0,False,False,3.0,0.5973436188600307,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 17:15:00+00:00,20251101_1715,rrc04,2.7510796169280383,0.3266149102023278,38.17725752508361,34.07462686567164,11415,3.6576434515987737,7,0.6170629269047809,3352,-0.4293227196184334,0.265415,0.391174,5.376811594202898,2.385645972462693,0.5441,0.3054386495907798,0.5832336283887535,0.0044698257176215,13.059951890765312,0.0379409243654888,0.5623869801084991,0.5900223439036955,0.1302997962549723,4.282051282051282,3.0,4.0,3.3888861943706217,12,69.0,0.2218649517684887,0.025434908071564,4,2402,2.0,1,2.067928846353896,392,2078,3656,3460,26,1,0,5,118,1711,0.5341,1234,0.1746043539638903,0.8889,312,312,0,0.0,0,11750,67295,46486,46661,0.290475,13503,0.742185,0.0201350084954214,21,0.769,0.2204,0.0105,5133,3415,1718,24,0.0,0.0,6.082763,40402.80253501718,0.0004262574595055,395.5176726137392,0.8889,2.063687477258743,0.09388142069097,0.204393,68.0,1234,8,1226,0,3.0,312,0.0,1.0,10,0.0,241,22.531894313040453,1778,3.0,1,10,10781,634,61,0.9855,0.0,0.0489917641012421,0.0353670601533614,0.0145,2,0.0002395094845755,0.9895,0.0631905648665425,0.0935251798561151,0.2546359113523292,0.4988505747126436,0.75,3,17.99715149755741,28.27489747985048,0.197538,28.2,11750,30,9,1802,321,62634,0.30204,18918,-0.011565,0.0293473499780989,1.120401337792642,335,-0.029252807732429997,-1.0914504028431193,0.09689922480620156,-155.37681483510903,0.9655720681085068,False,0.6,2784.5939383603336,8965.406061639667,8.994872971498067,-1,-1,0,False,False,3.0,0.5692189364798577,likely_anomaly,likely_anomaly,0.95,0.050000000000000044,likely_anomaly,0.95
2025-11-01 17:20:00+00:00,20251101_1720,rrc04,2.738757481992834,0.3267642297937169,56.19063545150502,22.25298013245033,16801,3.787810249389917,9,0.578202445344264,3352,-0.4298677757476901,0.265105,0.391174,5.376811594202898,2.3854604666501773,0.5192,0.305398769371061,0.5831646291479581,0.0044692273117747,13.06006533277857,0.0379361853661299,0.5623869801084991,0.5910880686198907,0.1310771317391374,4.282051282051282,3.0,4.0,3.3888861943706217,12,69.0,0.2218649517684887,0.0254555198285101,4,5626,2.0,1,2.022801302931596,602,5339,2265,6791,43,3,0,5,386,1707,0.5018,1235,0.2371823450735622,0.8889,312,312,0,0.0,0,17556,74019,55843,56032,0.321473,17952,0.803681,0.0201112380571339,28,0.7684,0.2211,0.0105,5129,5088,41,24,0.0,0.0,6.082763,40401.59632691918,0.0004262574595055,395.5707130057754,0.8889,2.075847148190308,0.0945872408820106,0.204393,68.0,1235,8,1227,0,3.0,312,0.0,1.0,10,0.0,458,22.573937104075057,67,3.0,1,11,16125,676,89,0.9855,0.0,0.0489775578258575,0.0353145498925836,0.0145,2,0.0001728499819293,0.9895,0.0632526381129733,0.0936294442706704,0.2550881953867028,0.5011494252873563,0.7583333333333333,3,17.97760191867967,28.31694027084308,0.197633,28.2,17556,39,8,1758,707,69484,0.340021,23626,-0.018548,0.0449378013213499,2.5250836120401337,755,-0.053612879629388766,-0.9998514976711976,0.1124031007751938,-610.951270470552,0.9616631681384,False,0.6,2783.9373003217615,14772.062699678238,14.820614548529402,-1,-1,0,False,False,3.0,0.5692189364798577,likely_anomaly,likely_anomaly,0.95,0.050000000000000044,likely_anomaly,0.95
2025-11-02 20:30:00+00:00,20251102_2030,rrc04,2.804684444859442,0.3269464794316937,34.75503355704698,7.293661971830986,10357,4.118374046538573,8,0.7706769570241716,3352,-0.4292848389267653,0.264057,0.391129,5.391304347826087,2.384244372990353,0.5047,0.3052712979458489,0.5845671413433063,0.0044653044290011,13.08536351786095,0.0379876424419457,0.5623869801084991,0.5917700591429791,0.1317014446227929,4.285256410256411,3.0,4.0,3.387198836781627,12,69.0,0.2218649517684887,0.0255173550993486,4,3048,2.0,1,2.177593889242521,827,1911,2806,2527,1353,2,0,5,359,689,0.4876,1238,0.0880608956384545,0.8571,312,312,0,0.0,0,11777,133737,77768,78022,0.230879,17955,0.61898,0.0200316767515498,148,0.7666,0.2221,0.0113,2080,1629,451,24,0.0,0.0,6.082763,40375.73593849431,0.0004262574595055,395.9794180017593,0.8571,2.089075657179165,0.0949509853236626,0.202692,68.0,1238,8,1230,0,3.0,312,0.0,1.0,10,0.0,408,22.68048530771834,886,3.0,1,14,8089,2268,604,0.9855,0.0,0.0489702910923986,0.035182169871043,0.0145,2,0.0003282224410371,0.9887,0.0634388578522656,0.0939422375143363,0.2127872127872128,0.503448275862069,0.75,6,18.289197425016667,28.423488479119,0.197167,28.2,11777,34,11,931,1402,125639,0.19439,24423,0.036489,0.1371053393839915,4.76510067114094,1420,-0.0421601195364909,-1.794024078471022,0.13565891472868216,373.84809894343755,0.9372276140215959,False,0.6,2727.5841447179105,9049.41585528209,9.0791588830318,-1,-1,0,False,False,3.0,0.5973436188600307,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-03 05:00:00+00:00,20251103_0500,rrc04,2.7529736061663064,0.3266366466521251,42.76254180602007,32.70076726342711,12786,2.849053652432348,8,0.99292268947866,3352,-0.4303882077136779,0.264077,0.391174,5.376811594202898,2.385378019622393,0.4399,0.3052696930066916,0.582444505501967,0.0044689613536206,13.048592544022092,0.0379061934521744,0.5623869801084991,0.5918221231231511,0.1313131313131313,4.285256410256411,3.0,4.0,3.393816105030825,12,69.0,0.2218649517684887,0.0254761315854563,4,4158,2.0,1,0.5805533596837945,3853,1657,485,281,45,2,2,6,3485,1356,0.4121,1236,0.0307058834495358,0.8571,312,312,0,0.0,0,13177,429136,150504,150759,0.221954,33405,0.46013,0.0200047699480248,17,0.7686,0.2209,0.0105,4645,1633,3012,24,0.0,0.0,6.082763,40402.09846995273,0.0004262574595055,395.59179333321066,0.875,2.0814451075026192,0.094906412132063,0.203287,68.0,1236,8,1228,0,3.0,312,0.0,1.0,10,0.0,468,22.605681080359297,6410,3.0,1,75,11846,940,62,0.9855,0.0,0.048978993249021,0.0352750057547288,0.0145,2,0.0020588558251894,0.9895,0.0633147113594041,0.0937337086852257,0.2124542124542124,0.4989247311827957,0.75,7,18.05120657372585,28.34868424836308,0.198097,28.2,13177,29,9,6461,348,327090,0.124238,40637,0.097716,0.0305803222274362,1.3076923076923077,391,-0.09513756458019973,-2.1676194916464593,0.22093023255813954,-18085.625439136817,0.991835404797693,False,1.0,2562.718196789175,10614.281803210824,10.649168129937856,-1,-1,0,False,False,5.0,1.0,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-03 05:05:00+00:00,20251103_0505,rrc04,2.7502866647214703,0.326627670334036,23.535117056856187,28.722448979591835,7037,2.810856899246838,7,0.8503126647045185,3352,-0.4302277523346506,0.264738,0.391174,5.376811594202898,2.385419243136285,0.5018,0.3052815845916111,0.5825919785458842,0.0044690943326976,13.04913075542799,0.037914399378675,0.5623869801084991,0.5908896707568188,0.1298535656048693,4.285256410256411,3.0,4.0,3.393816105030825,12,69.0,0.2218649517684887,0.025434908071564,4,660,2.0,1,1.4079480940794808,335,351,321,174,39,13,0,5,57,61,0.4718,1234,0.0258510211543854,0.8571,312,312,0,0.0,0,7282,281691,67646,67945,0.244567,16544,0.245097,0.0201482859144468,17,0.769,0.2204,0.0105,212,155,57,24,0.0,0.0,6.082763,40406.35999691197,0.0004262574595055,395.4066727249902,0.875,2.061244719867343,0.0938389367822809,0.203954,68.0,1234,8,1226,0,3.0,312,0.0,1.0,10,0.0,328,22.528477432158493,1879,3.0,1,121,6141,896,41,0.9855,0.0,0.0489898222876742,0.0353713346035606,0.0145,2,0.0061172901921132,0.9895,0.0631905648665425,0.0935251798561151,0.2117882117882117,0.5011494252873563,0.7416666666666667,7,17.992013748541527,28.27148059885008,0.197857,28.2,7282,26,9,5804,201,275997,0.091805,25338,0.152762,0.0348159727156458,0.8193979933110368,245,0.006775372094138088,-1.7921083600017726,0.10852713178294573,-2858.9749338618412,0.9006171964780642,False,0.6,2562.273601030851,4719.726398969149,4.735238886791625,-1,-1,0,False,False,3.0,0.6014569989302752,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-04 00:05:00+00:00,20251104_0005,rrc04,2.7557143454855515,0.3265719532680619,79.67558528428094,32.99584487534626,23823,3.8411619023632624,7,0.4787902014754535,3352,-0.4298341307307616,0.26434,0.391174,5.391304347826087,2.384840665192103,0.5127,0.3045320074605032,0.5850953029107967,0.0044528638752157,13.119982300550095,0.037933453416741,0.5621621621621622,0.590950552028324,0.1311081185071181,4.284345047923322,3.0,4.0,3.39313971050404,12,69.0,0.2211538461538461,0.0253952650118784,4,12228,2.0,1,2.055463955299075,3395,3991,2562,11785,96,5,0,5,1668,1775,0.4921,1240,0.311188589540412,0.8,313,313,0,0.0,0,24545,78875,58173,58440,0.253967,14774,0.779872,0.0199891603843766,27,0.7677,0.2218,0.0105,5388,5330,58,24,0.0,0.0,6.082763,40762.9774855619,0.0004262574595055,396.407860064249,0.8,2.080009464102925,0.0945154712554376,0.204114,68.0,1240,8,1232,0,3.0,313,0.0,1.0,10,0.0,658,22.64219330642437,302,3.0,1,12,22678,1145,162,0.9855,0.0,0.0488130971019104,0.0352256599198903,0.0145,2,0.0001311360755343,0.9895,0.0629220380601596,0.0929085303186022,0.2131202131202131,0.4946236559139785,0.75,10,18.08674945687188,28.388396477856872,0.198119,28.2,24545,29,10,1989,602,74593,0.275227,20530,-0.02126,0.03030684632498,2.4147157190635453,722,-0.06803728818906163,-1.1783457392683172,0.13178294573643412,-1007.7603988581835,0.9792022551544021,False,0.8,2615.1160398856414,21929.88396011436,22.00196166740559,-1,-1,0,False,False,4.0,0.780162702783588,high_confidence_anomaly,high_confidence_anomaly,0.75,0.25,high_confidence_anomaly,0.75
2025-11-04 05:00:00+00:00,20251104_0500,rrc04,2.75553501097137,0.3260959863358926,16.93979933110368,7.492603550295858,5065,3.391905231984205,8,0.9608312573377706,3352,-0.4300347796680561,0.265091,0.391174,5.420289855072464,2.3856435143059347,0.4406,0.302786310730771,0.5822385642746493,0.0044269760840445,13.132176549738034,0.037657174201213,0.5617173524150268,0.5928793998186018,0.1301723591660858,4.285714285714286,3.0,4.0,3.38638061891234,12,69.0,0.2197452229299363,0.0252350621777373,4,625,2.0,1,1.3937777777777778,335,1137,392,332,52,1,1,6,47,864,0.425,1248,0.0304299200161133,0.9091,315,315,0,0.0,0,5741,188663,165004,165275,0.295781,48805,0.912098,0.0199028009167043,18,0.7692,0.2204,0.0104,238,217,21,24,0.0,0.0,6.082763,41220.80640847435,0.0004262574595055,399.2889534932556,0.9091,2.077287666693561,0.094030925089353,0.204973,68.0,1248,8,1240,0,3.0,315,0.0,1.0,10,0.0,374,22.697690554904117,2789,3.0,1,92,3567,1498,861,0.9855,0.0,0.0485214099940672,0.0351490597410185,0.0145,2,0.0053550640279394,0.9896,0.062594863699836,0.0921985815602836,0.2093476144109055,0.4924731182795699,0.75,10,18.12549391566826,28.45026317540468,0.198076,28.2,5741,37,8,2815,619,180906,0.300438,54351,-0.004657,0.1334649555774926,2.260869565217391,676,-0.005354010047766589,-1.386409768613799,0.12403100775193798,-1495.1215752882804,0.9308472486991085,False,0.6,2562.718196789175,3178.281803210825,3.188727971823368,-1,-1,0,False,False,3.0,0.5692189364798577,likely_anomaly,likely_anomaly,0.95,0.050000000000000044,likely_anomaly,0.95
