window_start,window_id,collector,adj_eig_ratio_1_2,algebraic_connectivity,ann_rate,ann_wd_ratio,announcements,as_path_avg,as_path_max,as_path_std,asn,assortativity,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,avg_neighbor_degree,avg_path_length,avg_violation_depth,betweenness_centrality,betweenness_max,betweenness_mean,betweenness_skewness,betweenness_std,closeness_centrality,clustering_avg_local,clustering_global,core_mean,core_median,core_number,core_std,degeneracy,degree,degree_centrality,density,diameter,dups,eccentricity,edge_connectivity,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,ego_avg_violation_depth,ego_edges,ego_filter_ratio,ego_max_violation_depth,ego_nodes,ego_nodes_dynamic,ego_origin_violations,ego_transit_vf_rate,ego_transit_violations,ego_updates_filtered,ego_updates_total,ego_valley_free_paths_checked,ego_valley_free_paths_total,ego_valley_free_violation_rate,ego_valley_free_violations,ego_vf_paths_frac,eigenvector_centrality,flaps,frac_p2c_edges,frac_p2p_edges,frac_unknown_edges,imp_wd,imp_wd_dpath,imp_wd_spath,innermost_core_size,is_ixp,is_tier1,ixp_vector_norm,kirchhoff_index,local_clustering,log_spanning_trees,max_violation_depth,mean_adamic_adar,mean_jaccard,median_edge_ixp_cosine_dist,n_customers,n_edges,n_edges_missing_ixp_data,n_edges_with_ixp_data,n_ixp_in_subgraph,n_ixp_memberships,n_nodes,n_peers,n_providers,n_tier1_in_subgraph,n_unknown_rel,nadas,natural_connectivity,new_prefixes,node_clique_number,node_connectivity,number_rare_ases,origin_IGP,origin_INCOMPLETE,origin_changes,p2c_ratio,p2p_ratio,pagerank,percolation_limit,provider_ratio,radius,rare_ases_ratio,rel_coverage,rich_club_p25,rich_club_p50,rich_club_p75,rich_club_p90,rich_club_p95,segment,spectral_gap,spectral_radius,std_edge_ixp_cosine_dist,symmetry_ratio,total_updates,unique_as_path_max,unique_peers,unique_prefixes_ann,unique_prefixes_wd,valley_free_paths_checked,valley_free_violation_rate,valley_free_violations,vf_rate_delta,wd_ann_ratio,wd_rate,withdrawals,iso_forest_score,lof_score,statistical_score,elliptic_score,hdbscan_outlier_score,hdbscan_unscored,equal_consensus_score,fourier_template,fourier_residual,fourier_residual_z,cluster,hdbscan_cluster,kmeans_cluster,kmeans_small_cluster_flag,kmeans_label_boosted,anomaly_votes,consensus_score,discovered_label_pre_kmeans,discovered_label,label_stability_score,label_flip_rate,bootstrap_modal_label,bootstrap_modal_agreement
2025-11-04 23:45:00+00:00,20251104_2345,rrc04,1.2323549317818618,0.2764751836344202,49.23411371237458,4.095993322203673,14721,6.327559269071394,10,1.1805865460437768,12880,-0.3844484938178803,0.36567,0.399932,20.8,2.983827695540421,0.537,0.1493686080937102,0.5814722177163929,0.0061040852170474,11.240822974122096,0.0404088524955803,0.5158227848101266,0.2765394158751738,0.0399500624219725,1.929663608562691,2.0,3.0,1.3784961257827268,7,20.0,0.0613496932515337,0.0108815969681619,4,2290,2.0,1,1.7923205608221142,343,4379,5813,1601,403,8,3,7,309,1069,0.5377,580,0.1597400898347215,0.8889,327,327,36,0.009412,901,18315,114655,95727,96005,0.248383,23777,0.889788,0.1187236543495728,152,0.7569,0.2241,0.019,6309,4651,1658,14,0.0,0.0,2.0,77606.69539604025,0.0473684210526315,182.8741552404601,0.8889,0.5972644868840195,0.0741284408775091,0.274201,19.0,580,427,153,0,0.0,327,0.0,1.0,5,0.0,55,7.525616878958244,2118,3.0,1,2,8168,6553,1337,0.95,0.0,0.0163115695895741,0.0756749999674758,0.05,2,2.14712071112638e-05,0.981,0.0300114057599087,0.0835087719298245,0.0835087719298245,0.2248677248677248,0.2087912087912088,12,2.491515871275217,13.214403705712428,0.337452,16.0,18315,22,9,2168,2809,107584,0.228296,24561,0.020087,0.2441410230283268,12.020066889632108,3594,-0.12267363373561513,-0.9677100599571385,0.23255813953488372,-226717.84941719833,0.999383653463431,False,0.8,1262.5843581986921,17052.415641801308,32.752681460431255,-1,-1,1,True,False,4.0,0.7693519072390007,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-05 07:20:00+00:00,20251105_0720,rrc04,1.1926181718938564,0.2758970181431393,11.523489932885909,3.8846153846153846,3434,6.264414676761794,10,0.773111989190422,12880,-0.3781187220064901,0.348654,0.400245,20.8,2.9822107854106066,0.533,0.1506047213978372,0.5804946506146378,0.0060804011822411,11.2432222743163,0.0402051518153786,0.5157728706624606,0.2785872075657913,0.0438296549580354,1.9603658536585369,2.0,3.0,1.414735987713463,7,20.0,0.0611620795107033,0.0110390094726635,4,457,2.0,1,2.3502093642938715,170,369,1014,520,553,1,0,5,162,177,0.5353,592,0.0789093766561283,0.8889,328,328,0,2.3e-05,1,4318,54721,43911,44171,0.391496,17191,0.865258,0.1186378253314907,17,0.7416,0.2382,0.0203,568,476,92,16,0.0,0.0,2.0,77321.12914951451,0.0473684210526315,188.6582548093792,0.8889,0.635134231906644,0.0786908766064033,0.244071,19.0,592,431,161,0,0.0,328,0.0,1.0,5,0.0,44,7.557604088293345,805,3.0,1,12,2517,917,311,0.95,0.0,0.0161507673157202,0.0756517812705914,0.05,2,0.0005578281889178,0.9797,0.0299277605779153,0.0814670561506004,0.0814670561506004,0.229064039408867,0.2,13,2.134895766944819,13.218459409742088,0.336306,16.0,4318,28,9,807,417,50749,0.346726,17596,0.04477,0.2574257425742574,2.966442953020134,884,0.03202504890837593,-1.1588902634979956,0.09689922480620156,-6419.825389743237,0.9976561559584357,False,0.6,1386.4976598345618,2931.502340165438,5.630554894086843,-1,-1,0,False,False,3.0,0.5729985567782216,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 07:30:00+00:00,20251105_0730,rrc04,1.1926181718938564,0.2758970181431395,11.30976430976431,4.106356968215159,3359,6.027686811551057,9,1.1752896981112892,12880,-0.3781187220064901,0.348654,0.400245,20.8,2.9822107854106066,0.5509,0.1506047213978371,0.5804946506146378,0.0060804011822411,11.2432222743163,0.0402051518153786,0.5157728706624606,0.2785872075657913,0.0438296549580354,1.9603658536585369,2.0,3.0,1.414735987713463,7,20.0,0.0611620795107033,0.0110390094726635,4,456,2.0,1,1.9524444444444444,57,276,1642,267,8,0,0,4,56,252,0.5527,592,0.0498847527259264,0.8889,328,328,0,0.002053,125,4177,83733,60893,61174,0.337904,20576,0.771902,0.1186378253314907,2,0.7416,0.2382,0.0203,517,74,443,16,0.0,0.0,2.0,77321.12914951451,0.0473684210526315,188.6582548093792,0.8889,0.635134231906644,0.0786908766064033,0.244071,19.0,592,431,161,0,0.0,328,0.0,1.0,5,0.0,38,7.557604088293345,1107,3.0,1,29,2151,1208,432,0.95,0.0,0.0161507673157202,0.0756517812705915,0.05,2,0.0014323109596483,0.9797,0.0299277605779153,0.0814670561506004,0.0814670561506004,0.229064039408867,0.2,13,2.134895766944819,13.218459409742074,0.336306,16.0,4177,29,9,1109,399,78887,0.265481,20943,0.072423,0.2435248585888657,2.7542087542087543,818,0.020970729325487547,-1.193386848683406,0.09302325581395349,-853.5695844338406,0.996996023216353,False,0.6,1397.644737002844,2779.355262997156,5.338325050626259,-1,-1,0,False,False,3.0,0.5729985567782216,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 08:10:00+00:00,20251105_0810,rrc04,1.2355776634708928,0.2768781293688693,2.5752508361204014,0.7090239410681399,770,6.4818181818181815,10,0.9623912665824068,12880,-0.3794233413994257,0.368557,0.399932,20.65,2.9852949504483246,0.4721,0.1513584125637148,0.5811467094106673,0.0061274535507664,11.224312293037022,0.0403348827016883,0.5158730158730159,0.2762690563527827,0.0396783409163051,1.9417177914110428,2.0,3.0,1.3811756329110607,7,20.0,0.0615384615384615,0.0109674374705049,4,32,2.0,1,2.57172131147541,21,73,105,184,105,0,0,4,21,69,0.523,581,0.0108508187808029,0.875,326,326,0,0.000212,32,1856,171047,150968,151241,0.154258,23288,0.909517,0.1192370580732653,0,0.7504,0.2289,0.0207,257,245,12,14,0.0,0.0,2.0,76652.2564600159,0.0473684210526315,185.0577735817135,0.875,0.5860554165888983,0.0722028747842772,0.286598,19.0,581,429,152,0,0.0,326,0.0,1.0,5,0.0,45,7.4549450561115425,280,3.0,1,26,433,337,146,0.95,0.0,0.0162855223670508,0.0760964415657989,0.05,2,0.005209376878381,0.9793,0.0298675683291067,0.0805860805860805,0.0805860805860805,0.2222222222222222,0.2,14,2.5055306089901013,13.141218950893016,0.337348,16.0,1856,9,9,282,478,165987,0.173297,28765,-0.019039,1.4103896103896103,3.632107023411371,1086,0.0860981735320937,-1.7753559392535465,0.10465116279069768,16612.325311971315,0.9879260149624077,False,0.6,1425.9459972867405,430.0540027132595,0.826007414874561,-1,-1,0,False,False,3.0,0.614371838056247,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 08:15:00+00:00,20251105_0815,rrc04,1.22608996360149,0.2768828958175754,69.43478260869566,19.16989843028624,20761,6.215741052935793,10,1.1836371524524445,12880,-0.3792636894295751,0.36567,0.399932,20.65,2.985276073619632,0.5279,0.1513584125637148,0.581146709410667,0.0061273952889494,11.224408615238694,0.0403347075228057,0.5158730158730159,0.2773482382011953,0.0407505285412262,1.9417177914110428,2.0,3.0,1.3811756329110607,7,20.0,0.0615384615384615,0.0109863142991977,4,3781,2.0,1,2.263026430438571,310,2401,8669,4263,1433,136,3,6,303,1516,0.5284,582,0.2649877477739767,0.8889,326,326,35,0.014167,965,21844,82434,68116,68383,0.396882,27034,0.891466,0.1192835524658725,63,0.7491,0.2302,0.0206,7521,5109,2412,14,0.0,0.0,2.0,76644.71840427516,0.0473684210526315,185.2644339851264,0.8889,0.5986352274656512,0.074420727707455,0.274201,19.0,582,429,153,0,0.0,326,0.0,1.0,5,0.0,54,7.4639301550699635,3271,3.0,1,26,13076,7685,1397,0.95,0.0,0.0162817853628039,0.0760808100691868,0.05,2,0.0002014801038397,0.9794,0.0299380107072414,0.0809190809190809,0.0809190809190809,0.2248677248677248,0.2,14,2.4237276559153447,13.143918934230776,0.337452,16.0,21844,17,9,3546,620,76409,0.368294,28141,0.028588,0.0521651172872212,3.6220735785953178,1083,-0.13961930858872595,-1.3136934999793233,0.20930232558139536,-3046884.944140098,0.999659689711545,False,0.8,1427.6444073512012,20416.355592648797,39.21382198013818,-1,-1,1,True,False,4.0,0.7693519072390007,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-05 08:20:00+00:00,20251105_0820,rrc04,1.22608996360149,0.2768828958175866,49.187290969899664,13.55483870967742,14707,5.879105188005712,9,1.1349524345603268,12880,-0.3792636894295751,0.36567,0.399932,20.65,2.985276073619632,0.5342,0.1513584125637148,0.5811467094106674,0.0061273952889494,11.224408615238698,0.0403347075228057,0.5158730158730159,0.2773482382011953,0.0407505285412262,1.9417177914110428,2.0,3.0,1.3811756329110607,7,20.0,0.0615384615384615,0.0109863142991977,4,4655,2.0,1,1.90069716034688,1067,2055,6388,1687,361,204,0,5,1014,1594,0.5348,582,0.1975382767937556,0.875,326,326,36,0.00694,448,15792,79944,64552,64845,0.407749,26321,0.881328,0.1192835524658725,36,0.7491,0.2302,0.0206,4793,2037,2756,14,0.0,0.0,2.0,76644.71840427516,0.0473684210526315,185.2644339851264,0.875,0.5986352274656512,0.074420727707455,0.274201,19.0,582,429,153,0,0.0,326,0.0,1.0,5,0.0,48,7.4639301550699635,284,3.0,1,51,9463,5244,755,0.95,0.0,0.0162817853628039,0.0760808100691869,0.05,2,0.0005898408586232,0.9794,0.0299380107072414,0.0809190809190809,0.0809190809190809,0.2248677248677248,0.2,14,2.4237276559153447,13.14391893423075,0.337452,16.0,15792,16,9,2945,631,73244,0.372768,27303,0.034981,0.0737743931461209,3.62876254180602,1085,-0.10655290099393488,-1.2694491453774526,0.1937984496124031,-6410918.9035144495,0.9997034888331408,False,0.8,1428.9522034883762,14363.047796511624,27.58719580625946,-1,-1,1,True,False,4.0,0.7693519072390007,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-05 09:55:00+00:00,20251105_0955,rrc04,1.2324514094621652,0.2767176570001514,3.1220338983050846,0.8830297219558965,921,7.723127035830619,9,1.3197485737725922,12880,-0.3827717443436674,0.36567,0.399932,20.8,2.981688898894955,0.534,0.1505205034947223,0.5752724041889634,0.0060975043042921,11.169463940727304,0.040166306744922,0.5158227848101266,0.2741037642699528,0.0401353461738677,1.944954128440367,2.0,3.0,1.3780822271574056,7,20.0,0.0613496932515337,0.0109754038385771,4,49,2.0,1,2.3376168224299065,2,117,401,262,74,0,0,4,2,47,0.5389,585,0.0353459911814991,0.8889,327,327,0,0.017505,751,1964,55565,42901,43159,0.389478,16709,0.817146,0.1191492234039697,37,0.7487,0.2291,0.0222,255,247,8,14,0.0,0.0,2.0,76863.12800623008,0.0473684210526315,186.6953662342856,0.8889,0.5955449400470189,0.0740315615668165,0.274201,19.0,585,432,153,0,0.0,327,0.0,1.0,5,0.0,56,7.521430720456694,62,3.0,1,3,730,191,46,0.95,0.0,0.0162065428976666,0.0756999923850595,0.05,2,0.0004217629692113,0.9778,0.0295149638802889,0.0809190809190809,0.0809190809190809,0.2248677248677248,0.2,14,2.491532417740066,13.210040958965322,0.337452,16.0,1964,21,9,65,552,52501,0.329137,17280,0.060341,1.1324647122692726,3.535593220338983,1043,0.09566567724318809,-1.506692760841578,0.06201550387596899,-21667.989159168676,0.9988985891625412,False,0.6,1400.627282936099,563.3727170639011,1.0820735040177842,-1,-1,0,False,False,3.0,0.6188317396482865,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 11:10:00+00:00,20251105_1110,rrc04,1.23604594435295,0.2767127993650336,12.07876712328767,1.0953416149068322,3527,6.897363198185427,10,1.1141391959581426,12880,-0.3806787178155348,0.368557,0.399932,20.7,2.9867732312714583,0.528,0.1511115277955844,0.5795757754387266,0.0061131484039121,11.2134236599119,0.0402970266975284,0.5158227848101266,0.2762688354808243,0.0394799178817708,1.9388379204892967,2.0,3.0,1.3800420576068946,7,20.0,0.0613496932515337,0.010919119716328,4,48,2.0,1,2.6478279207085618,34,558,265,868,644,2,0,5,34,551,0.5304,582,0.0939157305716791,0.8889,327,327,0,0.004433,254,6747,71841,57304,57578,0.309577,17740,0.859685,0.1193042457697724,7,0.7526,0.2285,0.0189,662,635,27,14,0.0,0.0,2.0,77221.65769729418,0.0473684210526315,185.05777358171352,0.8889,0.5850415237141947,0.0720762457543077,0.286598,19.0,582,430,152,0,0.0,327,0.0,1.0,5,0.0,79,7.457452120697134,1155,3.0,1,50,3327,200,90,0.95,0.0,0.0162465372579014,0.0760663768646963,0.05,2,0.0020553294693139,0.9811,0.0298675683291067,0.0805860805860805,0.0805860805860805,0.2222222222222222,0.2,14,2.510551867428278,13.146412925368558,0.337348,16.0,6747,13,9,1156,2405,66657,0.27445,18294,0.035127,0.9129571874113978,11.027397260273972,3220,0.03565160404375689,-1.0432804436848144,0.12403100775193798,-12940.75480486226,0.9979824629027482,False,0.6,1363.7866395867673,5383.213360413232,10.339571596820845,-1,-1,0,False,False,3.0,0.5729985567782216,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 11:15:00+00:00,20251105_1115,rrc04,1.23604594435295,0.2767127993650341,18.47826086956522,5.5471887550200805,5525,6.645972850678733,10,1.0776784405057904,12880,-0.3806787178155348,0.368557,0.399932,20.7,2.9867732312714583,0.5014,0.1511115277955845,0.5795757754387264,0.0061131484039121,11.21342365991189,0.0402970266975284,0.5158227848101266,0.2762688354808243,0.0394799178817708,1.9388379204892967,2.0,3.0,1.3800420576068946,7,20.0,0.0613496932515337,0.010919119716328,4,199,2.0,1,2.285845377380133,122,120,3195,241,677,1,3,6,122,111,0.5011,582,0.0768605171966714,0.8889,327,327,0,0.005803,419,6521,84842,72206,72446,0.414785,29950,0.932424,0.1193042457697724,2,0.7526,0.2285,0.0189,2020,1937,83,14,0.0,0.0,2.0,77221.65769729418,0.0473684210526315,185.05777358171352,0.8889,0.5850415237141947,0.0720762457543077,0.286598,19.0,582,430,152,0,0.0,327,0.0,1.0,5,0.0,36,7.457452120697134,11,3.0,1,17,5226,299,124,0.95,0.0,0.0162465372579014,0.0760663768646963,0.05,2,0.0004629755712301,0.9811,0.0298675683291067,0.0805860805860805,0.0805860805860805,0.2222222222222222,0.2,14,2.510551867428278,13.146412925368566,0.337348,16.0,6521,11,9,1166,377,77439,0.391043,30282,0.023742,0.1802714932126697,3.331103678929766,996,0.0352706097627804,-1.3452754756876233,0.12015503875968993,-30309.236633883927,0.9985004430076353,False,0.6,1362.2486065462704,5158.751393453729,9.908446091893271,-1,-1,0,False,False,3.0,0.5729985567782216,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 11:25:00+00:00,20251105_1125,rrc04,1.219024380832085,0.2767175362667396,17.31313131313131,4.661831368993654,5142,6.450408401400233,10,1.1040811405070698,12880,-0.3802165212805312,0.362109,0.399932,20.7,2.9867357085232924,0.5058,0.1511115277955844,0.5795757754387264,0.0061130329493024,11.213590437930264,0.0402967243107601,0.5158227848101266,0.2768865636133454,0.0411455596426694,1.9388379204892967,2.0,3.0,1.3800420576068946,7,20.0,0.0613496932515337,0.0109566424644941,4,719,2.0,1,1.79433785680861,387,1388,1278,1179,30,4,8,6,385,859,0.5073,584,0.0854823696890056,0.8889,327,327,0,0.006656,393,6245,73056,59047,59338,0.397311,23460,0.852898,0.1193475076249109,7,0.75,0.2312,0.0188,1953,1899,54,14,0.0,0.0,2.0,77203.42653905715,0.0473684210526315,185.51256896055656,0.8889,0.6036308188031752,0.0752458324505043,0.266753,19.0,584,430,154,0,0.0,327,0.0,1.0,5,0.0,28,7.474093520946702,866,3.0,1,3,4757,385,118,0.95,0.0,0.0162391698346742,0.0760372632038925,0.05,2,9.044862518089724e-05,0.9812,0.0300084530853761,0.0812520812520812,0.0812520812520812,0.229064039408867,0.2,14,2.3629448883784807,13.15144651272519,0.338128,16.0,6245,17,9,868,374,69231,0.347951,24089,0.04936,0.2145079735511474,3.7138047138047137,1103,0.022038064619340603,-1.0464763985145122,0.1124031007751938,-42386.42156663494,0.9989729476686021,False,0.6,1359.5995444267621,4885.400455573238,9.383419234504043,-1,-1,0,False,False,3.0,0.5729985567782216,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 15:30:00+00:00,20251105_1530,rrc04,1.2366864111993292,0.2768049042293605,10.525083612040136,1.5926113360323886,3147,7.127422942484906,10,1.1869045199589157,12880,-0.3822996248170198,0.368557,0.399932,20.7,2.9850684285040114,0.5391,0.1512964234510977,0.5748268948818627,0.006126754408963,11.133234537986436,0.0402247346129165,0.5158730158730159,0.274643761411421,0.0395820139328689,1.94478527607362,2.0,3.0,1.3801908543329915,7,20.0,0.0615384615384615,0.0109863142991977,4,14,2.0,1,2.380849220103986,4,650,429,918,305,0,1,7,3,285,0.5404,582,0.0561695502488871,0.8889,326,326,0,2.8e-05,2,5123,91206,71240,71498,0.400168,28508,0.864374,0.1198538506033476,269,0.7526,0.2285,0.0189,601,595,6,14,0.0,0.0,2.0,76480.68285181932,0.0473684210526315,185.77348876342612,0.8889,0.5850502641546224,0.0720786493905931,0.286598,19.0,582,430,152,0,0.0,326,0.0,1.0,5,0.0,76,7.462002915777399,43,3.0,1,11,2834,313,106,0.95,0.0,0.0162685652427013,0.0760550083425864,0.05,2,0.0004904146232724,0.9811,0.0296554124608423,0.0805860805860805,0.0805860805860805,0.2222222222222222,0.2,14,2.516436162357344,13.148378019966074,0.337348,16.0,5123,17,9,839,1275,82418,0.353078,29100,0.04709,0.6278995869081665,6.608695652173913,1976,0.06995787432604467,-1.2676263659243556,0.09302325581395349,-27652.78447443099,0.9979096377587995,False,0.6,1334.0957382333488,3788.904261766651,7.277372131694344,-1,-1,0,False,False,3.0,0.5729985567782216,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-05 16:05:00+00:00,20251105_1605,rrc04,1.239014260780238,0.2767129215183703,39.98993288590604,9.696501220504476,11917,3.893849123101452,9,1.2916676945297971,12880,-0.3818156797281768,0.368557,0.399932,20.75,2.984240445770248,0.5548,0.1508076810996942,0.5774353188396422,0.0061053552177546,11.191570643962388,0.0402317885877489,0.5158227848101266,0.2746435119020755,0.0392793547711322,1.941896024464832,2.0,3.0,1.3790658812346197,7,20.0,0.0613496932515337,0.010937881090411,4,4901,2.0,1,0.3065090673575129,4357,1766,32,21,0,0,0,3,4357,1222,0.5574,583,0.0283482089909495,0.875,327,327,0,1e-05,4,13146,463733,396933,397189,0.093761,37217,0.866331,0.119292074148493,1,0.753,0.2281,0.0189,5640,748,4892,14,0.0,0.0,2.0,77045.90598811118,0.0473684210526315,185.77348876342617,0.875,0.5840312118255171,0.071950100576745,0.286598,19.0,583,431,152,0,0.0,327,0.0,1.0,5,0.0,37,7.4847882026472305,5150,3.0,1,44,8381,3524,7,0.95,0.0,0.0162283546812516,0.0758924874920417,0.05,2,0.0009482145550934,0.9811,0.0296554124608423,0.0805860805860805,0.0805860805860805,0.2222222222222222,0.2,15,2.5418429930083413,13.17653476709223,0.337348,16.0,13146,13,9,5741,628,458177,0.083621,38313,0.01014,0.1031299823781153,4.124161073825503,1229,-0.09482332296211171,-2.1048918047673615,0.2054263565891473,-6812222.599016614,0.9999137407393309,False,1.0,1325.320002542083,11820.679997457917,22.704054061019445,-1,-1,1,True,False,5.0,1.0,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-05 16:30:00+00:00,20251105_1630,rrc04,1.2366864111993308,0.2768049042293599,47.02693602693603,13.69313725490196,13967,4.005298202906852,12,1.3670392147233743,12880,-0.3822996248170198,0.368557,0.399932,20.7,2.9850684285040114,0.5795,0.1512964234510977,0.5748268948818624,0.006126754408963,11.133234537986432,0.0402247346129165,0.5158730158730159,0.274643761411421,0.0395820139328689,1.94478527607362,2.0,3.0,1.3801908543329915,7,20.0,0.0615384615384615,0.0109863142991977,4,5886,2.0,1,0.3292455345241269,5176,2253,20,38,12,3,0,5,5174,1546,0.5792,582,0.0260675666038763,0.875,326,326,0,0.000104,47,14987,574929,449831,450018,0.083489,37556,0.791187,0.1198538506033476,4,0.7526,0.2285,0.0189,6958,1082,5876,14,0.0,0.0,2.0,76480.68285181937,0.0473684210526315,185.7734887634261,0.875,0.5850502641546224,0.0720786493905931,0.286598,19.0,582,430,152,0,0.0,326,0.0,1.0,5,0.0,199,7.462002915777384,6459,3.0,1,62,9622,4333,6,0.95,0.0,0.0162685652427013,0.0760550083425864,0.05,2,0.0011082907296843,0.9811,0.0296554124608423,0.0805860805860805,0.0805860805860805,0.2222222222222222,0.2,15,2.516436162357355,13.148378019966076,0.337348,16.0,14987,17,9,6465,417,568552,0.069185,39335,0.014304,0.0730292833106608,3.4343434343434343,1020,-0.11671357936081772,-2.2924983562630388,0.23255813953488372,-9598044.60475237,0.9999350784237991,False,1.0,1320.148673458677,13666.851326541324,26.250006888642552,-1,-1,1,True,False,5.0,1.0,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
2025-11-05 20:15:00+00:00,20251105_2015,rrc04,1.204373809728315,0.2715436026889386,29.942372881355933,8.56741028128031,8833,6.712555190761916,10,1.1406508771803825,12880,-0.3847285527453974,0.353561,0.400245,20.75,2.985591264704227,0.5143,0.1517101260991475,0.5782130537501231,0.0061095115837053,11.147920069793791,0.0403933275577948,0.5158227848101266,0.2790924248306893,0.0418036636918741,1.9327217125382263,2.0,3.0,1.386390686864048,7,20.0,0.0613496932515337,0.010937881090411,4,315,2.0,1,2.409283258397249,36,1709,2573,1616,1624,4,0,5,10,940,0.5161,583,0.1337582208963319,0.8889,327,327,0,0.010254,601,9864,73745,58610,58860,0.410271,24046,0.840202,0.1192737800860851,6,0.7513,0.2298,0.0189,3271,3172,99,13,0.0,0.0,2.0,77653.03576410847,0.0473684210526315,183.49609465032185,0.8889,0.6137334596117131,0.0747647738199377,0.244071,19.0,583,424,159,0,0.0,327,0.0,1.0,5,0.0,45,7.518335049740943,1269,3.0,1,0,8164,669,121,0.95,0.0,0.0163274285588246,0.0758428809155568,0.05,2,0.0,0.9811,0.0305172786956208,0.0845614035087719,0.0845614035087719,0.2266009852216748,0.2095238095238095,15,2.237428245937977,13.185153147246558,0.336312,15.8,9864,23,8,1271,471,69757,0.354731,24745,0.05554,0.1167213857126684,3.4949152542372883,1031,-0.02200450041655333,-1.0973887756470877,0.1511627906976744,-211124.56432275177,0.9992839241458324,False,0.8,1281.7582819610245,8582.241718038975,16.483965387185584,-1,-1,0,False,False,4.0,0.7693519072390007,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-05 22:00:00+00:00,20251105_2200,rrc04,1.2008206632534388,0.2715408842946623,36.25925925925926,6.153714285714286,10769,3.794038443680936,9,1.3191207725464529,12880,-0.3835879498045939,0.351164,0.400245,20.7,2.988124050205437,0.5035,0.1520169243660078,0.5803501675635304,0.0061173047698628,11.169128323909757,0.0404593022111758,0.5158227848101266,0.2820892737227706,0.0424884599244649,1.9357798165137612,2.0,3.0,1.4095039752006333,7,20.0,0.0613496932515337,0.010919119716328,4,152,2.0,1,1.471891891891892,34,2995,2390,130,1,0,0,4,34,2244,0.5102,582,0.0561876422194993,0.875,327,327,0,0.000488,101,12519,222807,206883,207132,0.129813,26856,0.955178,0.1192801576149438,2,0.7509,0.2302,0.0189,2708,2674,34,16,0.0,0.0,2.0,77834.42041354113,0.0473684210526315,182.74792600568,0.875,0.6214662960296291,0.0764576408206896,0.244071,19.0,582,423,159,0,0.0,327,0.0,1.0,5,0.0,91,7.49284209151265,5218,3.0,1,25,8800,1963,282,0.95,0.0,0.0163465025019185,0.0760135849221836,0.05,2,0.0006118752753438,0.9811,0.030741146403797,0.0845614035087719,0.0845614035087719,0.2266009852216748,0.2095238095238095,15,2.200082819291323,13.1555431969656,0.337314,15.8,12519,11,9,5219,603,216591,0.129525,28054,0.000288,0.1625034822174761,5.892255892255892,1750,-0.07029249882041932,-4.273037474125468,0.18992248062015504,-29823.933987578996,0.9992930460798473,False,1.0,1262.8147617290379,11256.185238270962,21.619825443672646,-1,-1,0,False,False,5.0,1.0,high_confidence_anomaly,high_confidence_anomaly,1.0,0.0,high_confidence_anomaly,1.0
