window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,unique_peers,as_path_max,edit_distance_max,unique_as_path_max,flaps,nadas,origin_changes,ego_filter_ratio,ego_origin_violations,avg_ixp_cosine_dist,clustering_avg_local,degeneracy,kirchhoff_index,as_path_avg,as_path_std,edit_distance_avg,edit_distance_dict_0,ego_avg_violation_depth,ego_valley_free_violations,vf_rate_delta,new_prefixes,rich_club_p25,discovered_label,event_id,binary_label,provenance,incident_type
2025-11-01T04:20:00+00:00,20251101_0420,rrc04,0.2224,24,0.2146274777853725,0.4967741935483871,0.75,0.198452,28.2,8,8,5,26,12,253,54,0.0337356286630317,0,0.391149,0.5904465666950034,12,40270.66533939121,3.9122862571247614,0.9926405296817126,1.2369042000943842,418,0.489,19301,0.224538,385,0.0632100935283409,likely_normal,none,0,study,
2025-11-01T04:25:00+00:00,20251101_0425,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,8,7,5,33,127,275,195,0.058368326334733,0,0.391129,0.5916164082480181,12,40426.63637038642,4.016845329249617,0.9529849506510452,1.7074089577228966,333,0.5227,13153,0.00953,184,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T04:30:00+00:00,20251101_0430,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,11,6,5,30,45,295,185,0.0662929346858871,0,0.391129,0.5916164082480181,12,40426.63637038642,3.946233292831106,0.7794620020955212,2.0116240451677183,196,0.4799,14165,0.020873,125,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T04:35:00+00:00,20251101_0435,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,9,6,5,29,16,207,42,0.027486576323191,0,0.391129,0.5916164082480181,12,40426.63637038642,3.4959807073954985,1.106180946333536,1.5820642978003383,205,0.5244,14520,0.000628,32,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T04:40:00+00:00,20251101_0440,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,8,6,5,34,15,241,50,0.025416292334371,0,0.391129,0.5916164082480181,12,40426.63637038642,3.477547078705939,0.9248856670846728,1.4046632124352332,493,0.492,15879,0.196256,98,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T04:45:00+00:00,20251101_0445,rrc04,0.222,24,0.2127872127872128,0.4967741935483871,0.75,0.197481,28.2,8,8,5,29,10,293,36,0.0261277488569109,0,0.391129,0.5916164082480181,12,40426.63637038642,3.62133072407045,1.2636928728921042,1.3581599123767798,248,0.5255,11090,0.05376,65,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T04:50:00+00:00,20251101_0450,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,11,6,5,30,10,253,39,0.0265392559828079,0,0.391129,0.5907605013653635,12,40412.88586663881,3.5664335664335662,1.0713692957296133,1.513089005235602,198,0.5231,15909,0.051804,24,0.0632526381129733,likely_normal,none,0,study,
2025-11-01T04:55:00+00:00,20251101_0455,rrc04,0.2216,24,0.2107892107892107,0.4946236559139785,0.7416666666666667,0.198318,28.2,8,7,4,30,13,225,90,0.0355102233555272,0,0.391149,0.5885664105441948,12,40257.586791789545,3.590909090909091,0.8881804494556587,1.881141045958796,369,0.4908,14278,0.146914,307,0.0632100935283409,likely_normal,none,0,study,
2025-11-01T05:00:00+00:00,20251101_0500,rrc04,0.2223,26,0.2519754170324846,0.5010752688172043,0.75,0.197452,28.2,8,8,5,35,15,347,61,0.040508926739175,0,0.391129,0.5909262724509043,12,40408.86784506937,3.5779490219324246,1.0608697677219203,1.6762886597938145,231,0.4919,12658,0.041268,194,0.0633767846058348,likely_normal,none,0,study,
2025-11-01T05:05:00+00:00,20251101_0505,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,8,8,5,29,15,226,73,0.0289562391812687,0,0.391129,0.5907605013653635,12,40412.88586663881,3.595289079229122,1.0648705179245677,1.4739454094292803,244,0.5201,16552,0.046634,123,0.0632526381129733,likely_normal,none,0,study,
2025-11-01T05:10:00+00:00,20251101_0510,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,11,7,5,29,164,840,334,0.0683063279064671,0,0.391129,0.5907605013653635,12,40412.88586663881,4.239595579590877,1.1063882856680234,1.7412131519274376,280,0.4835,23855,0.009316,673,0.0632526381129733,likely_normal,none,0,study,
2025-11-01T05:20:00+00:00,20251101_0520,rrc04,0.2219,24,0.2510974539069359,0.4967741935483871,0.75,0.1974,28.2,8,6,5,32,14,327,46,0.0302202276469843,0,0.391129,0.5907605013653635,12,40412.88586663881,3.5635687732342007,1.0974859222875717,1.578099838969404,237,0.519,14578,0.026971,26,0.0632526381129733,likely_normal,none,0,study,
2025-11-01T05:25:00+00:00,20251101_0525,rrc04,0.2222,24,0.2111222111222111,0.4967741935483871,0.75,0.19837,28.2,9,6,4,30,9,219,40,0.0283973758200562,0,0.391149,0.589587443695568,12,40256.95364819895,3.4394661582459487,1.023766293967872,1.43248730964467,225,0.4865,12521,0.030486,42,0.0632728642269788,likely_normal,none,0,study,
2025-11-01T05:30:00+00:00,20251101_0530,rrc04,0.2219,24,0.2131202131202131,0.4989247311827957,0.75,0.197447,28.2,10,6,4,30,10,337,48,0.0224758124534854,0,0.391129,0.5917741166743082,12,40424.91372672448,3.4993006993006994,0.9811018001547192,1.4149606299212598,267,0.5372,18888,0.143514,139,0.0632526381129733,likely_normal,none,0,study,
2025-11-01T05:35:00+00:00,20251101_0535,rrc04,0.2204,24,0.2124542124542124,0.4967741935483871,0.7416666666666667,0.197428,28.2,8,8,5,27,14,168,46,0.0217427282883031,0,0.391129,0.5908668565139759,12,40415.53871020478,3.586803677663602,0.9853686132453944,1.584870848708487,291,0.4738,18822,0.111536,84,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T05:40:00+00:00,20251101_0540,rrc04,0.2212,24,0.2127872127872128,0.4967741935483871,0.7416666666666667,0.1974,28.2,9,8,5,33,14,213,75,0.0438911765405945,0,0.391129,0.5907631554796882,12,40425.52326609911,3.449184441656211,1.1896139629729825,1.5508650519031142,199,0.5334,9097,-0.000868,103,0.0631905648665425,likely_normal,none,0,study,
2025-11-01T05:45:00+00:00,20251101_0545,rrc04,0.2212,24,0.2146274777853725,0.4967741935483871,0.7416666666666667,0.198201,28.2,8,8,5,28,12,423,39,0.0302300973089611,0,0.391149,0.5891696691141425,12,40236.40054294271,3.562615669339914,1.1490453658650943,1.212036389083275,461,0.4869,23091,0.151317,167,0.0633356349256167,likely_normal,none,0,study,
2025-11-01T05:50:00+00:00,20251101_0550,rrc04,0.2211,24,0.2127872127872128,0.4967741935483871,0.7416666666666667,0.197291,28.2,10,8,5,34,10,603,39,0.0374960822862352,0,0.391129,0.590362178521867,12,40408.14234811521,3.538808664259928,1.1465872646284498,1.4480077745383868,238,0.5422,19561,0.012793,45,0.0632526381129733,likely_normal,none,0,study,
2025-11-01T05:55:00+00:00,20251101_0555,rrc04,0.2217,24,0.2131202131202131,0.4989247311827957,0.75,0.197338,28.2,8,8,6,36,13,640,45,0.0492895702180146,0,0.391129,0.5913726820773924,12,40407.5329331784,3.5171641791044777,1.149278184965714,1.4791502753737216,308,0.4914,18992,0.01665,24,0.0633147113594041,likely_normal,none,0,study,
