window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,unique_peers,as_path_max,edit_distance_max,unique_as_path_max,flaps,nadas,origin_changes,ego_filter_ratio,ego_origin_violations,avg_ixp_cosine_dist,clustering_avg_local,degeneracy,kirchhoff_index,as_path_avg,as_path_std,edit_distance_avg,edit_distance_dict_0,ego_avg_violation_depth,ego_valley_free_violations,vf_rate_delta,new_prefixes,rich_club_p25,discovered_label,event_id,binary_label,provenance,incident_type
2025-11-01T00:00:00+00:00,20251101_0000,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,11,3,20,2,255,1,0.0850070805991583,0,0.3992,0.2893781607856081,9,79367.693463286,5.803422017486134,2.040856553471333,0.1389251523063533,8451,0.542,26897,0.039717,0,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:05:00+00:00,20251101_0005,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,12,9,3,14,1,107,0,0.0855428555023766,0,0.3992,0.2893781607856081,9,79367.693463286,5.751541560470279,2.0634396390177074,0.1905765881382345,9697,0.5203,21144,0.016382,115,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:10:00+00:00,20251101_0010,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,13,9,3,23,2,97,0,0.0841912453427138,0,0.3992,0.2893781607856081,9,79367.693463286,5.697432762836185,2.0751881944406256,0.2184371043848544,7604,0.5394,20758,0.021963,0,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:15:00+00:00,20251101_0015,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,11,11,3,11,2,230,0,0.0672300499654579,0,0.3992,0.2893781607856081,9,79367.693463286,5.832917705735661,1.974674205507585,0.0734333413984998,7931,0.4996,24611,0.067737,306,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:20:00+00:00,20251101_0020,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,13,9,3,14,1,138,1,0.0771115452107406,0,0.3992,0.2893781607856081,9,79367.693463286,5.757028630384318,2.067505691854953,0.1927986283101543,9314,0.4923,17182,0.01945,91,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:25:00+00:00,20251101_0025,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,11,3,16,1,155,1,0.0763908038053219,0,0.3992,0.2893781607856081,9,79367.693463286,5.854534950895436,2.010828655449826,0.1538461538461538,6685,0.5103,21820,0.054745,322,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:30:00+00:00,20251101_0030,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,12,9,3,12,1,122,0,0.1074997606968507,0,0.3992,0.2893781607856081,9,79367.693463286,5.88245094409478,2.0296951447760843,0.1696762141967621,8710,0.5418,21396,0.017998,148,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:35:00+00:00,20251101_0035,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,11,9,3,14,1,103,0,0.0865580815832716,0,0.3992,0.2893781607856081,9,79367.693463286,5.650900900900901,2.0652202907180177,0.2168660567675346,7444,0.5046,21018,0.021293,122,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:40:00+00:00,20251101_0040,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,3,22,2,103,1,0.1121706869533771,0,0.3992,0.289416424773622,9,79351.39998990399,5.87109106950299,1.9394128067383765,0.132678945626999,8364,0.5153,29662,0.027449,18,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T00:45:00+00:00,20251101_0045,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,9,3,16,2,100,0,0.0989629366607872,0,0.3992,0.2893781607856081,9,79367.693463286,5.779278948527792,2.061659892574549,0.2042743936604498,11040,0.5314,24361,0.014441,14,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T00:50:00+00:00,20251101_0050,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,12,11,3,14,2,177,0,0.0639927642453918,0,0.3992,0.2893781607856081,9,79367.693463286,5.74302829993803,2.045128198152488,0.1903960850282917,11635,0.4763,18439,0.032689,323,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:00:00+00:00,20251101_0100,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,9,4,26,2,106,1,0.0961327036234128,0,0.3992,0.2893781607856081,9,79367.693463286,5.688629117959618,2.032136117486349,0.2082769813362185,9700,0.5203,22573,0.017017,6,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:05:00+00:00,20251101_0105,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,12,11,3,14,1,141,0,0.0742393973074682,0,0.3992,0.2893781607856081,9,79367.693463286,5.733473980309423,2.0523670196012924,0.1664486263459796,8970,0.4929,22818,0.038918,310,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:10:00+00:00,20251101_0110,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,11,9,3,13,1,64,0,0.0859568413564145,0,0.3992,0.2893781607856081,9,79367.693463286,5.744331121893257,2.045478736073174,0.1927710843373494,7938,0.5325,16461,0.016269,11,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:15:00+00:00,20251101_0115,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,11,4,24,2,138,0,0.0784433068379217,0,0.3992,0.2893781607856081,9,79367.693463286,5.806626342872619,2.026053525429366,0.2027027027027027,8505,0.5061,29236,0.047968,338,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:20:00+00:00,20251101_0120,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,13,9,3,18,1,135,1,0.099947787434792,0,0.3992,0.2893781607856081,9,79367.693463286,5.736318407960199,2.047140213037067,0.163794220552028,6982,0.511,25216,0.031558,11,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:25:00+00:00,20251101_0125,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,11,4,24,2,83,1,0.08863289618474,0,0.3992,0.2893781607856081,9,79367.693463286,5.854637400473424,2.004262517030148,0.1529613313754283,7431,0.503,18468,0.017552,17,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:30:00+00:00,20251101_0130,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,13,9,4,16,2,103,0,0.0905678698810479,0,0.3992,0.2893781607856081,9,79367.693463286,5.82906918865107,2.0011324899230427,0.1241595696996862,8262,0.5428,18821,0.02889,24,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:35:00+00:00,20251101_0135,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,11,3,15,1,85,0,0.069179340500963,0,0.3992,0.2893781607856081,9,79367.693463286,5.667722555980339,2.0205739902529034,0.2487386478304742,6785,0.4954,17684,0.018933,126,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:40:00+00:00,20251101_0140,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,13,9,3,19,1,115,1,0.1017670863515891,0,0.3992,0.2893781607856081,9,79367.693463286,5.757830591102986,1.9861112522844009,0.1610374804047313,6374,0.5248,27591,0.044588,19,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:45:00+00:00,20251101_0145,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,9,4,24,3,108,0,0.0961213547557016,0,0.3992,0.2893781607856081,9,79367.693463286,5.748945147679325,2.036700253678975,0.2073688681248672,8328,0.5199,22193,0.023062,24,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:50:00+00:00,20251101_0150,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,12,9,3,16,2,81,0,0.0879090043593726,0,0.3992,0.2893781607856081,9,79367.693463286,5.713812550353594,2.06895582856289,0.1795076248380344,8962,0.514,15665,0.015994,132,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T01:55:00+00:00,20251101_0155,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,12,9,4,16,2,120,0,0.1075485384761897,0,0.3992,0.2893781607856081,9,79367.693463286,5.670893278062262,2.035740779292452,0.1981191222570533,9936,0.5295,25923,0.020862,9,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T02:00:00+00:00,20251101_0200,rrc05,0.2351,11,0.0890410958904109,0.246031746031746,0.2205882352941176,0.362364,15.4,14,9,3,18,1,123,0,0.0867472315540624,0,0.3992,0.2893781607856081,9,79367.693463286,5.571254814514494,2.0919658509837924,0.2958634123983041,7234,0.5277,24389,0.020748,22,0.0300084530853761,likely_normal,none,0,study,
2025-11-01T02:15:00+00:00,20251101_0215,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,3,17,1,84,1,0.0776304086859742,0,0.3992,0.289416424773622,9,79351.39998990399,5.612253123740428,2.0485560529450733,0.2215239591516103,5535,0.5142,19284,0.023918,14,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T02:20:00+00:00,20251101_0220,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,14,9,3,15,1,114,1,0.0679618432593121,0,0.3992,0.289416424773622,9,79351.39998990399,5.667499687617144,2.0016931307636083,0.1835671922464921,6189,0.4701,23653,0.029966,73,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T02:25:00+00:00,20251101_0225,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,3,13,1,101,0,0.0725212835217414,0,0.3992,0.289416424773622,9,79351.39998990399,5.773381294964029,2.0344014983914485,0.1874465049928673,9406,0.5275,25567,0.013187,91,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T02:30:00+00:00,20251101_0230,rrc05,0.2343,11,0.0898021308980213,0.2413793103448276,0.2205882352941176,0.361747,15.4,13,9,3,25,2,109,0,0.0649116002134988,0,0.3992,0.2897364582741747,9,79338.45111402348,5.710173137998156,2.030532308454091,0.1879962634283045,7602,0.5077,25917,0.015274,56,0.0301493378416455,likely_normal,none,0,study,
2025-11-01T02:35:00+00:00,20251101_0235,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,3,24,3,132,0,0.0558446283998908,0,0.3992,0.289416424773622,9,79351.39998990399,5.718397745571659,1.996324677659438,0.1996339091637112,7793,0.5149,19122,0.009484,97,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T02:40:00+00:00,20251101_0240,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,4,25,2,99,2,0.0864286115661754,0,0.3992,0.289416424773622,9,79351.39998990399,5.712629584215806,1.9989729544690724,0.1924610832368455,6943,0.4873,26525,0.027578,55,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T02:45:00+00:00,20251101_0245,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,14,9,4,17,2,81,1,0.0878710104361356,0,0.3992,0.289416424773622,9,79351.39998990399,5.870062680330316,2.046968438231416,0.1754149842978914,8044,0.5374,20241,0.017517,51,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T02:50:00+00:00,20251101_0250,rrc05,0.2343,11,0.0898021308980213,0.2413793103448276,0.2205882352941176,0.361747,15.4,12,9,3,17,1,98,0,0.0644893050864804,0,0.3992,0.2897364582741747,9,79338.45111402348,5.666291214417367,2.088650800808991,0.2079666512274201,7557,0.46,19504,0.021479,14,0.0301493378416455,likely_normal,none,0,study,
2025-11-01T03:00:00+00:00,20251101_0300,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,12,11,3,16,1,195,0,0.0725996741679646,0,0.3992,0.289416424773622,9,79351.39998990399,5.732900063924995,2.060444641697061,0.1597633136094674,7211,0.5011,25952,0.043937,358,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:05:00+00:00,20251101_0305,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,3,16,1,96,0,0.0878163218779646,0,0.3992,0.289416424773622,9,79351.39998990399,5.871304890414164,1.9942908582344232,0.119004719004719,10862,0.5465,21629,0.021088,53,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:10:00+00:00,20251101_0310,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,14,9,3,13,1,93,1,0.101200442268204,0,0.3992,0.289416424773622,9,79351.39998990399,5.827498283808963,1.988826415282032,0.1232142857142857,8326,0.5134,29548,0.035327,90,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:15:00+00:00,20251101_0315,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,14,9,3,22,2,98,1,0.096045057869654,0,0.3992,0.289416424773622,9,79351.39998990399,5.734263980606872,2.0516696540538457,0.1612665005077079,9794,0.5187,23070,0.019621,5,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:20:00+00:00,20251101_0320,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,4,39,2,101,2,0.074302865170931,0,0.3992,0.289416424773622,9,79351.39998990399,5.692202632232431,2.036240949442206,0.2232362740837317,6054,0.4714,24744,0.02962,27,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:25:00+00:00,20251101_0325,rrc05,0.2343,11,0.0898021308980213,0.2413793103448276,0.2205882352941176,0.361747,15.4,12,9,3,16,1,79,0,0.0864097842463392,0,0.3992,0.2897364582741747,9,79338.45111402348,5.798089552238806,1.9145081523953424,0.0913560016386726,6916,0.5289,20062,0.015967,1,0.0301493378416455,likely_normal,none,0,study,
2025-11-01T03:35:00+00:00,20251101_0335,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,14,9,3,20,1,116,1,0.0730633399073522,0,0.3992,0.289416424773622,9,79351.39998990399,5.6431689779147405,2.122466206005873,0.2788358982172786,5474,0.5165,17591,0.023827,15,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:40:00+00:00,20251101_0340,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,14,9,3,23,2,106,0,0.1194359858052231,0,0.3992,0.289416424773622,9,79351.39998990399,5.72008434370058,1.9843024402142948,0.1218888342351205,9460,0.5091,38434,0.032743,66,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:45:00+00:00,20251101_0345,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,13,9,3,19,2,80,0,0.0838940423308074,0,0.3992,0.289416424773622,9,79351.39998990399,5.864602638177259,2.0033181283558177,0.1543816034804226,7337,0.5355,23944,0.030546,27,0.0300788954635108,likely_normal,none,0,study,
2025-11-01T03:50:00+00:00,20251101_0350,rrc05,0.2347,11,0.0894216133942161,0.246031746031746,0.2205882352941176,0.362075,15.4,12,9,4,16,2,111,0,0.082966236673315,0,0.3992,0.289416424773622,9,79351.39998990399,5.8338575922219045,2.017900109665986,0.1212787550744249,5479,0.4905,23410,0.04545,18,0.0300788954635108,likely_normal,none,0,study,
