window_start,window_id,collector,frac_p2p_edges,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,std_edge_ixp_cosine_dist,symmetry_ratio,as_path_avg,as_path_max,as_path_std,edit_distance_avg,unique_as_path_max,origin_changes,unique_peers,vf_rate_delta,ego_origin_violations,adj_eig_ratio_1_2,clustering_avg_local,pagerank,avg_ixp_cosine_dist,edit_distance_max,ego_filter_ratio,flaps,n_customers,nadas,number_rare_ases,discovered_label,event_id,binary_label,provenance,incident_type
2016-10-21T12:00:00+00:00,20161021_1200,rrc04,0.3172,31,0.0525439715918548,0.2269752220663861,0.3976240391334731,0.157567,53.2,4.483997439590334,11,1.528667654195876,1.936873936873937,32,5,9,-0.00201,0,1.712899177210884,0.6043520721745491,0.0256304901632529,0.380182,8,0.827408,280,122.0,597,263,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:05:00+00:00,20161021_1205,rrc04,0.3169,31,0.0525162292626088,0.2267414679756896,0.4034833091436865,0.157544,53.2,5.644434208506064,11,1.5839321845013576,2.03601432540081,27,3,8,-0.000447,0,1.7125513238942365,0.604261361095543,0.0256324659376783,0.380182,8,0.822265,1131,122.0,492,101,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:10:00+00:00,20161021_1210,rrc04,0.3169,31,0.0525162292626088,0.2267414679756896,0.4034833091436865,0.157544,53.2,4.989689620172018,10,1.551705459531177,2.021527332127647,37,7,9,-0.000787,0,1.7125513238942365,0.604261361095543,0.0256324659376783,0.380182,8,0.869283,320,122.0,456,100,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:15:00+00:00,20161021_1215,rrc04,0.3169,31,0.0526271985795927,0.2274427302477793,0.3990216631726065,0.157303,53.2,5.400921658986175,11,1.6214045204367007,1.9250730432108256,33,3,9,-0.000201,0,1.7134501334908558,0.6046521080726169,0.0256261288610866,0.380182,8,0.802036,922,122.0,449,224,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:20:00+00:00,20161021_1220,rrc04,0.3169,31,0.0525162292626088,0.2267414679756896,0.4034833091436865,0.157544,53.2,4.431175211981932,11,1.471905647407917,1.7511926605504586,28,1,9,-0.001258,0,1.7125513238942365,0.604261361095543,0.0256324659376783,0.380182,8,0.800824,272,122.0,459,165,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:25:00+00:00,20161021_1225,rrc04,0.3168,31,0.0525439715918548,0.2267414679756896,0.4034833091436865,0.157247,53.2,4.242894786373047,11,1.5576781682663967,1.7933858267716536,34,4,10,-0.000792,0,1.71235347630388,0.6043976660472398,0.0256310748413305,0.380182,8,0.812088,287,122.0,472,112,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:30:00+00:00,20161021_1230,rrc04,0.3174,31,0.0525717139211008,0.222832303820636,0.4034833091436865,0.157702,53.2,4.620211267605634,12,1.484876914936232,1.8052586408675977,43,4,10,-0.000306,0,1.712440161792226,0.6044394073660242,0.0256291096509335,0.380182,9,0.829022,417,122.0,483,94,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:35:00+00:00,20161021_1235,rrc04,0.3183,35,0.052343856771901,0.2258064516129032,0.40041928721174,0.157314,53.6,4.383878691141261,10,1.342838106843412,1.8565198802907223,37,10,9,-0.115229,0,1.718525373213455,0.605249906915926,0.0255757527359704,0.38019,8,0.72214,270,122.0,406,156,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:40:00+00:00,20161021_1240,rrc04,0.317,31,0.0524884869333629,0.226507713884993,0.4034833091436865,0.157558,53.2,4.650606860158312,11,1.368888035062103,1.808628841607565,36,4,10,-0.062037,0,1.7123555325625657,0.6042872381081851,0.0256341480488686,0.380182,8,0.793344,598,122.0,418,115,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:45:00+00:00,20161021_1245,rrc04,0.3168,31,0.0525717139211008,0.2272089761570827,0.3983228511530398,0.157592,53.2,4.488473967684022,11,1.481510097275419,1.702215136767914,33,2,9,-0.009608,0,1.7133689057079513,0.6044689312602268,0.0256298748435165,0.380182,9,0.825488,329,122.0,457,95,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:50:00+00:00,20161021_1250,rrc04,0.317,31,0.0524884869333629,0.226507713884993,0.4027576197387518,0.157552,53.2,4.5181484502446985,11,1.469032162148142,1.7597894568944892,40,2,8,-0.002261,0,1.7122898508509612,0.6042682305415356,0.0256393982887607,0.380182,8,0.857478,261,122.0,534,256,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T12:55:00+00:00,20161021_1255,rrc04,0.3169,31,0.0525162292626088,0.226507713884993,0.4027576197387518,0.157341,53.2,4.428225220130867,10,1.4306553639525017,1.6234191611318352,28,2,9,-0.000347,0,1.712305167185023,0.6048553203276232,0.0256332450644642,0.380182,8,0.837391,247,122.0,383,94,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:00:00+00:00,20161021_1300,rrc04,0.317,31,0.0524884869333629,0.226507713884993,0.4027576197387518,0.157552,53.2,4.55843722914861,13,1.4620261012100637,1.688015599220039,30,2,10,-0.015042,0,1.7122898508509612,0.6042682305415356,0.0256393982887607,0.380182,8,0.837752,533,122.0,423,105,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:05:00+00:00,20161021_1305,rrc04,0.3171,31,0.0524607446041169,0.2262739597942964,0.4027576197387518,0.15762,53.2,4.388422557980476,11,1.5018233804296766,1.850835675195977,36,2,9,-0.000131,0,1.7117198475826114,0.6042814719605516,0.0256414256007554,0.380182,8,0.840476,316,122.0,334,221,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:10:00+00:00,20161021_1310,rrc04,0.3177,31,0.0522649043095139,0.2230610844200412,0.4034833091436865,0.1576,53.2,4.617828172915224,14,1.2485265534777046,1.6063676893295007,32,5,10,-0.002434,0,1.7132306885538575,0.604718858111312,0.0256099821390999,0.380183,12,0.962453,320,122.0,491,241,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:15:00+00:00,20161021_1315,rrc04,0.3177,31,0.0522649043095139,0.2235186456188515,0.3969252271139064,0.157441,53.2,3.860980798603535,10,1.144622483053861,1.289391063084112,34,56,9,-0.001284,0,1.7134154732966551,0.6045587031527249,0.0256112686863522,0.38019,8,0.926406,351,122.0,480,187,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:20:00+00:00,20161021_1320,rrc04,0.3191,31,0.0520675059691773,0.2221724524076147,0.3990216631726065,0.156919,53.6,4.763536981153561,11,1.4920540609287634,1.943108616620958,37,7,9,-0.000307,0,1.718525894249904,0.6060098345991005,0.0255514919730807,0.380198,8,0.864023,347,122.0,460,132,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:25:00+00:00,20161021_1325,rrc04,0.3178,31,0.0519611862785294,0.2235186456188515,0.4034833091436865,0.157275,53.2,4.222710799710075,11,1.337660766302449,1.840055325034578,32,5,9,-0.00052,0,1.7132740053775417,0.6055108390103708,0.0256024312904973,0.38019,7,0.88953,344,122.0,418,132,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:30:00+00:00,20161021_1330,rrc04,0.3181,31,0.0519611862785294,0.2237474262182567,0.3976240391334731,0.15751,53.2,4.116196923982633,10,1.3235020653118963,1.7837792218752635,34,6,8,-0.00062,0,1.7136036461055213,0.6050118248421585,0.0256066063985371,0.38019,7,0.834206,307,122.0,455,111,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:35:00+00:00,20161021_1335,rrc04,0.3178,31,0.0519611862785294,0.2237474262182567,0.4042089985486212,0.15751,53.2,4.24318353584094,13,1.422407132489437,1.820148795304075,35,2,9,6e-06,0,1.713605301177356,0.6050186323158994,0.0256064720917659,0.38019,8,0.874009,263,122.0,437,140,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:40:00+00:00,20161021_1340,rrc04,0.3178,31,0.0522373674790031,0.2235186456188515,0.4034833091436865,0.157459,53.2,4.480654526260227,11,1.407838065090835,1.787317196167423,30,2,10,-0.076508,0,1.7124029875499305,0.604600781025002,0.025611947995175,0.38019,8,0.792641,482,122.0,285,288,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:45:00+00:00,20161021_1345,rrc04,0.3175,31,0.0522373674790031,0.2232898650194463,0.4027576197387518,0.157138,53.2,4.77317967522263,11,1.4445328910220845,1.8043492124226768,35,14,9,-0.000658,0,1.7118330063415734,0.6045795224007958,0.025612732761054,0.38019,8,0.855283,474,122.0,408,78,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:50:00+00:00,20161021_1350,rrc04,0.3175,31,0.0522098306484923,0.2232898650194463,0.4027576197387518,0.157483,53.2,4.39407618595074,11,1.5162950612306914,1.795122819508722,32,3,8,-0.000146,0,1.712652833475298,0.6054187960393315,0.025635461302814,0.38019,8,0.810349,354,122.0,548,111,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T13:55:00+00:00,20161021_1355,rrc04,0.3175,31,0.0522373674790031,0.2232898650194463,0.4027576197387518,0.157154,53.2,4.484528782836508,12,1.5002565408496356,1.8846423562412344,25,7,9,-0.000803,0,1.7120046662952983,0.6047369085263519,0.0256129051100322,0.38019,8,0.837565,312,122.0,480,263,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:00:00+00:00,20161021_1400,rrc04,0.3179,31,0.0522891895585622,0.2221724524076147,0.3990216631726065,0.157172,53.2,4.263778790337682,11,1.3992880040771152,1.8757335880988129,39,11,9,-0.000451,0,1.716153835866733,0.6040359261744239,0.0255922160165828,0.380182,8,0.830742,343,122.0,393,147,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:05:00+00:00,20161021_1405,rrc04,0.3178,31,0.0522373674790031,0.2235186456188515,0.4034833091436865,0.157478,53.2,4.356854548075537,11,1.4693635612158926,1.8954328897650727,30,6,8,-0.000723,0,1.7125702128851914,0.6046379434413856,0.0256122695350787,0.38019,8,0.836347,306,122.0,546,88,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:10:00+00:00,20161021_1410,rrc04,0.3176,31,0.0522098306484923,0.2232898650194463,0.4027576197387518,0.157453,53.2,4.706202756780791,10,1.0507767733358029,1.8705642546094687,30,5,10,-0.000141,0,1.7122016328252152,0.6046007738416644,0.0256142964885813,0.38019,6,0.939224,276,122.0,373,107,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:15:00+00:00,20161021_1415,rrc04,0.3175,31,0.0518791854585212,0.2232898650194463,0.4027576197387518,0.157503,53.2,4.291502330584439,11,1.429547504982868,1.8035822971915485,47,9,9,-0.000722,0,1.7121804036307875,0.6050500928722407,0.0256126502391522,0.38019,7,0.841559,440,122.0,445,112,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:20:00+00:00,20161021_1420,rrc04,0.3175,31,0.0518791854585212,0.2232898650194463,0.4027576197387518,0.157503,53.2,4.568085249881972,11,1.4597439561071488,1.913911845730028,37,71,8,-0.070975,0,1.7121804036307875,0.6050500928722407,0.0256126502391522,0.38019,8,0.770561,305,122.0,439,105,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:25:00+00:00,20161021_1425,rrc04,0.3175,31,0.0518791854585212,0.2232898650194463,0.4027576197387518,0.157503,53.2,4.230218648887146,12,1.501109173895302,1.7845011809695197,30,15,9,-0.000647,0,1.7121804036307875,0.6050500928722407,0.0256126502391522,0.38019,8,0.80199,269,122.0,426,94,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:30:00+00:00,20161021_1430,rrc04,0.317,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157675,53.2,4.65410236950839,11,1.7537067198397078,1.6732054322052166,32,4,9,-0.000307,0,1.7111491826139855,0.6047102742101376,0.0256400811691655,0.380182,8,0.81815,264,122.0,378,319,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:35:00+00:00,20161021_1435,rrc04,0.3169,31,0.0521547569874707,0.2262739597942964,0.4027576197387518,0.157376,53.2,4.291246504533514,10,1.492920745677557,1.8683917921762865,37,3,8,-0.00075,0,1.710952173707561,0.6048465810144673,0.0256386885164476,0.380182,8,0.82255,391,122.0,448,132,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:40:00+00:00,20161021_1440,rrc04,0.317,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157675,53.2,4.23223075408545,10,1.520920620036348,1.8109882515549407,33,4,9,-0.000934,0,1.7111491826139855,0.6047102742101376,0.0256400811691655,0.380182,8,0.8091,322,122.0,367,131,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:45:00+00:00,20161021_1445,rrc04,0.3194,31,0.0521798551318846,0.2248913292152825,0.3898989898989899,0.157664,53.6,4.590477818616976,14,1.8029292484552373,1.912538949178038,27,4,9,-0.026568,0,1.7144905865272615,0.6045298922048687,0.025576936259411,0.380191,12,0.80304,240,122.0,482,223,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:50:00+00:00,20161021_1450,rrc04,0.3169,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157656,53.2,4.257258064516129,11,1.5206173703964487,1.7518999754841873,33,4,9,-0.000905,0,1.7103581443887357,0.6047102610242955,0.0256212165376807,0.380182,8,0.812423,210,122.0,401,213,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T14:55:00+00:00,20161021_1455,rrc04,0.3168,31,0.0521547569874707,0.2262739597942964,0.4027576197387518,0.157358,53.2,4.799085244597641,9,1.567232145441352,2.0886222350730086,33,4,9,-0.000354,0,1.7101610190701266,0.6048465678286252,0.0256198248973879,0.380182,8,0.852496,284,122.0,411,88,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:00:00+00:00,20161021_1500,rrc04,0.3169,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157656,53.2,4.710815551008477,10,1.2790184382102754,1.7916960162792517,28,30,10,-0.001245,0,1.7103581443887357,0.6047102610242955,0.0256212165376807,0.380182,8,0.887842,1577,122.0,486,377,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:05:00+00:00,20161021_1505,rrc04,0.3172,34,0.0521547569874707,0.226507713884993,0.4034833091436865,0.157662,53.2,4.384941127866143,10,1.590902384597734,1.881381209131582,31,11,8,-0.000811,0,1.7105184310509445,0.6048422111682868,0.0256196578603656,0.380182,8,0.791982,276,122.0,391,86,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:10:00+00:00,20161021_1510,rrc04,0.3169,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157656,53.2,4.056958441852565,10,1.5142340832452643,1.7471321695760598,39,2,9,-0.000463,0,1.7103581443887272,0.6047102610242954,0.0256212165376807,0.380182,8,0.799037,285,122.0,416,94,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:15:00+00:00,20161021_1515,rrc04,0.3172,31,0.0521547569874707,0.226507713884993,0.4034833091436865,0.157528,53.2,4.11599815583218,11,1.402363839336746,1.8296500920810312,32,10,9,-0.000304,0,1.7187692410548927,0.6354335314037652,0.0256181155036797,0.380182,8,0.817996,296,122.0,476,86,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:20:00+00:00,20161021_1520,rrc04,0.3169,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157656,53.2,4.395321318041144,10,1.633460978114558,1.801692865779928,33,4,10,-0.00056,0,1.7103581443887272,0.6047102610242954,0.0256212165376807,0.380182,8,0.821587,261,122.0,471,231,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:25:00+00:00,20161021_1525,rrc04,0.3169,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157656,53.2,4.386298013824481,12,1.5456957033306378,1.9289940828402368,33,18,10,-0.001118,0,1.7103581443887272,0.6047102610242954,0.0256212165376807,0.380182,10,0.828447,283,122.0,604,78,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:30:00+00:00,20161021_1530,rrc04,0.3168,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157853,53.2,4.367160543941546,13,1.3316288653052024,1.9301470588235288,35,118,8,-0.000375,0,1.7101897094234624,0.6052420520083284,0.0256002346369082,0.380191,8,0.827675,351,122.0,599,62,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:35:00+00:00,20161021_1535,rrc04,0.3179,31,0.0521251879185458,0.2217245240761478,0.4027576197387518,0.157936,54.0,4.400955723138953,11,1.4769957380779624,1.693564690026954,31,2,9,8e-05,0,1.7136973075298303,0.6037196649000911,0.0255542555267037,0.380197,8,0.842172,408,122.0,427,165,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:40:00+00:00,20161021_1540,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.4027576197387518,0.157907,53.2,4.238722482858174,11,1.211005766842569,1.9416975690152447,35,1,9,0.000345,0,1.710571921618694,0.6053322147442003,0.0255982898614187,0.380191,8,0.825665,771,122.0,584,244,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:45:00+00:00,20161021_1545,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.4027576197387518,0.157907,53.2,4.253869384673462,11,1.5089192540572194,1.825461370034408,32,15,8,-0.000457,0,1.710571921618694,0.6053322147442003,0.0255982898614187,0.380191,8,0.806119,316,122.0,419,94,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:50:00+00:00,20161021_1550,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.4027576197387518,0.157907,53.2,4.351244833221187,10,1.6604285051018246,1.945230439442658,38,4,9,-0.000958,0,1.710571921618694,0.6053322147442003,0.0255982898614187,0.380191,8,0.805729,281,122.0,434,105,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T15:55:00+00:00,20161021_1555,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.4027576197387518,0.157907,53.2,4.866974179523885,11,1.565658061404197,2.2071582285649565,44,3,9,-0.000215,0,1.710571921618694,0.6053322147442003,0.0255982898614187,0.380191,9,0.869071,416,122.0,398,79,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T16:00:00+00:00,20161021_1600,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.4034833091436865,0.157894,53.2,4.446936401240952,11,1.438063382961509,1.9310518369401104,39,1,9,-0.001983,0,1.7104683146922128,0.6053262123912827,0.0255974066093836,0.380191,8,0.85219,339,122.0,525,116,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T16:05:00+00:00,20161021_1605,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.3969252271139064,0.157911,53.2,4.2698504582730346,10,1.4629157092817635,1.85771968972479,40,4,9,-0.000293,0,1.7106127585016526,0.6054168421467343,0.0255977960458492,0.380191,8,0.806789,276,122.0,410,105,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T16:10:00+00:00,20161021_1610,rrc04,0.3164,31,0.0521272201569599,0.2262739597942964,0.4027576197387518,0.157888,53.2,4.469222868880521,16,1.7063493268286452,1.852839027542201,43,10,9,-0.000693,0,1.7102667748270666,0.605326212230664,0.0255997545641791,0.380191,10,0.837359,324,122.0,376,276,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T16:15:00+00:00,20161021_1615,rrc04,0.3167,31,0.0521547569874707,0.226507713884993,0.4034833091436865,0.157893,53.2,4.234060095272993,12,1.510718354172076,1.785558667911609,29,1,8,-0.000875,0,1.7104697920207286,0.6053542249028911,0.0255982162614561,0.380191,8,0.831448,293,122.0,544,99,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T16:20:00+00:00,20161021_1620,rrc04,0.3167,31,0.0521547569874707,0.2262739597942964,0.4027576197387518,0.157857,53.2,4.445721468977283,12,1.5038097759733204,1.9149266776731089,37,7,8,-0.001153,0,1.70998409131846,0.6052613942855708,0.0255983159136166,0.380191,8,0.812683,275,122.0,566,98,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
2016-10-21T16:25:00+00:00,20161021_1625,rrc04,0.3166,31,0.0521822938179815,0.2262739597942964,0.4027576197387518,0.157558,53.2,4.014607632204734,10,1.3929573555118973,1.7052737824880142,28,4,9,-0.001487,0,1.709787643240586,0.6053975146287258,0.0255969293637552,0.380191,9,0.804856,240,122.0,546,138,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as3352,1,historical,dos_attack
