asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
559,11,0.03426791277258567,6.105362705829995e-05,0.33126934984520123,0.04634722241918375,0.004474702655651948,0.7090909090909091,12.454545454545455,7,4,7,1,0,10,0.0909,False,0.08788,32.093613,5
1756,4,0.012461059190031152,0.0019843901567061267,0.3295687885010267,0.03122391782623023,0.003283582678003923,0.16666666666666666,31.75,3,4,3,3,0,1,0.75,False,,0.0,0
3257,10,0.03115264797507788,5.715954606141523e-05,0.3309278350515464,0.043281291047644825,0.004157216815109876,0.7111111111111111,12.9,7,4,7,0,6,3,0.0,True,0.099772,27.0,2
3491,10,0.03115264797507788,0.0002456747886070316,0.33195449844881075,0.04009748284632499,0.004380522456746327,0.6222222222222222,11.6,6,4,7,0,5,5,0.0,True,0.184062,25.806976,13
5511,10,0.03115264797507788,4.290442812639074e-05,0.3309278350515464,0.04437503963900566,0.004108709513757017,0.7333333333333333,13.3,7,4,7,0,5,5,0.0,True,0.059552,30.133038,2
5542,2,0.006230529595015576,0.0006750592462951653,0.3187686196623635,0.024061092831998577,0.001948609388590314,0.0,55.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009345794392523364,0.007335008763183731,0.42070773263433814,0.07271631568299253,0.0027150947776711704,0.0,86.0,2,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.003115264797507788,0.0,0.3119533527696793,0.02220053196041997,0.0012625522458066477,0.0,98.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,10,0.03115264797507788,4.6450823319982195e-05,0.3309278350515464,0.04354648851435007,0.004146999873236736,0.7333333333333333,13.0,7,4,7,0,6,4,0.0,True,0.094812,29.849623,0
6736,13,0.040498442367601244,0.00931797433301055,0.34516129032258064,0.02419033916675512,0.010492639118823234,0.0,3.076923076923077,2,4,3,1,12,0,0.0769,False,1.0,2.645751,1
6762,11,0.03426791277258567,0.00012222314938436433,0.33126934984520123,0.044590835625396175,0.004638567319578732,0.6545454545454545,11.909090909090908,7,4,7,0,5,5,0.0,True,0.139252,25.495098,12
6939,14,0.04361370716510903,0.00014999165554072094,0.33229813664596275,0.056475096471010997,0.005533393503446863,0.6263736263736264,12.0,7,4,7,1,1,11,0.0714,False,0.244748,23.345235,327
8220,9,0.028037383177570093,5.697411363299212e-05,0.33058702368692067,0.0404004115676819,0.0037620562644215447,0.6666666666666666,13.444444444444445,6,4,7,2,1,6,0.2222,False,0.123942,24.166092,49
8868,1,0.003115264797507788,0.0,0.3119533527696793,0.02220053196041997,0.0012625522458066477,0.0,98.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006230529595015576,0.004590122421700419,0.41101152368758,0.06804870538081918,0.0020411821145152305,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,7,0.021806853582554516,5.215287049399199e-06,0.32990750256937307,0.0347130095117596,0.003045893749378995,0.9047619047619048,15.0,6,4,7,5,1,0,0.7143,False,0.095068,24.535688,10
12660,2,0.006230529595015576,0.0018619497493064876,0.35906040268456374,0.04770873429197783,0.0019305255208090192,0.0,77.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.06230529595015576,0.14710928710153998,0.5160771704180064,0.12348613717649647,0.016478467684537028,0.04736842105263158,20.5,3,2,3,1,19,0,0.05,False,0.399932,2.0,0
13231,1,0.003115264797507788,0.0,0.2729591836734694,0.0036056492385327594,0.0012968146484715417,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
15547,10,0.03115264797507788,3.1523512831924045e-05,0.3309278350515464,0.043257345147884,0.004117153653732001,0.7777777777777778,12.8,7,4,7,1,0,9,0.1,False,0.09535,31.304952,7
15611,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
16018,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
16292,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
16320,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
20932,8,0.024922118380062305,1.5761756415962022e-05,0.33024691358024694,0.03660463657277509,0.003409936827937387,0.8214285714285714,13.5,7,4,7,0,0,8,0.0,False,0.167648,23.685439,6
21170,1,0.003115264797507788,0.0,0.2729591836734694,0.0036056492385327594,0.0012968146484715417,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
21341,7,0.021806853582554516,0.01510504687029596,0.35825892857142855,0.02524521368407274,0.0062065788750903005,0.047619047619047616,9.857142857142858,3,3,3,3,2,2,0.4286,False,0.833333,1.0,0
21419,2,0.006230529595015576,0.0,0.34929270946681173,0.02775525842475557,0.002070240695812092,1.0,51.0,3,4,2,2,0,0,1.0,False,,0.0,0
24631,24,0.07476635514018691,0.09718588764278474,0.4234828496042216,0.08177570345680753,0.023537053817650883,0.021739130434782608,8.458333333333334,3,3,3,2,20,2,0.0833,False,,0.0,0
24707,2,0.006230529595015576,0.0006750592462951653,0.3187686196623635,0.024061092831998577,0.001948609388590314,0.0,55.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
25091,13,0.040498442367601244,0.000154024810858923,0.33195449844881075,0.05278807098380035,0.005193328779216609,0.6025641025641025,12.0,7,4,7,4,0,8,0.3077,False,0.114162,27.0,51
25184,14,0.04361370716510903,0.017189050668983435,0.41472868217054265,0.10276968846491917,0.011225288680724968,0.0989010989010989,14.857142857142858,3,4,3,2,11,0,0.1429,False,0.505545,1.732051,0
29049,11,0.03426791277258567,6.490134994807892e-05,0.33126934984520123,0.04824997448296748,0.0044295573428898005,0.7090909090909091,13.181818181818182,7,4,7,3,1,6,0.2727,False,0.06389,27.239677,4
29068,4,0.012461059190031152,0.0015930332804569068,0.3858173076923077,0.03665069431146962,0.0032890091653419887,0.16666666666666666,35.75,3,3,3,4,0,0,1.0,False,0.875,1.0,0
29077,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
29079,2,0.006230529595015576,0.004590122421700419,0.41101152368758,0.06804870538081918,0.0020411821145152305,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
29577,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
31182,3,0.009345794392523364,0.007418740208046911,0.42070773263433814,0.07210195249876075,0.002783174413466729,0.0,85.66666666666667,2,4,3,1,0,1,0.3333,False,,0.0,0
31303,1,0.003115264797507788,0.0,0.34076433121019106,0.00948863912477346,0.0011661733994476522,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
31549,12,0.037383177570093455,0.009786650045962039,0.3566666666666667,0.04031891679668606,0.009036210526935672,0.015151515151515152,6.416666666666667,3,4,3,2,9,0,0.1667,False,0.599906,1.732051,0
33891,8,0.024922118380062305,6.327881619937694e-05,0.33024691358024694,0.035061469858965126,0.0035183271797994834,0.6785714285714286,12.875,6,4,7,0,2,6,0.0,False,0.265412,17.029386,28
34177,11,0.03426791277258567,5.4238985313751655e-05,0.33126934984520123,0.04642530562635606,0.004470875286216114,0.7272727272727273,12.454545454545455,7,4,7,1,0,10,0.0909,False,0.088042,31.906112,5
34592,1,0.003115264797507788,0.0,0.34076433121019106,0.00948863912477346,0.0011661733994476522,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
34984,5,0.01557632398753894,0.0,0.3292307692307692,0.02624961234201965,0.0023736286112571395,1.0,15.6,6,4,5,4,1,0,0.8,False,0.427964,7.071068,4
35043,2,0.006230529595015576,0.0009547070736193228,0.3736903376018626,0.05219603393537688,0.001895968162514178,0.0,85.5,2,4,2,2,0,0,1.0,False,,0.0,0
35088,1,0.003115264797507788,0.0,0.3119533527696793,0.02220053196041997,0.0012625522458066477,0.0,98.0,2,4,1,1,0,0,1.0,False,,0.0,0
35285,2,0.006230529595015576,0.0006750592462951653,0.3187686196623635,0.024061092831998577,0.001948609388590314,0.0,55.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
35372,2,0.006230529595015576,0.0,0.30254476908576816,0.007578544102656746,0.002085800603803066,1.0,14.0,3,4,2,1,0,1,0.5,False,,0.0,0
35615,2,0.006230529595015576,0.0013917412526990762,0.3598654708520179,0.04990142053834079,0.001986460676976851,0.0,79.5,2,4,2,1,0,1,0.5,False,,0.0,0
35690,2,0.006230529595015576,0.004590122421700418,0.41101152368758,0.06804870538081918,0.0020411821145152305,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
35766,1,0.003115264797507788,0.0,0.2729591836734694,0.0036056492385327594,0.0012968146484715417,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
39200,2,0.006230529595015576,0.0005578877249437997,0.3347236704900939,0.014924368621611327,0.0016230482198644391,0.0,25.0,2,4,2,2,0,0,1.0,False,0.855263,2.0,0
39501,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
39533,3,0.009345794392523364,0.0008629240696997707,0.33507306889352817,0.01800698975222637,0.0019953926179354154,0.3333333333333333,20.0,3,4,3,1,2,0,0.3333,False,0.710992,4.123106,7
39571,3,0.009345794392523364,0.009194697035861421,0.3776470588235294,0.054121432961105324,0.0027493571803360642,0.0,63.333333333333336,2,4,3,2,0,1,0.6667,False,,0.0,0
39650,2,0.006230529595015576,0.0008136805880206195,0.3566666666666667,0.04831751198220816,0.0019414411090919433,0.0,76.0,2,4,2,1,0,1,0.5,False,,0.0,0
41061,2,0.006230529595015576,0.00143687653364742,0.3252279635258359,0.026253779078361537,0.002004544544758146,0.0,57.5,2,4,2,1,0,1,0.5,False,,0.0,0
41620,2,0.006230529595015576,0.0013098471050650047,0.2798605056669573,0.005466210110111369,0.001982871791255208,0.0,21.5,2,4,2,1,0,1,0.5,False,1.0,1.0,0
41689,2,0.006230529595015576,0.001145252773207693,0.3504366812227074,0.019411668265010375,0.0015884908615695977,0.0,33.0,2,4,2,1,1,0,0.5,False,0.832872,1.732051,0
41856,1,0.003115264797507788,0.0,0.2729591836734694,0.0036056492385327594,0.0012968146484715417,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
41881,18,0.056074766355140186,0.02934232408310858,0.36643835616438364,0.06068467127665742,0.014271092113057318,0.026143790849673203,5.222222222222222,3,3,3,2,2,14,0.1111,False,,0.0,0
42019,1,0.003115264797507788,0.0,0.2729591836734694,0.0036056492385327594,0.0012968146484715417,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
42043,2,0.006230529595015576,0.007233012282533064,0.37152777777777773,0.04945382265893198,0.0020754445171801243,0.0,86.0,2,4,2,1,0,1,0.5,False,,0.0,0
42337,142,0.4423676012461059,0.5658604995771016,0.535,0.5959301932215831,0.1300769959381822,0.0026970332634102486,2.464788732394366,3,3,3,1,138,1,0.007,False,0.312906,2.645751,0
42440,1,0.003115264797507788,0.0,0.3278855975485188,0.013063807750032717,0.0009369910770807728,0.0,37.0,2,4,1,1,0,0,1.0,False,0.665745,1.732051,0
42586,2,0.006230529595015576,0.0013917412526990764,0.3598654708520179,0.04990142053834079,0.001986460676976851,0.0,79.5,2,4,2,1,0,1,0.5,False,,0.0,0
42907,2,0.006230529595015576,0.0009378382840115356,0.3178217821782178,0.011505654048657265,0.001978350001116646,0.0,22.0,2,4,2,0,0,1,0.0,False,,0.0,0
42990,2,0.006230529595015576,0.0018619497493064878,0.35906040268456374,0.04770873429197783,0.0019305255208090192,0.0,77.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
43395,4,0.012461059190031152,0.008806095290420287,0.42236842105263156,0.07614110299429414,0.0033411849100418445,0.0,66.75,2,4,3,3,0,1,0.75,False,,0.0,0
43415,3,0.009345794392523364,0.0014815198921102617,0.3763188745603752,0.05562082124667848,0.002522058294884852,0.0,60.0,2,4,3,3,0,0,1.0,False,,0.0,0
43487,1,0.003115264797507788,0.0,0.3119533527696793,0.02220053196041997,0.0012625522458066477,0.0,98.0,2,4,1,1,0,0,1.0,False,,0.0,0
43510,2,0.006230529595015576,0.004590122421700419,0.41101152368758,0.06804870538081918,0.0020411821145152305,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
43528,2,0.006230529595015576,0.0006991721126054704,0.3535242290748899,0.030100536770544476,0.001944087598451752,0.0,56.0,2,4,2,2,0,0,1.0,False,,0.0,0
43657,2,0.006230529595015576,0.0,0.35081967213114756,0.05374817823052373,0.0019260037306704572,1.0,78.0,3,4,2,2,0,0,1.0,False,,0.0,0
43754,29,0.09034267912772585,0.05451068591923445,0.3862815884476534,0.08253561082852724,0.022227640262835646,0.012315270935960592,4.9655172413793105,3,4,3,1,26,0,0.0345,False,0.666667,1.0,0
43965,2,0.006230529595015576,0.0006750592462951653,0.3187686196623635,0.024061092831998577,0.001948609388590314,0.0,55.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
44045,1,0.003115264797507788,0.0,0.3119533527696793,0.02220053196041997,0.0012625522458066477,0.0,98.0,2,4,1,1,0,0,1.0,False,,0.0,0
44208,2,0.006230529595015576,0.00459012242170042,0.41101152368758,0.06804870538081918,0.0020411821145152305,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
44243,2,0.006230529595015576,0.0006991721126054705,0.3535242290748899,0.030100536770544476,0.001944087598451752,0.0,56.0,2,4,2,2,0,0,1.0,False,,0.0,0
44244,2,0.006230529595015576,0.0,0.32822085889570546,0.014625571068859424,0.0014199450689971298,1.0,20.5,3,4,2,2,0,0,1.0,False,0.607378,1.732051,0
44400,4,0.012461059190031152,0.007382221570916691,0.43673469387755104,0.08009659098517473,0.0034805765792927912,0.3333333333333333,68.0,3,4,3,3,0,1,0.75,False,,0.0,0
44410,1,0.003115264797507788,0.0,0.3119533527696793,0.02220053196041997,0.0012625522458066477,0.0,98.0,2,4,1,1,0,0,1.0,False,,0.0,0
44436,3,0.009345794392523364,0.0012318422629634604,0.35906040268456374,0.05354663225409835,0.0026041583771710427,0.3333333333333333,53.0,3,4,3,3,0,0,1.0,False,,0.0,0
44607,1,0.003115264797507788,0.0,0.34891304347826085,0.04584817342039922,0.0012444683780253529,0.0,142.0,2,4,1,1,0,0,1.0,False,,0.0,0
