asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
559,10,0.030959752321981428,7.069189231756775e-05,0.3292558613659531,0.03065563415854207,0.004397174399995218,0.6444444444444445,11.6,6,4,6,1,0,9,0.1,False,0.120878,31.064449,5
1756,4,0.01238390092879257,0.0022037153590170866,0.32892057026476573,0.029706320835282244,0.0031945556227143228,0.16666666666666666,31.5,3,4,3,3,0,1,0.75,False,,0.0,0
3257,11,0.03405572755417957,7.183651492633667e-05,0.3295918367346939,0.034407177874395484,0.00472485791113505,0.7090909090909091,12.0,8,4,7,0,6,4,0.0,True,0.09182,27.331301,2
3491,9,0.027863777089783284,0.000194082209542856,0.3299284984678243,0.028954171054651846,0.004119450081385372,0.6944444444444444,12.0,7,4,7,0,4,5,0.0,True,0.160261,25.059928,13
5511,10,0.030959752321981428,3.017225196714841e-05,0.3292558613659531,0.032739558161238906,0.004300143340560395,0.8,12.6,8,4,7,0,4,6,0.0,True,0.058673,29.681644,2
5542,2,0.006191950464396285,0.0006436559899801466,0.31666666666666665,0.022556012981555986,0.0019081249968682993,0.0,54.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009287925696594427,0.005502526961322185,0.41839378238341973,0.07503930485094282,0.0026512072964110646,0.3333333333333333,87.0,3,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.0030959752321981426,0.0,0.30998080614203455,0.020847348911338506,0.0012321066882746414,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,10,0.030959752321981428,5.306470414252657e-05,0.3292558613659531,0.03218874137914855,0.004349158852845591,0.7333333333333333,12.3,8,4,7,0,6,4,0.0,True,0.102016,29.849623,0
6736,13,0.04024767801857585,0.009173383812141738,0.3447171824973319,0.022629312099667946,0.010339104042951715,0.0,3.076923076923077,2,4,3,1,12,0,0.0769,False,1.0,2.645751,1
6762,11,0.03405572755417957,0.0001256795624428261,0.3295918367346939,0.03338092784454101,0.004842785548922527,0.6545454545454545,11.454545454545455,8,4,7,0,5,5,0.0,True,0.142233,25.495098,12
6939,13,0.04024767801857585,0.00013002912835614793,0.3302658486707567,0.03855281372402294,0.005458657072484338,0.6410256410256411,11.461538461538462,8,4,7,1,1,10,0.0769,False,0.261936,21.908902,327
8220,7,0.021671826625386997,2.531905210596824e-05,0.32825203252032514,0.025433339068872175,0.0031826293669061597,0.7142857142857143,13.857142857142858,6,4,6,2,1,4,0.2857,False,0.136391,20.904545,49
8868,1,0.0030959752321981426,0.0,0.30998080614203455,0.020847348911338506,0.0012321066882746414,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006191950464396285,0.004005415560622579,0.4119897959183674,0.06676661917192532,0.001989801323868759,0.0,121.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,7,0.021671826625386997,2.747094261045379e-06,0.32825203252032514,0.026387626586194233,0.0031609161952250086,0.9523809523809523,14.571428571428571,7,4,7,5,1,0,0.7143,False,0.091196,24.535688,10
12660,2,0.006191950464396285,0.0018473428077810906,0.36332958380202474,0.047627934330804284,0.0018966759071507382,0.0,79.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.061919504643962855,0.14513229188214608,0.5159744408945687,0.12338963196881197,0.01614460218723298,0.05263157894736842,20.9,3,2,3,1,19,0,0.05,False,0.400636,2.0,0
13231,1,0.0030959752321981426,0.0,0.273960983884648,0.0038366236231391878,0.0012915633173578851,0.0,32.0,2,4,1,0,0,1,0.0,False,,0.0,0
15547,9,0.027863777089783284,4.60138288725101e-05,0.32892057026476573,0.028240911086703714,0.00402563291485098,0.6944444444444444,11.777777777777779,6,4,6,1,0,8,0.1111,False,0.132106,30.380915,7
15611,1,0.0030959752321981426,0.0,0.35300546448087433,0.04591927026058681,0.0012206575985570804,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
16018,1,0.0030959752321981426,0.0,0.35300546448087433,0.04591927026058681,0.0012206575985570804,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
16292,1,0.0030959752321981426,0.0,0.35300546448087433,0.04591927026058681,0.0012206575985570804,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
16320,1,0.0030959752321981426,0.0,0.35300546448087433,0.04591927026058681,0.0012206575985570804,0.0,146.0,2,4,1,1,0,0,1.0,False,,0.0,0
