asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
559,11,0.033950617283950615,7.532902699741366e-05,0.3302752293577982,0.04075860630328035,0.00450914193699466,0.6727272727272727,12.090909090909092,7,4,6,1,0,10,0.0909,False,0.104634,32.093613,5
1756,4,0.012345679012345678,0.0015162237640456175,0.3604004449388209,0.03330706545347669,0.0031600317553897293,0.16666666666666666,31.75,3,4,3,3,0,1,0.75,False,,0.0,0
3257,11,0.033950617283950615,5.724187010736718e-05,0.3302752293577982,0.04214900039335929,0.0044830450050256845,0.7272727272727273,12.636363636363637,7,4,7,0,6,4,0.0,True,0.088564,27.331301,2
3491,10,0.030864197530864196,0.0002358838272150966,0.33094994892747703,0.03632915160943086,0.004353725635970767,0.6444444444444445,11.5,7,4,7,0,5,5,0.0,True,0.182904,25.806976,13
5511,10,0.030864197530864196,3.335317232806053e-05,0.329938900203666,0.03950695078662528,0.004117057717490421,0.7777777777777778,13.0,7,4,7,0,4,6,0.0,True,0.062122,29.681644,2
5542,1,0.0030864197530864196,0.0,0.31004784688995213,0.020315491035483035,0.0012510131731365728,0.0,95.0,2,4,1,1,0,0,1.0,False,,0.0,0
5618,3,0.009259259259259259,0.007279497591338636,0.4180645161290323,0.0712665413710647,0.002680870008111475,0.0,86.0,2,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.0030864197530864196,0.0,0.31004784688995213,0.020315491035483035,0.0012510131731365728,0.0,95.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,10,0.030864197530864196,3.8585934698765805e-05,0.329938900203666,0.039210784042014515,0.004130235030938951,0.7555555555555555,12.9,7,4,7,0,6,4,0.0,True,0.095855,29.849623,0
6736,12,0.037037037037037035,0.008805898232450898,0.3446808510638298,0.02111624386464353,0.00958232457488302,0.0,3.25,2,4,3,1,11,0,0.0833,False,1.0,2.645751,1
6762,10,0.030864197530864196,9.368919757636647e-05,0.329938900203666,0.038410577953092724,0.00427305795340192,0.6888888888888889,12.6,7,4,7,0,5,5,0.0,True,0.156674,24.819347,12
6939,14,0.043209876543209874,0.0001784371968410496,0.3312883435582822,0.04987397290253886,0.005554209322321231,0.6043956043956044,11.714285714285714,7,4,7,1,1,11,0.0714,False,0.258267,23.345235,327
8220,7,0.021604938271604937,2.5162761660869677e-05,0.3289340101522842,0.03083134967520234,0.0030364876119389804,0.7142857142857143,14.571428571428571,6,4,6,2,1,4,0.2857,False,0.140375,20.904545,49
8868,1,0.0030864197530864196,0.0,0.31004784688995213,0.020315491035483035,0.0012510131731365728,0.0,95.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006172839506172839,0.004306084187569201,0.4080604534005038,0.06672835867300607,0.002015352804705284,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,7,0.021604938271604937,2.7301368890636175e-06,0.3289340101522842,0.03156558754931441,0.003034209931793205,0.9523809523809523,15.0,7,4,7,5,1,0,0.7143,False,0.093346,24.535688,10
12660,2,0.006172839506172839,0.0018390790328676066,0.35960044395116536,0.04802274461147366,0.0019046261114482805,0.0,78.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,20,0.06172839506172839,0.15704171994032845,0.5159235668789809,0.11822647245756272,0.016531871096512378,0.042105263157894736,20.55,3,2,3,1,19,0,0.05,False,0.399932,2.0,0
13231,1,0.0030864197530864196,0.0,0.2727272727272727,0.0033313797034056143,0.0013076070024083993,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
15547,10,0.030864197530864196,4.6981105632636416e-05,0.329938900203666,0.037773922845714944,0.004157749794656348,0.7333333333333333,12.3,7,4,6,1,0,9,0.1,False,0.113231,31.304952,7
15611,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
16018,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
16292,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
16320,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
20932,8,0.024691358024691357,1.592579851953777e-05,0.32926829268292684,0.0322752178067816,0.0034363249792043406,0.8214285714285714,13.125,7,4,6,0,0,8,0.0,False,0.175644,23.685439,6
21170,1,0.0030864197530864196,0.0,0.2727272727272727,0.0033313797034056143,0.0013076070024083993,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
21341,7,0.021604938271604937,0.014841446933930304,0.3576158940397351,0.024554731229451957,0.006135711579289877,0.047619047619047616,9.714285714285714,3,3,3,3,2,2,0.4286,False,0.833333,1.0,0
21419,2,0.006172839506172839,0.0,0.3472668810289389,0.026001094399880128,0.0020323104103342343,1.0,50.0,3,4,2,2,0,0,1.0,False,,0.0,0
24631,23,0.07098765432098765,0.09503010526282152,0.42242503259452413,0.07981677720044081,0.023148234287679897,0.019762845849802372,8.73913043478261,3,3,3,2,19,2,0.087,False,,0.0,0
24707,2,0.006172839506172839,0.0007858736855406276,0.31702544031311153,0.02192536800943367,0.0019297611914776804,0.0,53.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
25091,13,0.040123456790123455,0.00017745889778913513,0.33094994892747703,0.04681928505556682,0.005215411636346146,0.5897435897435898,11.76923076923077,7,4,7,4,0,8,0.3077,False,0.121403,27.0,51
25184,14,0.043209876543209874,0.013222876445347174,0.4044943820224719,0.10364484573513867,0.011113398903176612,0.10989010989010989,15.0,3,4,3,2,12,0,0.1429,False,0.505545,1.732051,0
29049,11,0.033950617283950615,9.635108104320349e-05,0.3302752293577982,0.0421018537099097,0.004459162014766866,0.6545454545454545,12.636363636363637,7,4,6,4,1,6,0.3636,False,0.105022,26.683328,4
29068,4,0.012345679012345678,0.0017469408073826143,0.3847980997624703,0.03392869758125171,0.0032376765463107975,0.16666666666666666,34.75,3,3,3,4,0,0,1.0,False,0.875,1.0,0
29077,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
29079,2,0.006172839506172839,0.004306084187569201,0.4080604534005038,0.06672835867300607,0.002015352804705284,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
29577,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
31182,2,0.006172839506172839,0.004306084187569201,0.4080604534005038,0.06672835867300607,0.002015352804705284,0.0,120.0,2,4,2,1,0,0,0.5,False,,0.0,0
31303,1,0.0030864197530864196,0.0,0.34069400630914826,0.009005639499653184,0.001164142966900845,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
31549,12,0.037037037037037035,0.008805565892341612,0.35604395604395606,0.03932197885611235,0.008545564608316972,0.045454545454545456,7.0,4,4,3,3,9,0,0.25,False,0.587183,1.732051,0
33891,7,0.021604938271604937,4.6981105632636416e-05,0.3289340101522842,0.029294431482428704,0.0031915790972140436,0.7142857142857143,13.714285714285714,6,4,6,0,2,5,0.0,False,0.344493,13.379088,28
34177,9,0.027777777777777776,1.8314668297468435e-05,0.3296032553407935,0.035590554681929884,0.0037849725529312196,0.8333333333333334,13.0,7,4,6,0,0,9,0.0,False,0.115982,27.694765,5
34592,1,0.0030864197530864196,0.0,0.34069400630914826,0.009005639499653184,0.001164142966900845,0.0,20.0,2,3,1,1,0,0,1.0,False,,0.0,0
34984,6,0.018518518518518517,5.915296592971172e-06,0.3286004056795132,0.027382836622504753,0.0027016740876512815,0.8666666666666667,14.833333333333334,6,4,6,4,2,0,0.6667,False,0.422424,8.124038,4
35043,2,0.006172839506172839,0.0010317533722533885,0.3741339491916859,0.05290148080057651,0.0018649109662151745,0.0,87.0,2,4,2,2,0,0,1.0,False,,0.0,0
35088,1,0.0030864197530864196,0.0,0.31004784688995213,0.020315491035483035,0.0012510131731365728,0.0,95.0,2,4,1,1,0,0,1.0,False,,0.0,0
35285,2,0.006172839506172839,0.0007858736855406276,0.31702544031311153,0.02192536800943367,0.0019297611914776804,0.0,53.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
35372,1,0.0030864197530864196,0.0,0.29724770642201837,0.006080405878473228,0.0013170167323961082,0.0,23.0,2,4,1,1,0,0,1.0,False,,0.0,0
35615,2,0.006172839506172839,0.0016572086847502971,0.3632286995515695,0.050125542904454194,0.0019424307210882971,0.0,81.5,2,4,2,1,0,1,0.5,False,,0.0,0
35690,2,0.006172839506172839,0.004306084187569201,0.4080604534005038,0.06672835867300607,0.002015352804705284,0.0,120.0,2,4,2,2,0,0,1.0,False,,0.0,0
35766,1,0.0030864197530864196,0.0,0.2727272727272727,0.0033313797034056143,0.0013076070024083993,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
39074,7,0.021604938271604937,0.002720320789833932,0.3289340101522842,0.02375101601083348,0.0058207263453690684,0.09523809523809523,6.142857142857143,3,4,3,1,0,6,0.1429,False,,0.0,0
39200,2,0.006172839506172839,0.0005373276916104574,0.3336766220391349,0.01388798661205228,0.00160508684173698,0.0,24.5,2,4,2,2,0,0,1.0,False,0.855263,2.0,0
39501,1,0.0030864197530864196,0.0,0.34989200863930886,0.046412867637523024,0.001225878093107173,0.0,145.0,2,4,1,1,0,0,1.0,False,,0.0,0
39533,3,0.009259259259259259,0.0008367327037777675,0.33402061855670107,0.01665660126107242,0.0019751535131966444,0.3333333333333333,19.666666666666668,3,4,3,1,2,0,0.3333,False,0.710992,4.123106,7
39571,3,0.009259259259259259,0.010379353163770514,0.37894736842105264,0.05428243003898727,0.0027374638373833015,0.0,64.33333333333333,2,4,3,2,0,1,0.6667,False,,0.0,0
39650,2,0.006172839506172839,0.0,0.3576158940397351,0.05301292303055782,0.0018900596609873204,1.0,78.5,3,4,2,1,0,1,0.5,False,,0.0,0
41061,2,0.006172839506172839,0.0017092628357553092,0.324,0.02402816630241421,0.001967565801117697,0.0,56.5,2,4,2,1,0,1,0.5,False,,0.0,0
41620,2,0.006172839506172839,0.0013511187670544398,0.2793103448275862,0.00494125667735625,0.0019863550207495067,0.0,21.0,2,4,2,1,0,1,0.5,False,1.0,1.0,0
41689,3,0.009259259259259259,0.0015674358265264593,0.34989200863930886,0.021058113341383224,0.0020651827453593546,0.3333333333333333,24.666666666666668,3,4,3,2,1,0,0.6667,False,0.738252,1.732051,0
41856,1,0.0030864197530864196,0.0,0.2727272727272727,0.0033313797034056143,0.0013076070024083993,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
41881,18,0.05555555555555555,0.030718993895293534,0.36568848758465006,0.0595225665328207,0.014093304962158295,0.026143790849673203,5.166666666666667,3,3,3,2,2,14,0.1111,False,,0.0,0
42019,1,0.0030864197530864196,0.0,0.2727272727272727,0.0033313797034056143,0.0013076070024083993,0.0,30.0,2,4,1,0,0,1,0.0,False,,0.0,0
42043,2,0.006172839506172839,0.00836081887202638,0.37327188940092165,0.049744247340928645,0.0020719466339771107,0.0,87.5,2,4,2,1,0,1,0.5,False,,0.0,0
42337,145,0.44753086419753085,0.5710875387290407,0.5373134328358209,0.6086138676632911,0.1303873425236152,0.003352490421455939,2.5310344827586206,3,3,3,1,140,1,0.0069,False,0.305257,2.645751,0
42440,1,0.0030864197530864196,0.0,0.32694248234106965,0.012278109638101645,0.0009263388233958724,0.0,37.0,2,4,1,1,0,0,1.0,False,0.665745,1.732051,0
42586,2,0.006172839506172839,0.0016572086847502967,0.3632286995515695,0.050125542904454194,0.0019424307210882971,0.0,81.5,2,4,2,1,0,1,0.5,False,,0.0,0
42907,2,0.006172839506172839,0.0008290122271460425,0.2755102040816326,0.0042664828744507525,0.002134616544749365,0.0,18.5,2,4,2,1,0,1,0.5,False,,0.0,0
42990,2,0.006172839506172839,0.0018390790328676066,0.35960044395116536,0.04802274461147366,0.0019046261114482805,0.0,78.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
43395,4,0.012345679012345678,0.008723761347581942,0.42023346303501946,0.07478967258918992,0.003271790652849994,0.0,67.0,2,4,3,3,0,1,0.75,False,,0.0,0
43415,3,0.009259259259259259,0.0015635180350216675,0.3767441860465116,0.056424612018701734,0.002455831610953693,0.0,61.333333333333336,2,4,3,3,0,0,1.0,False,,0.0,0
