asn,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,local_clustering,avg_neighbor_degree,node_clique_number,eccentricity,core_number,n_providers,n_customers,n_peers,provider_ratio,is_tier1,avg_ixp_cosine_dist,ixp_vector_norm,n_ixp_memberships
1756,4,0.012269938650306749,0.0021629310974536457,0.3286290322580645,0.02946199407547104,0.003148615519621443,0.16666666666666666,31.5,3,4,3,3,0,1,0.75,False,,0.0,0
1764,11,0.03374233128834356,2.013528393896492e-05,0.3302938196555218,0.060277859178669554,0.004141408126062075,0.8727272727272727,14.272727272727273,9,4,9,1,2,8,0.0909,False,0.058523,27.730849,8
3257,12,0.03680981595092025,0.0001315085732263646,0.3306288032454361,0.05579446716071067,0.004761052500416038,0.6060606060606061,12.25,7,4,6,0,7,4,0.0,True,0.098302,28.248894,2
3491,8,0.024539877300613498,0.00020454392233533336,0.33096446700507615,0.03685501592669207,0.0036136262749634773,0.6785714285714286,12.375,7,4,6,0,4,4,0.0,True,0.232174,21.977261,13
5511,8,0.024539877300613498,1.4472235331131035e-05,0.3292929292929293,0.04076107901539235,0.0033672518685140267,0.8571428571428571,13.875,7,4,6,0,3,5,0.0,True,0.103065,22.383029,2
5542,2,0.006134969325153374,0.0009415852551588084,0.31773879142300193,0.02217057989696995,0.001890132270915797,0.0,55.5,2,4,2,2,0,0,1.0,False,1.0,1.0,0
5618,3,0.009202453987730062,0.005402581830942485,0.4174135723431498,0.07263076200804412,0.0026189521871294655,0.3333333333333333,87.0,3,4,3,2,0,1,0.6667,False,,0.0,0
5627,1,0.003067484662576687,0.0,0.30988593155893535,0.020375047213133282,0.0012199383784009088,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
6453,7,0.02147239263803681,1.2269938650306746e-05,0.3289606458123108,0.03744649664992337,0.0030118739116074475,0.8571428571428571,14.571428571428571,7,4,6,0,4,3,0.0,True,0.177097,21.307276,0
6736,15,0.046012269938650305,0.01274265587853406,0.3457051961823966,0.023913957223752065,0.011826951688778006,0.0,2.933333333333333,2,4,3,1,14,0,0.0667,False,1.0,2.645751,1
6762,10,0.03067484662576687,0.00016359918200408997,0.3302938196555218,0.04814338800303028,0.004306676866049539,0.6444444444444445,12.1,7,4,6,0,4,5,0.0,True,0.180222,22.068076,12
6939,16,0.049079754601226995,0.00029778197262859843,0.33197556008146634,0.073779188961182,0.005992165102905499,0.5666666666666667,11.875,9,4,9,1,1,13,0.0625,False,0.305368,21.587033,327
8868,1,0.003067484662576687,0.0,0.30988593155893535,0.020375047213133282,0.0012199383784009088,0.0,96.0,2,4,1,1,0,0,1.0,False,,0.0,0
9147,2,0.006134969325153374,0.003934751258509784,0.4110970996216898,0.06461810742688835,0.001969093924554111,0.0,121.0,2,4,2,2,0,0,1.0,False,,0.0,0
12389,7,0.02147239263803681,1.3213780084945728e-05,0.3289606458123108,0.03809188686645154,0.003008074394910311,0.8571428571428571,14.857142857142858,7,4,6,5,1,1,0.7143,False,0.110315,23.515952,10
12660,2,0.006134969325153374,0.0018046686102813677,0.3638392857142857,0.04603859289759173,0.0018780650349983657,0.0,80.5,2,4,2,2,0,0,1.0,False,0.622036,1.0,0
12880,21,0.06441717791411043,0.14822391680072758,0.5166402535657686,0.12539139357500484,0.016380422446118426,0.05238095238095238,20.238095238095237,4,2,3,1,19,0,0.0476,False,0.429233,2.0,0
13231,1,0.003067484662576687,0.0,0.2739495798319328,0.003720447795967298,0.001275836248217333,0.0,32.0,2,4,1,0,0,1,0.0,False,,0.0,0
13237,12,0.03680981595092025,3.350637092968381e-05,0.3306288032454361,0.06352177304101626,0.004478840443099414,0.8333333333333334,13.666666666666666,9,4,9,1,0,11,0.0833,False,0.059772,27.386128,15
