window_start,window_id,collector,innermost_core_size,rich_club_p75,rich_club_p90,rich_club_p95,symmetry_ratio,as_path_avg,as_path_max,edit_distance_avg,edit_distance_max,unique_as_path_max,flaps,nadas,vf_rate_delta,ego_filter_ratio,ego_origin_violations,std_edge_ixp_cosine_dist,unique_peers,clustering_avg_local,frac_p2p_edges,avg_ixp_cosine_dist,as_path_std,origin_changes,discovered_label,event_id,binary_label,provenance,incident_type
2016-10-21T16:05:00+00:00,20161021_1605,rrc04,42,0.0347107438016528,0.1046443839875631,0.2028683784408975,199.4,4.2698504582730346,10,1.85771968972479,8,40,276,410,-0.000105,0.808194,0,0.183954,9,0.5974379185455923,0.3034,0.664009,1.4629157092817635,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:10:00+00:00,20161021_1610,rrc04,43,0.0347983142685129,0.1046443839875631,0.2028683784408975,199.4,4.469222868880521,16,1.852839027542201,10,43,324,376,-0.000386,0.839257,0,0.184024,9,0.5974168434299076,0.3032,0.664009,1.7063493268286452,10,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:15:00+00:00,20161021_1615,rrc04,42,0.0347107438016528,0.1046119963725871,0.2028683784408975,199.4,4.234060095272993,12,1.785558667911609,8,29,293,544,-0.000619,0.833588,0,0.183939,8,0.597676043123607,0.3034,0.66398,1.510718354172076,1,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:20:00+00:00,20161021_1620,rrc04,42,0.0347161988926165,0.1050672587175133,0.2029840388619014,199.4,4.445721468977283,12,1.9149266776731089,8,37,275,566,-0.000615,0.815029,0,0.183933,8,0.5973923096699126,0.3035,0.664009,1.5038097759733204,7,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:25:00+00:00,20161021_1625,rrc04,42,0.0347052887106892,0.1050346088546428,0.2028683784408975,199.4,4.014607632204734,10,1.7052737824880142,9,28,240,546,-0.000628,0.807513,0,0.183966,9,0.5977286409463286,0.3035,0.664009,1.3929573555118973,4,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:30:00+00:00,20161021_1630,rrc04,42,0.0347764216517979,0.1050346088546428,0.2027527180198935,199.4,4.093402357087785,10,1.7483212809917354,8,37,248,536,-0.00037,0.790929,0,0.183992,9,0.5975992013625697,0.3034,0.664009,1.3904433683724684,2,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:35:00+00:00,20161021_1635,rrc04,42,0.0347873679601554,0.1050999085803839,0.2030996992829054,199.0,4.362253365295961,10,1.8278893217460792,8,40,262,443,-0.000558,0.819248,0,0.183953,8,0.5977320424993549,0.3036,0.664009,1.6155567628564664,1,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:40:00+00:00,20161021_1640,rrc04,42,0.0347818948059766,0.1050672587175133,0.2027527180198935,199.4,4.122350566333969,12,1.7512122342409548,8,34,270,585,-0.000588,0.778915,0,0.183939,10,0.597860144821954,0.3035,0.664008,1.532858131891026,3,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:45:00+00:00,20161021_1645,rrc04,42,0.0348533271830692,0.1050019589917722,0.2027527180198935,199.4,4.260385968247932,13,1.781027253668763,10,38,301,534,-0.000914,0.794895,0,0.183983,9,0.5975389665442988,0.3033,0.664009,1.5514808643684015,20,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:50:00+00:00,20161021_1650,rrc04,42,0.0346235612029077,0.1050672587175133,0.2027527180198935,199.4,4.227910178095156,13,1.796847309019681,8,31,298,480,-0.000571,0.811866,0,0.183948,8,0.5975100326290761,0.3033,0.664009,1.460289064643301,3,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T16:55:00+00:00,20161021_1655,rrc04,43,0.0347051179582538,0.1047415468324912,0.2006508809336774,199.4,4.426927367741178,11,1.8836584189123995,8,32,346,448,-0.000539,0.849835,0,0.183903,8,0.5976617553624498,0.3042,0.66382,1.4724881796385376,6,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
2016-10-21T17:00:00+00:00,20161021_1700,rrc04,42,0.034542174401521,0.1051978581689956,0.2002019975311413,199.8,4.166038525963149,11,1.7325916439891147,6,33,371,634,-0.000555,0.819661,0,0.183881,9,0.5976201699162615,0.3043,0.66402,1.3335890878713614,2,high_confidence_anomaly,hist_dyn_dns_attack_2016_rrc04_as12880,1,historical,dos_attack
